nVectors,memcpyOut,plan,execu,memcpyIn
55500001,169.374,0.008,139.938,75.283,
56000001,171.995,0.007,138.454,79.556,
56500001,174.321,0.008,138.988,75.745,
57000001,173.154,0.007,140.117,76.433,
57500001,176.406,0.008,145.017,77.186,
58000001,175.842,0.008,146.729,80.111,
58500001,178.997,0.011,148.368,79.188,
59000001,179.104,0.008,144.696,78.296,
59500001,182.061,0.007,145.245,80.530,
60000001,183.814,0.009,151.930,82.150,
60500001,184.618,0.007,147.751,80.529,
61000001,185.757,0.007,151.373,82.640,
61500001,187.516,0.010,155.912,85.020,
62000001,187.373,0.008,149.989,83.184,
62500001,189.237,0.008,155.852,103.861,
63000001,190.791,0.006,146.723,74.334,
63500001,170.083,0.006,144.668,72.390,
64000001,168.280,0.008,149.254,77.752,
64500001,171.010,0.008,149.133,74.130,
65000001,168.320,0.006,139.373,77.491,
65500001,172.301,0.006,150.376,78.209,
66000001,173.879,0.009,152.482,81.137,
66500001,177.987,0.010,152.643,79.258,
67000001,174.828,0.006,147.432,81.044,
67500001,179.474,0.009,153.296,77.948,
68000001,179.083,0.007,150.715,80.569,
68500001,182.760,0.006,154.898,81.357,
69000001,183.768,0.007,150.664,82.539,
69500001,182.662,0.008,152.642,84.257,
70000001,184.110,0.007,156.035,82.650,
70500001,186.550,0.009,166.626,83.874,
71000001,191.619,0.009,161.624,84.196,
71500001,189.553,0.008,160.626,80.887,
72000001,186.592,0.008,162.524,84.287,
72500001,192.933,0.006,157.828,87.466,
73000001,188.786,0.006,160.269,87.375,
73500001,189.918,0.007,166.134,84.833,
74000001,191.742,0.006,161.617,86.470,
74500001,193.110,0.010,166.160,88.488,
75000001,197.497,0.008,165.097,87.664,
75500001,196.690,0.009,169.574,85.681,
76000001,200.246,0.009,156.740,90.935,
76500001,201.832,0.007,165.311,90.164,
77000001,202.341,0.007,166.849,91.977,
77500001,205.170,0.010,173.525,92.740,
78000001,208.667,0.008,177.184,91.936,
78500001,206.448,0.007,170.437,95.605,
79000001,211.631,0.006,168.084,90.086,
79500001,204.361,0.008,174.582,92.241,
80000001,205.716,0.006,168.771,92.759,
80500001,207.590,0.006,178.061,92.763,
81000001,209.917,0.009,178.991,92.460,
81500001,215.054,0.006,174.732,95.623,
82000001,213.190,0.009,179.151,97.251,
82500001,214.616,0.009,179.428,96.374,
83000001,214.719,0.010,184.497,98.200,
83500001,215.433,0.006,179.752,97.737,
84000001,217.264,0.008,183.608,97.751,
84500001,222.944,0.009,188.243,115.537,
85000001,219.694,0.009,188.286,97.656,
85500001,224.307,0.008,189.839,123.857,
86000001,222.878,0.010,185.243,101.077,
86500001,227.385,0.006,169.478,101.080,
87000001,224.107,0.008,187.196,99.579,
87500001,229.446,0.006,186.756,103.224,
88000001,230.220,0.007,183.589,103.967,
88500001,233.039,0.007,186.004,104.966,
89000001,237.000,0.006,195.093,105.712,
89500001,235.065,0.006,187.826,104.226,
90000001,233.027,0.009,193.119,104.595,
90500001,232.679,0.006,189.690,106.336,
91000001,233.874,0.006,191.768,105.788,
91500001,240.208,0.008,201.667,123.888,
92000001,242.866,0.006,191.846,105.979,
92500001,238.826,0.010,200.362,109.302,
93000001,245.032,0.006,194.641,107.040,
93500001,248.684,0.008,201.917,107.983,
94000001,242.392,0.008,204.905,128.437,
94500001,246.414,0.009,205.523,110.049,
95000001,244.769,0.007,200.853,110.668,
95500001,247.353,0.009,202.149,110.448,
96000001,253.294,0.010,206.761,110.311,
96500001,252.884,0.010,205.880,114.401,
97000001,255.708,0.006,206.997,113.340,
97500001,256.746,0.007,187.541,114.761,
98000001,257.709,0.009,213.433,110.976,
98500001,259.672,0.009,207.054,110.534,
99000001,261.846,0.007,207.747,112.022,
99500001,261.029,0.008,214.809,115.457,
1,5.534,0.006,0.840,0.071,
500001,2.285,0.004,6.225,0.825,
1000001,4.295,0.006,23.140,3.179,
1500001,5.811,0.003,17.355,3.832,
2000001,5.760,0.003,16.087,5.066,
2500001,8.951,0.004,15.617,5.334,
3000001,10.257,0.004,21.868,5.945,
3500001,12.034,0.005,27.284,7.547,
4000001,21.039,0.005,26.563,8.645,
4500001,17.097,0.005,26.313,8.591,
5000001,21.156,0.005,21.489,7.587,
5500001,17.053,0.005,25.955,7.847,
6000001,18.987,0.005,27.833,11.732,
6500001,25.100,0.006,36.641,9.798,
7000001,24.035,0.006,36.488,10.961,
7500001,24.693,0.006,34.940,15.625,
8000001,25.750,0.007,33.660,13.842,
8500001,30.934,0.005,37.921,13.677,
9000001,32.567,0.007,37.285,17.535,
9500001,34.417,0.008,35.493,16.420,
10000001,35.701,0.006,34.875,13.685,
10500001,37.729,0.007,27.141,14.960,
11000001,39.641,0.006,36.669,18.574,
11500001,40.308,0.006,37.117,16.809,
12000001,42.196,0.006,40.322,17.283,
12500001,43.443,0.007,36.581,18.741,
13000001,44.867,0.007,37.516,18.674,
13500001,43.932,0.006,34.786,20.034,
14000001,52.151,0.009,40.928,21.581,
14500001,51.321,0.007,43.640,21.172,
15000001,52.140,0.008,46.105,21.631,
15500001,53.886,0.007,48.776,24.443,
16000001,54.353,0.006,50.449,25.274,
16500001,56.609,0.010,39.262,25.175,
17000001,59.286,0.006,61.394,26.994,
17500001,61.556,0.006,58.472,24.610,
18000001,62.544,0.006,55.808,27.357,
18500001,64.950,0.006,67.179,28.063,
19000001,65.882,0.006,57.718,30.382,
19500001,70.639,0.006,61.669,27.363,
20000001,70.210,0.006,58.723,28.133,
20500001,71.556,0.006,57.898,29.355,
21000001,72.004,0.006,63.125,31.976,
21500001,74.541,0.010,61.097,28.772,
22000001,76.092,0.009,65.479,33.148,
22500001,77.561,0.007,68.380,39.394,
23000001,80.374,0.006,74.526,34.116,
23500001,87.368,0.006,68.475,33.916,
24000001,89.711,0.011,70.595,36.991,
24500001,86.525,0.009,64.727,36.985,
25000001,87.992,0.010,73.462,39.186,
25500001,87.922,0.008,73.067,36.837,
26000001,88.637,0.007,76.604,36.314,
26500001,90.994,0.007,75.540,35.302,
27000001,101.490,0.007,73.601,39.300,
27500001,110.290,0.011,77.562,37.235,
28000001,104.277,0.008,77.457,43.973,
28500001,113.667,0.007,82.591,42.523,
29000001,117.931,0.007,77.910,39.278,
29500001,118.343,0.007,82.088,50.390,
30000001,113.434,0.008,83.181,41.588,
30500001,120.799,0.008,85.883,41.077,
31000001,124.620,0.008,87.867,43.936,
31500001,125.346,0.010,86.155,49.966,
32000001,120.589,0.008,84.256,44.988,
32500001,128.475,0.008,84.100,45.559,
33000001,129.287,0.008,86.098,40.022,
33500001,141.041,0.008,84.281,48.158,
34000001,128.593,0.009,94.344,46.594,
34500001,132.668,0.010,92.763,46.192,
35000001,135.461,0.011,98.033,46.322,
35500001,134.993,0.011,97.427,64.015,
36000001,122.467,0.011,96.077,53.912,
36500001,137.503,0.007,95.813,51.734,
37000001,136.758,0.007,98.306,55.317,
37500001,133.458,0.007,94.784,54.545,
38000001,141.939,0.010,100.631,55.745,
38500001,137.610,0.009,100.174,52.356,
39000001,145.220,0.008,101.558,54.102,
39500001,139.276,0.007,101.758,53.704,
40000001,142.941,0.010,103.333,68.065,
40500001,133.229,0.008,101.687,59.010,
41000001,139.195,0.008,108.088,54.530,
41500001,145.359,0.007,103.852,59.487,
42000001,144.262,0.010,104.026,58.738,
42500001,145.403,0.008,106.000,58.311,
43000001,146.754,0.008,106.541,57.926,
43500001,147.505,0.007,108.774,60.320,
44000001,147.410,0.010,111.699,60.702,
44500001,148.680,0.007,115.119,64.899,
45000001,150.278,0.011,113.673,61.809,
45500001,152.052,0.007,109.201,62.814,
46000001,152.396,0.008,111.304,63.687,
46500001,152.283,0.010,114.116,64.013,
47000001,152.319,0.011,108.317,63.107,
47500001,156.971,0.008,113.913,67.100,
48000001,152.256,0.007,114.626,80.050,
48500001,153.903,0.008,117.634,68.660,
49000001,154.411,0.007,119.995,66.432,
49500001,157.823,0.009,119.523,71.328,
50000001,154.318,0.007,114.851,68.383,
50500001,159.093,0.010,124.162,68.417,
51000001,160.421,0.007,119.961,69.247,
51500001,159.832,0.008,126.623,70.479,
52000001,159.277,0.007,124.645,71.392,
52500001,169.680,0.008,125.239,71.113,
53000001,163.597,0.010,131.204,72.182,
53500001,163.733,0.008,121.489,73.741,
54000001,165.265,0.007,124.892,72.430,
54500001,169.225,0.011,126.766,74.198,
55000001,168.109,0.010,126.313,75.413,
55500001,169.866,0.008,131.892,76.527,
56000001,171.985,0.011,132.798,76.313,
56500001,173.223,0.010,133.202,94.202,
57000001,172.249,0.010,124.267,69.163,
57500001,155.322,0.007,123.628,69.680,
58000001,156.959,0.007,125.996,68.835,
58500001,162.079,0.010,125.233,70.469,
59000001,158.693,0.006,125.425,68.405,
59500001,164.679,0.009,131.108,72.529,
60000001,158.772,0.007,125.848,73.113,
60500001,163.151,0.011,131.543,89.667,
61000001,162.077,0.007,132.109,75.084,
61500001,167.470,0.007,129.229,72.549,
62000001,167.068,0.007,132.749,71.607,
62500001,164.841,0.008,135.043,89.990,
63000001,164.516,0.006,131.011,72.215,
63500001,165.712,0.006,136.799,75.079,
64000001,169.619,0.009,135.952,74.382,
64500001,171.532,0.006,139.339,76.467,
65000001,172.154,0.021,140.655,78.419,
65500001,173.354,0.008,141.194,76.153,
66000001,174.243,0.007,139.353,76.753,
66500001,175.595,0.010,140.638,95.560,
67000001,175.513,0.007,141.308,81.542,
67500001,177.206,0.007,143.454,77.711,
68000001,180.024,0.006,140.083,79.502,
68500001,183.836,0.007,143.533,80.292,
69000001,182.527,0.007,144.618,82.596,
69500001,186.257,0.007,144.876,80.429,
70000001,188.436,0.011,146.418,82.157,
70500001,186.725,0.025,149.686,83.001,
71000001,188.458,0.008,148.611,87.765,
71500001,190.077,0.007,146.836,80.871,
72000001,190.275,0.007,147.345,81.666,
72500001,190.245,0.006,150.809,86.295,
73000001,194.790,0.007,148.619,86.767,
73500001,195.366,0.009,154.425,87.288,
74000001,192.165,0.007,154.418,85.567,
74500001,197.183,0.009,154.947,87.252,
75000001,198.040,0.008,153.186,87.747,
75500001,200.714,0.007,154.909,86.202,
76000001,197.379,0.008,157.279,86.495,
76500001,199.210,0.010,156.977,89.539,
77000001,203.654,0.009,159.581,109.073,
77500001,201.959,0.007,159.139,91.518,
78000001,204.576,0.026,155.185,95.930,
78500001,220.754,0.006,159.771,89.983,
79000001,205.536,0.006,159.615,92.760,
79500001,206.983,0.007,159.861,92.423,
80000001,210.576,0.006,162.262,95.185,
80500001,211.966,0.007,160.485,93.040,
81000001,214.419,0.010,165.289,95.990,
81500001,215.359,0.010,163.369,94.868,
82000001,220.033,0.010,168.731,119.118,
82500001,218.915,0.010,170.160,100.450,
83000001,222.331,0.008,167.776,97.031,
83500001,216.288,0.008,167.674,96.407,
84000001,220.508,0.007,169.226,101.149,
84500001,220.087,0.010,171.740,94.582,
85000001,220.403,0.006,166.715,96.148,
85500001,221.677,0.010,170.502,97.580,
86000001,226.341,0.007,170.186,99.083,
86500001,224.643,0.007,171.914,102.021,
87000001,228.909,0.008,174.021,126.009,
87500001,229.857,0.009,176.319,101.443,
88000001,231.428,0.007,173.420,101.622,
88500001,233.516,0.006,173.545,102.546,
89000001,239.056,0.007,174.987,103.199,
89500001,231.483,0.009,176.617,102.303,
90000001,232.633,0.009,180.405,107.331,
90500001,237.314,0.010,178.650,101.290,
91000001,235.220,0.007,179.316,105.739,
91500001,236.741,0.010,183.409,107.426,
92000001,238.780,0.011,178.237,105.202,
92500001,241.740,0.006,180.816,107.357,
93000001,245.941,0.007,180.803,105.075,
93500001,243.047,0.008,184.971,130.868,
94000001,242.781,0.024,184.921,111.033,
94500001,245.105,0.007,184.605,107.860,
95000001,246.991,0.009,193.595,111.079,
95500001,252.539,0.006,184.542,111.565,
96000001,253.332,0.010,185.511,112.869,
96500001,252.960,0.010,191.957,104.584,
97000001,251.865,0.007,188.100,109.771,
97500001,255.583,0.006,189.145,113.336,
98000001,257.015,0.006,189.732,112.910,
98500001,258.281,0.008,193.252,114.961,
99000001,256.080,0.011,195.270,112.080,
99500001,257.373,0.010,194.030,116.581,
1,3.238,0.006,1.266,0.104,
500001,1.817,0.002,5.211,0.817,
1000001,3.651,0.002,15.543,2.937,
1500001,5.945,0.005,13.769,2.845,
2000001,7.723,0.006,17.506,4.811,
2500001,9.807,0.007,27.634,5.407,
3000001,11.121,0.005,27.034,6.690,
3500001,14.030,0.007,31.687,7.701,
4000001,12.634,0.006,29.899,6.031,
4500001,13.352,0.007,28.701,5.798,
5000001,14.325,0.005,25.378,7.069,
5500001,20.143,0.007,30.966,11.903,
6000001,22.721,0.008,28.502,12.267,
6500001,19.087,0.007,37.733,12.793,
7000001,20.788,0.007,32.106,13.374,
7500001,21.676,0.007,39.047,12.506,
8000001,22.993,0.007,37.142,11.779,
8500001,30.788,0.008,40.021,17.529,
9000001,40.084,0.007,33.145,16.128,
9500001,34.132,0.007,35.148,13.333,
10000001,36.246,0.007,35.379,15.899,
10500001,37.845,0.008,32.827,17.278,
11000001,39.402,0.008,35.539,16.906,
11500001,41.285,0.007,34.757,15.936,
12000001,41.976,0.008,34.726,18.953,
12500001,44.223,0.007,32.384,17.685,
13000001,45.201,0.008,35.727,17.900,
13500001,44.152,0.007,42.162,21.079,
14000001,49.549,0.010,43.527,22.206,
14500001,58.520,0.010,41.552,25.303,
15000001,52.536,0.007,41.896,24.796,
15500001,58.449,0.011,51.172,22.810,
16000001,55.796,0.007,48.651,23.611,
16500001,57.078,0.007,42.635,22.801,
17000001,59.156,0.010,56.843,23.943,
17500001,61.567,0.010,61.025,25.456,
18000001,63.637,0.007,51.238,25.599,
18500001,65.505,0.008,59.007,25.791,
19000001,66.093,0.008,59.258,25.550,
19500001,67.207,0.008,58.215,29.303,
20000001,69.895,0.007,61.845,47.202,
20500001,71.691,0.007,63.756,28.293,
21000001,72.975,0.007,64.371,30.413,
21500001,74.946,0.010,67.415,29.495,
22000001,76.586,0.008,62.546,30.249,
22500001,77.780,0.008,69.828,36.731,
23000001,79.722,0.011,68.029,33.911,
23500001,81.571,0.008,65.890,33.583,
24000001,83.551,0.007,69.776,34.923,
24500001,84.720,0.010,74.166,33.761,
25000001,86.018,0.011,71.314,43.349,
25500001,87.138,0.008,67.309,36.504,
26000001,92.986,0.007,75.160,37.604,
26500001,91.172,0.007,75.420,35.915,
27000001,101.888,0.010,76.250,38.280,
27500001,110.243,0.007,76.048,36.579,
28000001,105.205,0.008,81.043,42.044,
28500001,110.685,0.007,80.402,40.880,
29000001,116.370,0.007,82.281,39.245,
29500001,117.503,0.008,81.375,40.988,
30000001,122.580,0.007,87.087,40.581,
30500001,120.499,0.008,83.463,42.721,
31000001,124.425,0.010,87.803,53.486,
31500001,116.225,0.007,84.327,53.423,
32000001,118.219,0.010,85.792,46.011,
32500001,126.052,0.011,91.123,53.999,
33000001,120.575,0.007,88.189,49.365,
33500001,129.969,0.008,92.943,46.960,
34000001,131.853,0.007,90.761,47.571,
34500001,131.906,0.011,90.781,48.933,
35000001,133.010,0.010,90.983,49.393,
35500001,132.569,0.007,91.252,44.414,
36000001,140.194,0.010,98.540,51.306,
36500001,133.723,0.008,100.936,60.347,
37000001,125.804,0.008,91.452,51.353,
37500001,137.188,0.007,95.613,52.615,
38000001,138.418,0.008,99.312,52.627,
38500001,139.515,0.007,99.700,51.332,
39000001,141.473,0.011,100.559,55.152,
39500001,139.886,0.007,101.728,52.706,
40000001,146.497,0.008,101.816,58.175,
40500001,145.738,0.007,102.902,53.978,
41000001,146.687,0.011,102.238,56.640,
41500001,143.774,0.011,109.042,57.308,
42000001,144.128,0.011,102.727,56.253,
42500001,146.950,0.010,110.540,58.495,
43000001,147.483,0.008,112.685,59.254,
43500001,147.344,0.007,107.747,57.515,
44000001,149.752,0.008,105.378,60.525,
44500001,148.770,0.011,113.139,62.672,
45000001,153.838,0.007,113.090,61.892,
45500001,154.708,0.007,113.314,62.826,
46000001,151.640,0.007,112.558,61.491,
46500001,154.248,0.011,115.171,61.615,
47000001,157.327,0.007,113.825,66.452,
47500001,153.612,0.006,112.985,64.289,
48000001,154.976,0.008,116.287,65.827,
48500001,156.508,0.007,116.847,65.673,
49000001,158.354,0.008,117.720,68.349,
49500001,161.062,0.010,117.311,67.414,
50000001,158.487,0.007,119.904,68.825,
50500001,159.089,0.008,120.036,85.508,
51000001,175.529,0.007,120.592,72.065,
51500001,158.271,0.007,122.509,68.730,
52000001,161.633,0.007,118.880,68.862,
52500001,163.648,0.010,128.394,71.402,
53000001,162.990,0.011,126.787,73.494,
53500001,163.917,0.010,120.422,74.247,
54000001,165.583,0.008,127.037,75.656,
54500001,166.453,0.008,128.180,77.978,
55000001,172.326,0.010,132.245,77.579,
55500001,169.455,0.009,130.534,79.036,
56000001,171.467,0.009,130.764,77.231,
56500001,173.355,0.007,128.554,77.377,
57000001,174.536,0.008,132.681,78.293,
57500001,179.470,0.008,134.377,96.035,
58000001,170.848,0.007,120.456,70.622,
58500001,156.185,0.006,127.105,68.465,
59000001,160.274,0.006,122.140,68.047,
59500001,162.338,0.010,127.539,68.983,
60000001,163.601,0.006,129.114,67.950,
60500001,165.180,0.008,132.612,71.124,
61000001,160.529,0.007,130.269,73.289,
61500001,162.777,0.011,132.125,71.596,
62000001,169.092,0.008,135.781,84.643,
62500001,164.945,0.007,134.324,75.055,
63000001,166.963,0.007,131.131,72.053,
63500001,167.667,0.007,133.798,76.017,
64000001,169.244,0.007,133.081,76.461,
64500001,171.760,0.010,133.453,76.762,
65000001,172.428,0.007,140.811,76.944,
65500001,173.023,0.010,139.792,76.867,
66000001,174.596,0.008,138.654,77.091,
66500001,176.845,0.007,136.910,75.734,
67000001,177.947,0.009,144.274,77.618,
67500001,179.453,0.007,145.824,76.971,
68000001,179.795,0.008,144.774,100.704,
68500001,181.011,0.007,146.088,82.593,
69000001,182.715,0.009,145.253,96.697,
69500001,181.016,0.011,147.309,81.988,
70000001,182.356,0.007,149.037,82.437,
70500001,188.861,0.009,149.048,82.865,
71000001,192.232,0.009,146.416,82.275,
71500001,189.684,0.006,145.710,83.051,
72000001,190.647,0.007,147.682,97.154,
72500001,232.024,0.010,163.314,85.340,
73000001,192.741,0.007,149.811,87.178,
73500001,195.190,0.007,149.217,85.800,
74000001,196.875,0.006,150.437,84.338,
74500001,199.241,0.011,154.930,85.858,
75000001,196.894,0.008,152.707,87.892,
75500001,201.252,0.010,158.593,88.930,
76000001,201.554,0.009,157.770,90.161,
76500001,203.510,0.006,154.572,90.724,
77000001,201.834,0.006,154.101,87.861,
77500001,206.588,0.010,159.363,90.293,
78000001,208.505,0.010,161.023,91.255,
78500001,208.207,0.006,158.107,93.440,
79000001,207.011,0.009,162.322,91.381,
79500001,210.404,0.008,162.823,95.635,
80000001,214.702,0.007,166.251,92.087,
80500001,216.834,0.007,165.721,88.755,
81000001,216.842,0.026,167.332,92.341,
81500001,214.079,0.007,163.237,91.849,
82000001,217.881,0.010,165.944,116.120,
82500001,217.167,0.010,165.566,97.692,
83000001,217.489,0.010,171.442,95.815,
83500001,217.882,0.008,165.850,118.012,
84000001,218.820,0.007,174.809,115.053,
84500001,223.029,0.006,166.438,98.762,
85000001,225.325,0.010,169.842,130.071,
85500001,226.514,0.007,174.529,119.906,
86000001,224.742,0.007,173.085,98.971,
86500001,226.738,0.010,174.562,98.679,
87000001,227.936,0.009,173.241,99.240,
87500001,228.359,0.008,174.483,103.095,
88000001,232.591,0.008,174.406,103.134,
88500001,234.531,0.009,176.485,101.741,
89000001,233.615,0.010,179.373,103.388,
89500001,233.623,0.009,181.852,127.225,
90000001,234.243,0.007,180.158,105.331,
90500001,235.382,0.007,177.718,103.655,
91000001,238.114,0.008,174.430,107.259,
91500001,240.790,0.007,179.078,108.264,
92000001,246.151,0.010,181.791,101.770,
92500001,241.255,0.007,184.654,108.548,
93000001,246.092,0.007,183.600,108.067,
93500001,248.143,0.007,181.796,107.410,
94000001,248.494,0.010,189.210,113.507,
94500001,254.375,0.008,185.195,109.379,
95000001,249.610,0.007,184.899,108.544,
95500001,252.207,0.006,191.473,112.252,
96000001,254.605,0.010,186.905,108.933,
96500001,254.077,0.010,191.122,112.442,
97000001,252.707,0.010,187.173,111.128,
97500001,253.843,0.007,191.631,113.008,
98000001,256.840,0.010,191.724,102.954,
98500001,257.797,0.007,189.435,111.046,
99000001,262.989,0.007,186.369,110.526,
99500001,258.644,0.007,187.977,114.193,
1,8.190,0.006,0.956,0.078,
500001,1.840,0.002,4.900,0.834,
1000001,3.782,0.002,19.581,8.736,
1500001,5.981,0.002,19.737,1.834,
2000001,5.724,0.002,14.871,2.533,
2500001,10.385,0.004,25.690,3.343,
3000001,8.734,0.005,20.723,8.543,
3500001,15.414,0.005,23.898,7.714,
4000001,15.022,0.005,21.697,7.892,
4500001,12.648,0.005,27.656,7.953,
5000001,14.044,0.005,32.966,9.790,
5500001,15.876,0.005,30.264,7.744,
6000001,20.977,0.006,31.548,14.049,
6500001,17.951,0.005,28.231,11.044,
7000001,26.046,0.006,37.302,13.202,
7500001,24.402,0.005,38.174,14.433,
8000001,26.605,0.006,35.690,16.058,
8500001,36.006,0.006,37.930,16.515,
9000001,32.477,0.006,32.206,17.697,
9500001,34.047,0.005,33.946,14.454,
10000001,36.547,0.005,35.050,16.808,
10500001,37.935,0.006,31.365,17.779,
11000001,45.996,0.008,31.821,15.897,
11500001,40.875,0.006,29.029,17.948,
12000001,42.434,0.007,31.577,17.206,
12500001,43.268,0.006,37.062,21.674,
13000001,48.668,0.006,36.725,24.290,
13500001,44.112,0.007,41.237,20.637,
14000001,49.001,0.005,38.927,21.611,
14500001,51.058,0.006,44.554,22.556,
15000001,52.724,0.010,48.287,22.486,
15500001,54.184,0.006,49.135,24.194,
16000001,54.729,0.006,54.168,23.498,
16500001,57.743,0.006,52.517,25.807,
17000001,58.917,0.006,52.573,22.958,
17500001,61.400,0.010,53.537,24.615,
18000001,63.556,0.009,56.887,26.936,
18500001,65.376,0.009,55.838,29.938,
19000001,65.918,0.006,52.626,28.758,
19500001,67.776,0.007,58.729,27.120,
20000001,69.853,0.006,64.263,27.176,
20500001,71.702,0.006,60.752,31.366,
21000001,72.992,0.006,64.115,28.261,
21500001,74.789,0.006,63.009,30.395,
22000001,76.426,0.006,65.335,33.868,
22500001,77.881,0.007,61.405,32.285,
23000001,78.791,0.006,72.574,31.509,
23500001,82.185,0.022,63.627,32.966,
24000001,83.764,0.009,72.078,33.142,
24500001,84.840,0.009,72.302,33.513,
25000001,86.440,0.009,65.622,46.859,
25500001,92.138,0.006,74.460,52.019,
26000001,89.155,0.011,72.481,37.135,
26500001,90.909,0.008,77.734,39.214,
27000001,107.434,0.007,77.758,48.829,
27500001,109.779,0.011,73.001,41.118,
28000001,111.272,0.010,82.527,55.441,
28500001,107.052,0.007,81.748,60.152,
29000001,103.054,0.008,77.125,58.909,
29500001,105.975,0.007,84.141,42.727,
30000001,110.901,0.007,84.694,68.981,
30500001,97.609,0.009,82.940,58.436,
31000001,111.632,0.011,80.915,43.797,
31500001,127.438,0.007,84.115,45.826,
