nVectors,memcpyOut,plan,execu,memcpyIn
97500001,112.147,0.002,18.810,82.886,
98000001,94.344,0.002,18.720,75.996,
98500001,89.043,0.002,18.872,76.718,
99000001,89.384,0.003,18.944,77.003,
99500001,95.731,0.002,19.034,77.302,
1,0.264,0.003,0.147,0.105,
500001,0.683,0.003,0.281,0.602,
1000001,1.228,0.002,0.402,0.995,
1500001,1.712,0.002,0.528,1.386,
2000001,2.147,0.002,0.596,1.737,
2500001,2.648,0.002,0.656,2.111,
3000001,3.065,0.002,0.753,2.499,
3500001,3.535,0.003,0.867,2.892,
4000001,4.015,0.002,0.929,3.289,
4500001,4.501,0.002,1.034,3.722,
5000001,4.971,0.002,1.179,4.113,
5500001,5.478,0.003,1.291,4.482,
6000001,6.018,0.003,1.394,4.862,
6500001,6.489,0.002,1.474,5.256,
7000001,6.913,0.003,1.619,5.627,
7500001,7.508,0.002,1.755,8.420,
8000001,10.561,0.002,1.900,8.856,
8500001,11.148,0.003,1.995,9.545,
9000001,11.567,0.003,2.103,10.340,
9500001,11.728,0.001,1.605,10.641,
10000001,12.864,0.003,2.609,11.159,
10500001,13.514,0.002,2.396,11.754,
11000001,14.119,0.002,2.516,12.251,
11500001,13.997,0.002,1.879,12.791,
12000001,15.312,0.003,2.651,13.358,
12500001,15.990,0.002,2.774,13.859,
13000001,14.528,0.003,2.788,13.889,
13500001,17.304,0.002,2.214,14.990,
14000001,17.867,0.002,3.124,15.514,
14500001,18.674,0.002,3.276,16.068,
15000001,18.289,0.001,2.361,16.579,
15500001,18.844,0.002,3.291,14.381,
16000001,17.407,0.003,3.485,16.735,
16500001,19.387,0.003,3.668,18.241,
17000001,20.172,0.001,2.512,15.950,
17500001,21.178,0.002,3.683,19.394,
18000001,20.571,0.002,3.854,20.020,
18500001,21.032,0.002,3.987,20.566,
19000001,24.388,0.002,3.994,19.433,
19500001,24.365,0.002,4.190,21.589,
20000001,25.618,0.003,4.226,22.146,
20500001,23.837,0.002,4.310,22.676,
21000001,23.608,0.001,3.052,21.346,
21500001,27.328,0.003,4.461,22.668,
22000001,28.088,0.002,4.586,22.705,
22500001,21.823,0.003,4.532,17.548,
23000001,20.891,0.001,3.223,17.934,
23500001,22.782,0.002,3.291,18.278,
24000001,21.732,0.001,3.335,18.639,
24500001,22.200,0.001,3.398,19.024,
25000001,24.134,0.003,5.068,19.829,
25500001,23.220,0.001,3.571,19.949,
26000001,25.151,0.002,5.243,20.362,
26500001,25.738,0.002,5.259,20.661,
27000001,24.406,0.001,3.731,21.054,
27500001,26.812,0.003,5.446,21.456,
28000001,27.413,0.003,5.537,21.770,
28500001,27.673,0.002,5.625,22.238,
29000001,28.205,0.003,5.785,22.532,
29500001,26.907,0.003,5.837,23.663,
30000001,29.032,0.001,4.101,23.316,
30500001,29.447,0.002,6.030,23.629,
31000001,28.058,0.001,4.254,24.077,
31500001,36.286,0.001,4.366,31.790,
32000001,40.464,0.002,6.438,32.506,
32500001,41.017,0.002,6.461,33.425,
33000001,39.196,0.002,6.641,32.896,
33500001,37.993,0.002,6.736,31.495,
34000001,39.633,0.002,6.826,34.648,
34500001,38.165,0.001,4.790,35.213,
35000001,39.133,0.002,7.016,35.882,
35500001,42.677,0.003,7.005,36.575,
36000001,40.309,0.002,7.202,35.815,
36500001,42.666,0.003,7.305,36.811,
37000001,43.981,0.002,7.401,38.420,
37500001,45.170,0.003,7.504,39.011,
38000001,42.739,0.001,5.281,40.537,
38500001,46.190,0.002,7.677,39.116,
39000001,44.546,0.002,7.707,39.010,
39500001,47.667,0.002,7.880,41.136,
40000001,45.871,0.002,7.954,40.491,
40500001,46.883,0.003,8.003,42.277,
41000001,46.661,0.002,8.183,42.796,
41500001,49.193,0.002,8.240,41.252,
42000001,50.842,0.001,5.818,42.820,
42500001,49.209,0.003,8.517,43.711,
43000001,49.731,0.002,8.484,44.227,
43500001,49.299,0.002,8.642,44.329,
44000001,50.009,0.002,8.683,45.384,
44500001,54.126,0.002,8.855,45.663,
45000001,50.738,0.003,8.851,42.803,
45500001,53.068,0.002,9.051,46.222,
46000001,53.851,0.002,9.025,47.339,
46500001,52.939,0.003,9.194,47.614,
47000001,54.388,0.002,9.287,48.223,
47500001,54.605,0.002,9.379,48.017,
48000001,55.242,0.002,9.397,49.292,
48500001,58.241,0.002,9.479,50.446,
49000001,55.172,0.002,9.693,50.386,
49500001,55.417,0.002,9.801,49.413,
50000001,60.147,0.002,9.857,55.134,
50500001,58.847,0.002,9.941,48.134,
51000001,59.782,0.002,10.040,52.805,
51500001,58.658,0.003,10.130,49.034,
52000001,60.058,0.002,10.280,49.443,
52500001,58.359,0.002,10.406,52.757,
53000001,61.142,0.002,10.476,55.907,
53500001,61.006,0.002,10.737,55.301,
54000001,63.390,0.002,10.895,57.040,
54500001,61.047,0.002,7.563,55.580,
55000001,63.893,0.002,11.026,55.704,
55500001,63.355,0.002,11.144,55.021,
56000001,66.495,0.003,11.153,56.687,
56500001,65.297,0.003,11.265,57.042,
57000001,66.563,0.002,11.449,59.267,
57500001,68.339,0.003,11.527,56.405,
58000001,68.100,0.002,11.673,59.468,
58500001,67.640,0.002,11.669,58.486,
59000001,66.715,0.002,11.791,59.997,
59500001,71.366,0.002,11.840,58.763,
60000001,72.502,0.002,12.009,60.059,
60500001,71.338,0.002,12.095,59.501,
61000001,70.786,0.002,12.200,59.405,
61500001,69.801,0.002,12.225,59.925,
62000001,68.339,0.002,12.355,60.515,
62500001,72.651,0.002,12.522,62.696,
63000001,71.258,0.002,12.533,61.411,
63500001,72.211,0.002,12.795,64.199,
64000001,72.691,0.002,12.736,65.624,
64500001,72.341,0.002,12.825,65.887,
65000001,75.171,0.002,12.949,66.548,
65500001,72.867,0.002,13.029,65.075,
66000001,78.537,0.002,13.145,64.520,
66500001,75.587,0.002,13.384,66.433,
67000001,71.161,0.001,9.199,66.003,
67500001,79.258,0.001,9.175,65.831,
68000001,75.874,0.002,13.592,67.479,
68500001,74.055,0.001,13.702,56.105,
69000001,72.502,0.003,13.728,68.863,
69500001,76.062,0.003,13.827,70.452,
70000001,79.307,0.003,13.925,70.906,
70500001,83.446,0.002,13.992,71.637,
71000001,78.875,0.001,9.660,69.940,
71500001,82.479,0.002,14.164,70.867,
72000001,82.778,0.002,14.251,73.237,
72500001,86.576,0.002,14.406,75.008,
73000001,85.907,0.002,14.449,73.461,
73500001,84.780,0.002,14.597,74.633,
74000001,80.732,0.003,14.737,74.078,
74500001,88.323,0.003,14.809,75.966,
75000001,86.164,0.002,14.871,75.442,
75500001,87.305,0.002,14.916,73.506,
76000001,83.314,0.002,15.054,76.861,
76500001,87.217,0.002,15.116,76.615,
77000001,92.669,0.003,15.264,75.053,
77500001,88.609,0.002,15.293,77.233,
78000001,88.501,0.002,15.379,77.625,
78500001,92.562,0.002,15.462,75.194,
79000001,93.470,0.003,15.616,80.359,
79500001,91.789,0.003,15.660,79.322,
80000001,92.596,0.002,15.824,80.911,
80500001,94.791,0.002,15.946,79.361,
81000001,93.413,0.003,15.989,82.339,
81500001,94.604,0.003,16.129,83.392,
82000001,95.034,0.002,16.195,79.941,
82500001,90.448,0.002,16.345,83.396,
83000001,96.297,0.002,16.443,83.983,
83500001,98.270,0.003,16.506,80.239,
84000001,95.890,0.002,16.651,83.358,
84500001,98.844,0.002,16.734,81.296,
85000001,97.119,0.002,16.824,86.124,
85500001,99.387,0.002,16.911,83.887,
86000001,100.492,0.002,16.960,83.608,
86500001,90.049,0.002,17.092,86.740,
87000001,99.715,0.003,17.206,84.435,
87500001,102.590,0.003,17.278,86.917,
88000001,103.646,0.002,17.425,82.606,
88500001,102.257,0.003,17.411,89.251,
89000001,100.052,0.002,12.071,89.826,
89500001,105.648,0.002,17.693,86.446,
90000001,97.913,0.002,12.134,93.847,
90500001,103.327,0.003,17.994,90.161,
91000001,104.866,0.002,17.922,88.511,
91500001,108.257,0.003,18.124,90.041,
92000001,101.513,0.003,18.162,91.173,
92500001,105.494,0.002,18.283,91.091,
93000001,110.226,0.002,18.342,91.555,
93500001,109.800,0.003,18.479,90.964,
94000001,109.899,0.003,18.497,92.921,
94500001,112.376,0.003,18.624,92.878,
95000001,104.703,0.003,18.803,90.163,
95500001,112.081,0.002,18.854,94.109,
96000001,107.781,0.002,18.881,97.317,
96500001,111.594,0.003,19.030,97.862,
97000001,107.691,0.003,19.131,97.172,
97500001,108.048,0.002,13.240,95.434,
98000001,109.793,0.002,19.253,99.119,
98500001,112.289,0.003,19.378,98.446,
99000001,114.016,0.002,19.433,98.680,
99500001,106.531,0.003,19.586,97.309,
1,0.383,0.002,0.311,0.188,
500001,1.031,0.003,0.384,0.850,
1000001,1.717,0.003,0.548,1.396,
1500001,2.298,0.002,0.621,2.114,
2000001,2.939,0.003,0.733,2.474,
2500001,3.558,0.003,0.783,3.016,
3000001,4.088,0.002,0.892,3.495,
3500001,4.673,0.003,1.002,4.013,
4000001,5.272,0.002,1.092,4.547,
4500001,5.943,0.003,1.206,5.183,
5000001,6.560,0.003,1.358,5.715,
5500001,7.243,0.002,1.429,6.249,
6000001,7.909,0.003,1.521,6.849,
6500001,8.515,0.002,1.644,7.384,
7000001,9.148,0.003,1.785,7.918,
7500001,9.815,0.002,1.894,8.377,
8000001,10.429,0.002,1.985,8.999,
8500001,10.545,0.001,1.463,9.587,
9000001,11.948,0.002,2.202,10.107,
9500001,12.376,0.002,2.255,10.647,
10000001,12.319,0.001,1.766,11.183,
10500001,13.598,0.001,1.685,11.686,
11000001,14.211,0.001,1.781,12.229,
11500001,13.999,0.002,1.798,12.915,
12000001,15.352,0.002,2.681,13.339,
12500001,16.083,0.001,2.096,13.755,
13000001,16.726,0.003,2.906,14.610,
13500001,16.991,0.003,3.034,12.509,
14000001,17.074,0.001,2.346,15.534,
14500001,18.638,0.001,2.303,16.044,
15000001,18.267,0.001,2.355,16.590,
15500001,16.879,0.003,3.429,16.578,
16000001,18.748,0.002,3.520,17.673,
16500001,21.085,0.002,3.539,15.454,
17000001,19.601,0.002,3.775,18.847,
17500001,21.398,0.003,3.741,19.424,
18000001,22.039,0.002,3.952,20.004,
18500001,21.659,0.003,4.004,20.755,
19000001,24.315,0.002,4.087,21.104,
19500001,25.000,0.002,4.082,21.627,
20000001,25.622,0.002,3.087,22.172,
20500001,23.878,0.002,4.345,22.704,
21000001,24.841,0.002,4.429,23.170,
21500001,26.198,0.003,4.458,23.277,
22000001,25.319,0.001,3.184,23.893,
22500001,26.564,0.002,4.702,24.772,
23000001,25.305,0.001,3.414,24.322,
23500001,25.873,0.003,4.871,25.477,
24000001,28.061,0.003,4.912,26.553,
24500001,26.315,0.002,3.549,25.119,
25000001,29.037,0.002,5.120,27.391,
25500001,30.158,0.002,5.388,26.759,
26000001,30.631,0.002,5.386,27.210,
26500001,33.203,0.002,5.469,25.575,
27000001,31.185,0.001,3.814,26.623,
27500001,31.794,0.002,3.900,30.320,
28000001,33.308,0.003,5.684,28.009,
28500001,32.500,0.005,4.029,26.328,
29000001,32.668,0.002,5.941,31.387,
29500001,34.160,0.002,4.192,27.396,
30000001,35.079,0.002,6.254,29.002,
30500001,36.351,0.002,6.176,29.930,
31000001,35.037,0.001,4.371,30.550,
31500001,37.358,0.003,6.378,31.503,
32000001,37.571,0.002,4.508,32.343,
32500001,38.349,0.002,6.620,35.729,
33000001,36.080,0.002,6.509,25.489,
33500001,37.848,0.002,4.816,34.372,
34000001,40.887,0.002,6.856,33.181,
34500001,40.475,0.002,6.989,37.870,
35000001,39.274,0.002,7.073,35.370,
35500001,42.716,0.002,7.175,36.547,
36000001,40.576,0.002,7.357,37.272,
36500001,43.813,0.003,7.473,37.662,
37000001,43.837,0.002,7.551,37.945,
37500001,43.168,0.001,5.297,38.566,
38000001,44.797,0.003,7.779,38.444,
38500001,44.908,0.003,7.743,39.491,
39000001,47.548,0.002,7.896,39.632,
39500001,46.868,0.003,8.018,39.736,
40000001,47.394,0.002,8.090,40.734,
40500001,47.990,0.002,8.187,41.079,
41000001,43.584,0.002,8.247,42.158,
41500001,48.251,0.002,8.381,42.242,
42000001,48.268,0.002,8.507,42.327,
42500001,50.337,0.002,5.975,43.121,
43000001,49.691,0.002,8.631,44.131,
43500001,52.851,0.002,6.090,43.338,
44000001,49.612,0.002,8.807,41.717,
44500001,53.107,0.002,8.986,45.620,
45000001,51.918,0.002,6.287,44.832,
45500001,52.652,0.003,9.162,43.407,
46000001,49.367,0.001,6.386,47.460,
46500001,52.867,0.002,9.364,48.670,
47000001,53.525,0.003,9.391,47.056,
47500001,57.247,0.002,9.550,48.629,
48000001,58.027,0.002,9.595,49.637,
48500001,55.147,0.002,9.662,50.979,
49000001,55.061,0.002,9.849,50.196,
49500001,55.210,0.002,9.949,50.756,
50000001,55.652,0.002,10.064,48.139,
50500001,56.744,0.002,10.144,49.163,
51000001,59.472,0.002,10.205,52.533,
51500001,58.641,0.002,10.366,52.952,
52000001,62.775,0.002,10.482,54.798,
52500001,56.582,0.002,10.527,54.245,
53000001,61.473,0.003,10.626,52.626,
53500001,60.966,0.003,10.696,55.421,
54000001,62.156,0.002,10.820,51.393,
54500001,60.814,0.003,10.902,57.731,
55000001,49.780,0.001,7.451,42.719,
55500001,54.165,0.002,10.940,43.001,
56000001,50.730,0.002,7.561,43.244,
56500001,54.591,0.002,11.132,43.666,
57000001,55.079,0.002,11.259,44.020,
57500001,51.991,0.001,7.796,44.473,
58000001,56.054,0.002,11.428,44.809,
58500001,56.485,0.002,11.510,45.215,
59000001,56.994,0.003,11.632,45.646,
59500001,57.670,0.002,11.722,45.971,
60000001,57.977,0.002,11.839,46.446,
60500001,58.150,0.003,11.691,46.774,
61000001,58.716,0.002,11.772,47.163,
61500001,55.504,0.003,11.882,47.569,
62000001,64.160,0.002,12.129,62.898,
62500001,69.642,0.002,12.183,65.628,
63000001,67.473,0.002,12.196,48.703,
63500001,61.074,0.002,12.264,49.015,
64000001,61.578,0.002,12.351,49.362,
64500001,62.004,0.003,12.458,49.759,
65000001,62.592,0.001,8.630,55.072,
65500001,75.173,0.002,12.759,66.349,
66000001,74.620,0.003,12.893,66.199,
66500001,78.212,0.002,12.967,66.533,
67000001,77.406,0.002,13.076,66.228,
67500001,81.661,0.002,13.089,62.401,
68000001,65.471,0.002,13.082,52.425,
68500001,65.833,0.003,13.170,53.223,
69000001,66.614,0.002,13.304,53.734,
69500001,67.105,0.003,13.377,53.627,
70000001,67.232,0.003,13.480,54.117,
70500001,67.701,0.002,13.553,54.686,
71000001,68.230,0.002,13.655,72.168,
71500001,81.873,0.028,13.946,71.100,
72000001,81.957,0.003,13.943,68.831,
72500001,80.835,0.003,14.041,72.787,
73000001,87.368,0.002,14.160,71.298,
73500001,86.565,0.003,14.278,74.189,
74000001,84.839,0.002,14.397,70.473,
74500001,67.081,0.002,14.329,57.540,
75000001,72.002,0.003,14.464,59.272,
75500001,72.758,0.002,14.475,58.309,
76000001,73.055,0.002,14.600,58.744,
76500001,73.386,0.002,14.679,59.227,
77000001,73.829,0.002,14.775,59.721,
77500001,87.544,0.002,15.054,79.155,
78000001,88.842,0.002,15.066,74.813,
78500001,87.927,0.003,15.183,80.646,
79000001,93.593,0.003,15.290,79.605,
79500001,89.688,0.003,15.412,80.166,
80000001,83.800,0.002,15.300,61.666,
80500001,72.508,0.002,15.459,62.103,
81000001,73.172,0.001,10.659,62.652,
81500001,73.458,0.001,10.774,62.854,
82000001,73.965,0.001,10.839,63.604,
82500001,74.511,0.001,10.894,63.956,
83000001,82.081,0.002,11.100,85.209,
83500001,95.344,0.003,16.160,82.480,
84000001,95.117,0.002,16.300,83.923,
84500001,90.623,0.002,16.425,80.519,
85000001,98.594,0.002,16.450,70.369,
85500001,82.127,0.003,16.411,66.041,
86000001,82.983,0.002,16.484,66.492,
86500001,83.286,0.002,16.609,66.994,
87000001,78.664,0.003,16.696,67.356,
87500001,84.297,0.003,16.791,67.708,
88000001,99.186,0.002,17.024,82.573,
88500001,102.408,0.002,17.103,88.528,
89000001,103.895,0.002,17.188,75.832,
89500001,85.897,0.003,17.086,69.141,
90000001,86.570,0.002,17.234,70.004,
90500001,82.251,0.001,11.974,70.062,
91000001,82.173,0.003,17.410,70.519,
91500001,82.610,0.001,12.032,70.808,
92000001,98.123,0.002,12.272,89.548,
92500001,101.403,0.002,17.832,89.401,
93000001,103.029,0.002,17.854,91.126,
93500001,108.505,0.002,18.097,91.977,
94000001,109.154,0.002,18.141,93.321,
94500001,85.001,0.002,12.472,72.754,
95000001,85.578,0.001,12.522,73.259,
95500001,91.744,0.002,18.314,73.647,
96000001,86.471,0.002,18.429,73.991,
96500001,92.796,0.002,18.438,74.555,
97000001,93.118,0.003,18.557,74.766,
97500001,93.968,0.002,18.657,75.341,
98000001,88.448,0.002,18.729,75.771,
98500001,88.891,0.003,18.806,76.233,
99000001,89.207,0.002,18.919,76.362,
99500001,89.746,0.001,13.079,77.225,
1,0.215,0.001,0.138,0.095,
500001,0.674,0.002,0.421,0.541,
1000001,1.256,0.003,0.465,0.998,
1500001,1.735,0.003,0.497,1.402,
2000001,2.172,0.002,0.560,1.745,
2500001,2.646,0.002,0.646,2.100,
3000001,3.075,0.002,0.741,2.469,
3500001,3.544,0.003,0.834,2.901,
4000001,3.990,0.002,0.929,3.311,
4500001,4.510,0.002,1.087,3.684,
5000001,5.002,0.003,1.193,4.105,
5500001,5.455,0.003,1.277,4.484,
6000001,5.948,0.002,1.383,4.777,
6500001,6.409,0.003,1.481,5.214,
7000001,6.929,0.002,1.631,5.677,
7500001,7.418,0.002,1.707,6.009,
8000001,7.902,0.002,1.822,6.390,
8500001,8.382,0.003,1.874,6.771,
9000001,8.939,0.001,1.409,7.175,
9500001,9.341,0.001,1.497,7.494,
10000001,9.838,0.002,1.547,7.905,
10500001,10.274,0.002,2.247,8.267,
11000001,10.807,0.002,2.385,8.705,
11500001,10.538,0.001,1.713,9.061,
12000001,11.852,0.002,2.576,9.477,
12500001,12.183,0.002,2.709,9.775,
13000001,11.976,0.001,1.942,10.261,
13500001,13.201,0.001,1.983,10.527,
14000001,17.422,0.001,2.269,15.530,
14500001,18.478,0.001,2.227,16.037,
15000001,18.311,0.001,2.291,16.590,
15500001,17.371,0.002,3.303,16.566,
16000001,17.370,0.002,3.474,17.420,
16500001,20.997,0.002,3.562,18.238,
17000001,20.663,0.002,3.782,18.999,
17500001,21.276,0.001,2.593,19.461,
18000001,21.897,0.002,3.900,20.061,
18500001,20.115,0.001,2.789,20.486,
19000001,23.191,0.001,2.904,21.203,
19500001,23.063,0.002,4.076,21.658,
20000001,24.864,0.002,3.030,22.173,
20500001,26.178,0.002,4.314,22.693,
21000001,24.704,0.002,4.415,23.297,
21500001,25.148,0.002,4.546,20.518,
22000001,24.443,0.001,3.289,23.284,
22500001,27.053,0.018,4.586,17.601,
23000001,22.293,0.002,4.651,17.954,
23500001,22.794,0.001,3.364,18.299,
24000001,23.307,0.002,3.377,18.682,
24500001,22.249,0.002,3.444,19.196,
25000001,24.224,0.002,5.054,19.488,
25500001,23.174,0.001,3.569,19.906,
26000001,25.199,0.003,5.252,20.236,
26500001,25.717,0.002,5.281,20.604,
27000001,26.246,0.002,5.490,20.995,
27500001,26.704,0.002,5.561,21.447,
28000001,27.154,0.001,3.917,21.728,
28500001,27.649,0.002,3.989,22.104,
29000001,26.279,0.001,4.065,22.541,
29500001,26.778,0.003,5.846,23.011,
30000001,28.965,0.001,4.130,23.201,
30500001,29.456,0.002,6.037,23.624,
31000001,29.886,0.002,6.125,24.190,
31500001,28.504,0.001,4.330,24.441,
