nVectors,memcpyOut,plan,execu,memcpyIn
38500001,44.106,0.001,5.993,39.540,
39000001,45.313,0.002,6.090,38.801,
39500001,47.197,0.001,6.167,38.846,
40000001,46.579,0.002,6.239,41.985,
40500001,49.036,0.002,6.393,43.095,
41000001,48.500,0.001,6.467,43.642,
41500001,48.088,0.002,6.532,44.340,
42000001,47.018,0.002,6.528,42.914,
42500001,48.216,0.002,6.568,43.449,
43000001,49.345,0.001,4.167,45.018,
43500001,50.475,0.002,6.776,42.792,
44000001,48.483,0.002,6.823,43.184,
44500001,47.209,0.001,4.346,43.814,
45000001,50.801,0.002,7.053,48.085,
45500001,51.876,0.002,7.135,47.268,
46000001,52.391,0.002,7.151,47.904,
46500001,56.441,0.001,7.243,46.614,
47000001,52.338,0.001,7.403,46.185,
47500001,52.991,0.003,7.331,46.400,
48000001,55.485,0.001,7.507,51.126,
48500001,56.240,0.000,4.558,45.956,
49000001,55.526,0.002,17.451,47.566,
49500001,55.870,0.002,7.754,47.342,
50000001,55.388,0.002,7.799,51.373,
50500001,55.220,0.001,4.870,51.791,
51000001,55.670,0.001,4.871,50.897,
51500001,58.514,0.001,8.078,54.350,
52000001,61.664,0.001,8.085,52.865,
52500001,60.222,0.002,8.163,55.227,
53000001,59.518,0.001,8.252,52.027,
53500001,60.722,0.002,8.342,54.748,
54000001,61.147,0.002,8.421,55.560,
54500001,64.187,0.001,8.498,54.829,
55000001,62.150,0.001,5.203,55.496,
55500001,62.340,0.001,8.621,55.178,
56000001,65.283,0.002,8.718,55.200,
56500001,64.226,0.002,8.783,55.270,
57000001,66.926,0.002,8.766,56.073,
57500001,66.629,0.001,8.932,57.710,
58000001,66.295,0.001,9.044,57.805,
58500001,68.175,0.001,9.106,58.414,
59000001,67.600,0.002,9.050,58.447,
59500001,70.231,0.001,9.224,59.385,
60000001,69.334,0.002,9.308,60.513,
60500001,70.673,0.002,9.371,59.917,
61000001,69.960,0.002,9.411,60.971,
61500001,71.601,0.001,9.516,62.671,
62000001,71.659,0.002,9.538,61.300,
62500001,73.522,0.001,9.676,60.854,
63000001,74.771,0.002,9.738,62.352,
63500001,71.044,0.002,9.711,61.169,
64000001,70.927,0.002,9.837,63.064,
64500001,71.559,0.002,9.970,64.755,
65000001,76.210,0.001,10.063,65.010,
65500001,75.235,0.002,10.105,63.412,
66000001,74.790,0.001,10.159,65.236,
66500001,78.416,0.002,20.153,64.673,
67000001,77.419,0.001,10.238,68.728,
67500001,79.905,0.002,10.405,67.021,
68000001,79.959,0.001,10.501,66.773,
68500001,81.751,0.002,10.580,67.895,
69000001,80.158,0.002,10.632,69.726,
69500001,80.895,0.001,10.696,69.728,
70000001,80.241,0.001,10.788,70.311,
70500001,81.237,0.002,10.871,70.378,
71000001,84.914,0.002,10.917,70.476,
71500001,82.933,0.002,11.009,72.557,
72000001,81.445,0.001,11.078,69.124,
72500001,84.735,0.001,11.150,71.110,
73000001,83.271,0.001,11.249,72.474,
73500001,83.490,0.002,11.325,76.909,
74000001,86.920,0.001,11.347,71.202,
74500001,85.516,0.002,11.400,71.757,
75000001,82.886,0.001,11.540,74.304,
75500001,86.540,0.001,11.587,75.120,
76000001,88.018,0.001,11.663,76.183,
76500001,84.226,0.003,11.799,76.351,
77000001,88.555,0.001,11.856,78.164,
77500001,88.527,0.002,11.922,78.536,
78000001,85.792,0.001,11.942,76.265,
78500001,90.370,0.001,12.007,77.880,
79000001,88.188,0.002,12.124,78.557,
79500001,89.631,0.002,12.180,78.467,
80000001,86.341,0.001,7.473,79.680,
80500001,92.560,0.001,12.352,80.625,
81000001,95.208,0.001,12.395,79.013,
81500001,94.275,0.001,12.472,78.687,
82000001,95.258,0.002,12.545,81.556,
82500001,95.045,0.002,12.640,80.369,
83000001,94.960,0.002,12.688,82.873,
83500001,90.869,0.001,12.798,81.963,
84000001,98.764,0.001,12.903,85.827,
84500001,95.959,0.001,12.917,86.150,
85000001,98.670,0.002,12.998,82.709,
85500001,94.299,0.001,13.079,84.315,
86000001,98.045,0.002,13.146,83.929,
86500001,102.128,0.002,13.193,85.154,
87000001,100.217,0.001,13.294,86.812,
87500001,99.890,0.002,13.368,85.462,
88000001,96.446,0.001,13.467,89.357,
88500001,100.543,0.001,13.549,89.708,
89000001,101.983,0.001,13.581,90.309,
89500001,102.374,0.001,13.704,86.151,
90000001,104.961,0.002,13.728,89.188,
90500001,95.970,0.002,13.843,89.076,
91000001,107.494,0.002,13.927,91.938,
91500001,104.864,0.001,13.960,87.869,
92000001,106.914,0.001,14.029,91.826,
92500001,107.657,0.001,14.114,91.952,
93000001,100.974,0.000,8.617,91.861,
93500001,107.176,0.002,14.230,93.398,
94000001,106.167,0.001,14.337,94.376,
94500001,118.888,0.002,14.394,94.301,
95000001,109.713,0.001,14.495,90.282,
95500001,110.671,0.002,14.532,94.696,
96000001,112.374,0.002,14.610,94.741,
96500001,103.969,0.000,8.943,96.810,
97000001,109.542,0.001,14.768,95.653,
97500001,112.148,0.001,14.850,96.526,
98000001,111.271,0.001,14.933,97.050,
98500001,112.287,0.002,15.001,95.850,
99000001,107.123,0.001,15.133,94.772,
99500001,113.211,0.002,15.171,98.976,
1,0.316,0.002,0.155,0.101,
500001,0.688,0.002,0.263,0.539,
1000001,1.502,0.001,0.522,1.409,
1500001,2.300,0.002,0.610,1.932,
2000001,2.913,0.002,0.615,2.477,
2500001,3.552,0.001,0.620,3.003,
3000001,4.114,0.002,0.697,3.537,
3500001,4.765,0.002,0.770,4.075,
4000001,5.287,0.002,0.877,4.601,
4500001,6.033,0.002,1.012,5.216,
5000001,6.641,0.002,1.016,5.717,
5500001,7.256,0.001,1.083,6.279,
6000001,7.890,0.001,1.159,6.823,
6500001,8.481,0.001,1.229,7.341,
7000001,9.113,0.002,1.302,7.889,
7500001,9.741,0.002,1.378,8.426,
8000001,10.328,0.001,1.524,8.980,
8500001,11.202,0.002,1.665,9.622,
9000001,11.691,0.002,1.686,10.095,
9500001,11.706,0.000,1.127,10.640,
10000001,13.119,0.002,1.808,11.182,
10500001,13.558,0.001,1.909,11.690,
11000001,14.333,0.001,1.975,12.250,
11500001,14.802,0.001,1.368,12.837,
12000001,14.662,0.001,1.364,13.337,
12500001,15.991,0.001,2.171,13.862,
13000001,15.887,0.001,1.403,14.452,
13500001,17.290,0.001,2.319,14.989,
14000001,17.829,0.001,2.409,15.523,
14500001,18.590,0.002,2.494,16.191,
15000001,19.139,0.002,2.545,16.592,
15500001,19.758,0.001,1.699,17.135,
16000001,17.396,0.002,2.713,17.276,
16500001,19.408,0.001,2.772,18.201,
17000001,20.840,0.001,1.727,15.961,
17500001,19.129,0.001,1.852,19.383,
18000001,23.114,0.000,1.906,20.022,
18500001,23.742,0.001,3.140,20.587,
19000001,23.318,0.002,3.163,21.097,
19500001,22.358,0.001,3.304,21.644,
20000001,25.635,0.001,3.341,22.176,
20500001,23.629,0.002,3.427,22.692,
21000001,24.237,0.001,2.118,20.477,
21500001,25.319,0.002,3.598,22.420,
22000001,23.911,0.002,3.554,24.484,
22500001,25.072,0.001,2.253,22.672,
23000001,27.666,0.001,2.273,23.569,
23500001,28.253,0.001,2.335,25.087,
24000001,28.288,0.002,3.875,23.739,
24500001,28.406,0.001,4.002,27.049,
25000001,29.007,0.002,4.027,27.594,
25500001,29.056,0.002,4.074,25.301,
26000001,28.533,0.001,2.646,28.734,
26500001,31.051,0.001,4.326,29.248,
27000001,32.162,0.002,4.433,26.610,
27500001,31.742,0.001,2.743,26.720,
28000001,31.540,0.002,4.608,27.311,
28500001,33.136,0.001,2.850,25.599,
29000001,33.199,0.002,4.665,30.861,
29500001,34.830,0.002,4.719,28.333,
30000001,34.923,0.002,4.870,30.187,
30500001,36.377,0.001,4.944,29.867,
31000001,35.083,0.002,4.997,31.225,
31500001,36.522,0.001,5.093,31.299,
32000001,35.981,0.001,5.065,28.545,
32500001,35.952,0.000,3.207,33.466,
33000001,38.763,0.002,5.289,33.746,
33500001,37.542,0.002,5.363,35.997,
34000001,39.559,0.001,5.339,34.978,
34500001,40.293,0.001,5.509,35.981,
35000001,41.881,0.001,5.584,36.244,
35500001,40.785,0.001,5.593,36.575,
36000001,43.432,0.002,5.729,36.636,
36500001,42.877,0.001,3.585,40.481,
37000001,43.448,0.001,5.854,38.085,
37500001,40.145,0.001,6.021,39.067,
38000001,44.467,0.002,5.999,38.887,
38500001,43.038,0.001,3.799,40.217,
39000001,46.972,0.001,3.812,39.525,
39500001,45.930,0.001,3.857,40.083,
40000001,47.416,0.002,6.358,42.340,
40500001,47.505,0.002,6.496,42.255,
41000001,48.596,0.002,6.504,42.720,
41500001,44.647,0.001,3.981,42.644,
42000001,48.697,0.001,6.695,42.592,
42500001,49.327,0.001,6.674,41.483,
43000001,48.866,0.002,6.753,41.807,
43500001,49.672,0.001,6.831,42.763,
44000001,49.316,0.002,7.015,46.196,
44500001,50.155,0.002,6.982,43.074,
45000001,48.412,0.001,6.969,42.536,
45500001,50.509,0.002,7.053,46.862,
46000001,51.626,0.002,7.167,46.992,
46500001,52.776,0.001,7.278,48.435,
47000001,55.031,0.001,7.350,45.734,
47500001,56.616,0.001,7.425,45.967,
48000001,54.614,0.001,7.457,48.968,
48500001,57.810,0.002,7.481,47.767,
49000001,55.700,0.002,7.644,46.366,
49500001,56.742,0.001,4.657,43.884,
50000001,57.737,0.001,7.770,51.287,
50500001,57.498,0.002,7.880,48.701,
51000001,56.361,0.000,4.919,52.706,
51500001,58.576,0.001,7.983,51.443,
52000001,59.769,0.002,8.117,51.557,
52500001,61.859,0.001,8.160,50.781,
53000001,62.234,0.002,8.239,52.849,
53500001,60.942,0.001,8.249,57.094,
54000001,62.849,0.001,8.311,52.192,
54500001,63.878,0.001,8.472,52.084,
55000001,63.960,0.001,8.558,55.747,
55500001,64.531,0.001,8.601,55.411,
56000001,65.874,0.001,5.317,54.249,
56500001,65.571,0.002,8.754,54.412,
57000001,65.003,0.001,5.401,59.280,
57500001,64.148,0.028,8.875,57.082,
58000001,63.960,0.001,8.950,57.218,
58500001,66.547,0.002,9.076,59.049,
59000001,69.189,0.001,9.144,59.979,
59500001,67.548,0.002,9.233,60.670,
60000001,70.043,0.002,9.313,59.048,
60500001,71.547,0.002,9.362,61.779,
61000001,72.655,0.002,9.462,60.210,
61500001,72.846,0.002,9.519,62.648,
62000001,71.275,0.002,9.483,61.391,
62500001,70.977,0.002,9.649,61.507,
63000001,69.046,0.002,9.769,61.181,
63500001,74.056,0.002,9.822,62.023,
64000001,71.440,0.002,9.789,59.558,
64500001,74.891,0.002,9.988,60.252,
65000001,71.854,0.002,9.950,64.639,
65500001,69.899,0.001,10.018,66.021,
66000001,75.230,0.002,10.114,66.152,
66500001,75.116,0.001,10.273,67.351,
67000001,75.985,0.001,10.250,65.507,
67500001,77.789,0.001,10.415,68.029,
68000001,80.748,0.001,11.000,68.712,
68500001,81.320,0.001,10.495,68.336,
69000001,80.433,0.002,10.618,68.638,
69500001,75.890,0.001,6.563,70.612,
70000001,80.949,0.001,10.793,69.015,
70500001,78.849,0.002,10.890,69.628,
71000001,75.064,0.001,10.988,72.062,
71500001,78.951,0.001,10.990,68.341,
72000001,85.326,0.002,11.117,71.434,
72500001,84.016,0.002,11.145,71.974,
73000001,82.346,0.002,11.230,72.193,
73500001,79.855,0.002,11.318,75.024,
74000001,83.026,0.001,11.331,71.907,
74500001,85.533,0.001,11.408,70.320,
75000001,86.038,0.001,11.468,70.726,
75500001,85.697,0.002,11.586,75.933,
76000001,88.010,0.002,11.695,72.656,
76500001,86.093,0.002,11.667,75.434,
77000001,89.999,0.001,11.732,75.960,
77500001,89.816,0.002,11.849,76.763,
78000001,91.259,0.002,11.965,77.986,
78500001,89.476,0.001,12.021,76.165,
79000001,88.391,0.001,12.090,77.838,
79500001,90.283,0.002,12.201,77.966,
80000001,88.472,0.001,7.481,76.908,
80500001,92.783,0.002,12.317,78.261,
81000001,90.847,0.002,12.446,77.594,
81500001,93.014,0.001,12.485,80.646,
82000001,92.968,0.002,12.560,81.683,
82500001,96.170,0.001,12.627,81.092,
83000001,96.216,0.002,12.697,82.948,
83500001,95.887,0.002,12.810,81.509,
84000001,97.060,0.002,13.084,80.518,
84500001,96.332,0.002,12.951,81.497,
85000001,100.245,0.002,13.025,82.183,
85500001,95.695,0.001,7.959,85.740,
86000001,101.032,0.002,13.142,86.211,
86500001,99.963,0.002,13.217,85.288,
87000001,102.475,0.002,13.293,84.834,
87500001,101.162,0.001,13.383,85.956,
88000001,101.349,0.002,13.462,88.868,
88500001,101.185,0.001,13.531,86.068,
89000001,105.164,0.002,13.584,88.527,
89500001,104.715,0.001,13.663,87.774,
90000001,105.336,0.002,13.779,87.527,
90500001,106.202,0.002,13.779,89.616,
91000001,103.797,0.003,13.854,90.457,
91500001,106.068,0.001,13.970,87.730,
92000001,102.074,0.002,14.055,89.710,
92500001,106.361,0.002,14.114,93.851,
93000001,105.221,0.002,14.223,93.198,
93500001,109.407,0.001,14.272,94.035,
94000001,105.552,0.002,14.350,91.359,
94500001,104.670,0.001,14.351,93.728,
95000001,110.426,0.001,14.464,91.115,
95500001,107.835,0.001,14.549,93.771,
96000001,111.705,0.001,14.644,96.416,
96500001,102.723,0.000,8.930,96.168,
97000001,113.885,0.001,14.913,95.670,
97500001,104.009,0.002,14.989,93.088,
98000001,106.719,0.001,9.143,95.330,
98500001,108.803,0.001,15.225,94.690,
99000001,112.273,0.001,15.256,96.907,
99500001,114.749,0.002,15.322,94.929,
1,0.300,0.001,0.157,0.129,
500001,0.918,0.001,0.239,0.758,
1000001,1.568,0.001,0.322,1.394,
1500001,2.145,0.000,0.346,1.911,
2000001,2.837,0.001,0.463,2.497,
2500001,3.280,0.002,0.672,3.032,
3000001,4.161,0.001,0.751,3.547,
3500001,4.730,0.001,0.769,4.063,
4000001,5.335,0.002,0.859,4.633,
4500001,6.028,0.002,0.942,5.199,
5000001,6.649,0.002,1.026,5.735,
5500001,7.206,0.002,1.115,6.268,
6000001,7.870,0.002,1.168,6.823,
6500001,8.457,0.001,1.247,7.358,
7000001,9.139,0.002,1.502,7.890,
7500001,9.799,0.001,1.396,8.421,
8000001,10.398,0.001,0.954,8.955,
8500001,11.072,0.002,1.546,9.560,
9000001,11.656,0.002,1.640,10.095,
9500001,12.264,0.002,1.717,10.613,
10000001,12.876,0.001,1.783,11.164,
10500001,12.796,0.001,1.189,11.697,
11000001,14.144,0.001,1.238,12.238,
11500001,14.031,0.001,1.289,12.765,
12000001,15.338,0.002,2.124,13.332,
12500001,16.002,0.001,2.222,13.843,
13000001,16.652,0.001,2.272,14.459,
13500001,16.444,0.001,1.494,15.009,
14000001,17.928,0.002,2.424,15.504,
14500001,18.526,0.002,2.485,16.255,
15000001,19.236,0.001,1.634,16.583,
15500001,18.793,0.001,1.629,14.457,
16000001,19.470,0.001,1.688,14.948,
16500001,19.358,0.002,2.808,15.336,
17000001,19.321,0.002,2.847,18.859,
17500001,20.661,0.001,1.782,16.484,
18000001,19.944,0.002,3.046,19.950,
18500001,20.003,0.001,3.121,20.406,
19000001,22.019,0.001,3.191,21.124,
19500001,21.607,0.000,2.031,21.623,
20000001,22.734,0.002,3.275,22.176,
20500001,26.330,0.001,3.371,22.717,
21000001,26.793,0.001,2.146,23.269,
21500001,24.866,0.002,3.539,22.380,
22000001,23.824,0.001,3.535,23.519,
22500001,26.335,0.001,3.600,24.642,
23000001,25.291,0.001,2.287,23.844,
23500001,28.231,0.001,2.329,24.939,
24000001,28.242,0.001,3.969,23.809,
24500001,31.156,0.001,4.014,27.058,
25000001,29.316,0.002,4.051,27.609,
25500001,29.312,0.002,4.147,28.142,
26000001,29.113,0.001,2.636,28.703,
26500001,31.294,0.001,4.333,29.362,
27000001,31.738,0.001,4.402,27.439,
27500001,31.956,0.002,4.442,27.036,
28000001,32.386,0.001,2.733,27.428,
28500001,32.647,0.001,4.529,26.857,
29000001,32.758,0.001,4.630,30.657,
29500001,33.314,0.002,4.770,29.282,
30000001,34.635,0.002,4.845,30.152,
30500001,35.218,0.002,4.988,30.568,
31000001,35.965,0.002,4.976,34.461,
31500001,37.588,0.002,5.099,31.860,
32000001,35.198,0.001,3.235,32.210,
32500001,38.756,0.001,5.251,33.335,
33000001,37.909,0.001,5.407,34.092,
33500001,40.075,0.002,5.387,34.412,
34000001,37.711,0.000,3.296,32.118,
34500001,40.439,0.001,5.588,34.022,
35000001,40.262,0.001,5.604,34.237,
35500001,41.917,0.002,5.724,36.568,
36000001,43.703,0.001,5.838,35.436,
36500001,43.487,0.001,5.833,37.034,
37000001,43.517,0.002,5.846,38.377,
37500001,45.138,0.001,5.949,38.297,
38000001,44.710,0.001,6.022,39.450,
38500001,45.402,0.001,6.134,40.009,
39000001,46.137,0.001,6.143,40.570,
39500001,49.566,0.002,6.212,40.275,
40000001,45.227,0.002,6.296,39.615,
40500001,48.950,0.001,6.373,42.003,
41000001,49.626,0.001,6.426,42.705,
41500001,49.241,0.002,6.502,43.245,
42000001,48.178,0.002,6.523,43.278,
42500001,49.230,0.002,6.601,41.560,
43000001,49.873,0.002,6.678,42.027,
43500001,49.052,0.002,6.757,41.596,
44000001,50.279,0.001,4.244,44.778,
44500001,49.497,0.001,4.204,45.847,
45000001,51.771,0.002,6.969,43.549,
45500001,49.091,0.001,7.125,46.787,
46000001,52.568,0.002,7.248,46.872,
46500001,52.857,0.002,7.303,48.434,
47000001,53.907,0.002,7.352,47.629,
47500001,55.214,0.002,7.343,44.709,
48000001,54.335,0.001,7.448,46.234,
48500001,55.622,0.002,7.575,48.239,
49000001,55.172,0.002,7.619,46.055,
49500001,57.513,0.002,7.727,51.433,
50000001,54.945,0.001,7.861,51.409,
50500001,57.671,0.002,7.908,49.985,
51000001,57.807,0.001,7.923,50.852,
51500001,60.401,0.002,8.072,50.894,
52000001,59.245,0.002,8.094,51.380,
52500001,58.005,0.001,5.025,52.162,
53000001,60.984,0.001,8.245,52.555,
53500001,59.761,0.000,5.138,53.695,
54000001,62.686,0.001,8.442,55.991,
54500001,64.930,0.002,8.458,53.148,
55000001,63.609,0.001,8.540,55.735,
55500001,64.153,0.002,8.607,55.306,
56000001,62.661,0.001,8.863,55.392,
56500001,66.752,0.001,5.364,56.333,
57000001,66.193,0.002,8.822,55.605,
57500001,69.427,0.002,8.896,56.477,
58000001,67.398,0.002,8.986,56.782,
58500001,67.268,0.002,9.075,58.558,
59000001,66.762,0.002,9.127,58.851,
59500001,67.608,0.001,9.138,57.957,
60000001,71.012,0.001,9.303,58.995,
60500001,68.707,0.002,9.270,60.269,
61000001,72.558,0.001,9.441,59.971,
61500001,72.624,0.002,9.510,59.761,
62000001,71.037,0.002,9.508,60.235,
62500001,72.730,0.001,9.685,61.678,
63000001,73.866,0.002,9.764,62.968,
63500001,74.335,0.002,9.832,62.925,
64000001,70.059,0.002,9.788,64.995,
64500001,73.030,0.002,9.864,63.977,
65000001,72.865,0.002,10.039,66.557,
65500001,73.034,0.002,10.115,66.254,
66000001,72.248,0.001,10.230,65.566,
66500001,77.438,0.002,10.272,65.214,
67000001,78.975,0.002,10.234,67.214,
67500001,78.062,0.002,10.405,63.867,
68000001,74.865,0.001,6.400,68.970,
68500001,76.236,0.002,10.536,67.382,
69000001,77.659,0.001,10.641,68.977,
69500001,74.159,0.001,10.736,71.489,
70000001,78.728,0.001,10.770,67.066,
70500001,80.191,0.001,10.827,68.567,
71000001,80.848,0.002,10.935,67.298,
71500001,80.828,0.002,11.026,72.617,
72000001,82.579,0.001,10.978,71.438,
72500001,81.243,0.002,9.858,69.846,
73000001,83.124,0.002,11.178,71.526,
73500001,86.351,0.001,11.217,69.187,
74000001,81.780,0.003,11.351,73.725,
74500001,84.586,0.003,11.417,70.421,
75000001,86.093,0.001,11.434,70.836,
75500001,85.642,0.002,11.549,76.455,
76000001,88.990,0.002,11.630,71.868,
76500001,89.533,0.003,11.660,76.003,
77000001,85.494,0.001,7.269,77.159,
77500001,87.912,0.002,11.936,76.393,
78000001,90.272,0.002,11.987,74.695,
78500001,89.215,0.001,12.014,76.213,
79000001,90.165,0.002,12.145,78.839,
79500001,91.108,0.001,12.175,76.180,
80000001,91.392,0.002,12.284,79.939,
80500001,94.195,0.002,12.336,78.943,
81000001,90.981,0.001,12.406,80.461,
81500001,88.822,0.001,12.488,81.195,
82000001,93.491,0.002,12.541,81.521,
82500001,95.933,0.002,12.656,82.542,
83000001,91.790,0.001,12.762,82.027,
83500001,95.865,0.002,12.805,81.633,
84000001,96.615,0.002,12.842,81.091,
84500001,91.085,0.000,7.878,84.880,
85000001,97.058,0.002,12.989,83.923,
85500001,98.512,0.002,13.091,86.632,
86000001,101.247,0.001,13.164,85.952,
86500001,100.853,0.001,13.216,86.446,
87000001,99.877,0.002,13.323,86.890,
87500001,105.021,0.002,13.450,86.997,
88000001,102.382,0.002,13.449,85.107,
88500001,102.248,0.002,13.515,85.781,
89000001,104.133,0.002,13.636,86.442,
89500001,104.329,0.002,13.660,88.754,
90000001,97.276,0.002,13.771,88.971,
90500001,104.428,0.002,13.821,93.476,
91000001,104.194,0.001,13.884,88.581,
91500001,105.776,0.001,13.921,90.665,
92000001,105.038,0.001,14.046,93.168,
92500001,105.692,0.001,14.127,92.480,
93000001,108.430,0.001,14.184,91.365,
93500001,105.626,0.002,14.254,91.194,
94000001,106.550,0.001,14.384,93.821,
94500001,101.677,0.002,14.442,93.396,
95000001,111.033,0.002,14.505,92.703,
95500001,105.532,0.001,8.863,93.624,
96000001,108.724,0.002,14.576,98.150,
96500001,111.506,0.002,14.743,95.293,
97000001,110.979,0.002,14.786,98.089,
97500001,105.936,0.001,14.857,98.811,
98000001,104.166,0.001,14.956,92.891,
98500001,114.661,0.001,15.004,98.589,
99000001,112.443,0.002,15.025,94.491,
99500001,111.653,0.001,15.195,97.900,
1,0.377,0.001,0.288,0.152,
500001,0.829,0.002,0.442,0.824,
1000001,1.548,0.001,0.493,1.313,
1500001,2.322,0.001,0.532,1.925,
2000001,2.939,0.001,0.646,2.572,
2500001,3.536,0.001,0.721,3.027,
3000001,4.146,0.002,0.729,3.539,
3500001,4.752,0.002,0.756,4.064,
4000001,5.338,0.001,0.851,4.625,
4500001,6.073,0.002,0.932,5.194,
5000001,6.667,0.002,1.007,5.734,
5500001,7.257,0.001,1.113,6.269,
6000001,7.856,0.002,1.151,6.820,
6500001,8.494,0.002,1.243,7.366,
7000001,9.135,0.002,1.299,7.903,
7500001,9.696,0.002,1.374,8.423,
8000001,10.320,0.002,1.461,8.959,
8500001,11.040,0.002,1.527,9.554,
9000001,11.616,0.001,1.624,10.099,
9500001,12.249,0.002,1.674,10.626,
10000001,12.304,0.001,1.112,11.157,
10500001,13.566,0.001,1.153,11.622,
11000001,14.299,0.001,1.248,12.297,
11500001,14.815,0.001,1.325,12.775,
12000001,15.404,0.001,2.110,13.340,
12500001,16.120,0.002,2.151,13.956,
13000001,15.998,0.001,1.429,14.509,
13500001,17.343,0.001,1.479,15.046,
14000001,15.977,0.002,2.358,12.965,
14500001,18.556,0.001,2.441,13.440,
15000001,18.332,0.000,1.607,16.621,
15500001,18.948,0.001,1.621,14.392,
16000001,19.436,0.002,2.655,14.868,
16500001,19.380,0.000,1.704,15.334,
17000001,19.034,0.002,2.839,18.866,
17500001,21.767,0.017,2.854,16.656,
18000001,23.102,0.001,2.985,20.155,
18500001,23.719,0.001,3.064,20.499,
19000001,24.544,0.001,3.133,21.163,
19500001,22.176,0.001,3.256,21.621,
20000001,24.459,0.001,3.324,21.997,
20500001,23.442,0.001,3.394,22.741,
21000001,25.539,0.001,2.112,20.352,
21500001,24.361,0.001,3.567,22.404,
22000001,25.252,0.001,3.542,23.914,
22500001,25.810,0.001,3.641,24.740,
23000001,25.325,0.002,3.734,24.581,
23500001,26.113,0.001,2.350,24.802,
24000001,27.741,0.002,3.846,23.764,
24500001,27.307,0.002,3.973,23.778,
25000001,27.921,0.002,3.999,27.277,
25500001,29.368,0.001,4.110,25.165,
26000001,31.129,0.002,4.207,25.831,
26500001,31.389,0.001,4.295,29.232,
27000001,31.102,0.001,2.657,26.178,
27500001,31.855,0.002,4.426,27.152,
28000001,31.555,0.002,4.849,26.963,
28500001,33.868,0.001,4.609,29.508,
29000001,33.746,0.002,4.654,27.972,
29500001,35.563,0.002,4.773,29.186,
30000001,33.540,0.002,4.846,30.213,
30500001,35.193,0.002,4.923,33.136,
31000001,35.674,0.001,5.050,31.457,
31500001,36.648,0.001,5.068,31.688,
