nVectors,memcpyOut,plan,execu,memcpyIn
68500001,259.416,0.027,23.858,154.519,
69000001,261.314,0.037,24.096,129.790,
69500001,263.832,0.020,24.385,129.725,
70000001,265.754,0.014,24.421,160.344,
70500001,266.317,0.014,24.879,114.441,
71000001,269.283,0.025,24.082,113.407,
71500001,273.434,0.024,24.392,164.201,
72000001,272.451,0.014,25.795,118.954,
72500001,276.186,0.013,25.062,116.652,
73000001,276.560,0.024,25.618,165.912,
73500001,279.784,0.038,24.265,162.349,
74000001,280.114,0.028,26.138,159.717,
74500001,283.249,0.029,25.446,161.178,
75000001,283.863,0.028,24.573,121.462,
75500001,286.223,0.029,26.346,122.441,
76000001,287.055,0.013,26.130,122.745,
76500001,292.253,0.030,26.618,124.258,
77000001,292.842,0.014,26.968,123.584,
77500001,295.649,0.028,26.299,177.222,
78000001,294.793,0.027,27.508,175.198,
78500001,297.257,0.014,28.454,146.966,
79000001,301.510,0.014,27.748,144.980,
79500001,301.202,0.023,27.940,147.469,
80000001,303.220,0.038,27.306,187.703,
80500001,304.615,0.028,27.740,174.820,
81000001,307.330,0.013,28.561,150.330,
81500001,308.335,0.028,27.755,148.308,
82000001,311.167,0.014,28.770,150.088,
82500001,312.908,0.013,28.507,195.983,
83000001,317.698,0.014,29.007,188.899,
83500001,315.739,0.028,30.502,190.119,
84000001,320.554,0.014,30.024,156.388,
84500001,320.119,0.039,30.416,200.413,
85000001,322.851,0.014,30.020,192.505,
85500001,323.442,0.039,29.891,192.814,
86000001,325.372,0.013,29.525,160.527,
86500001,327.257,0.015,28.667,209.942,
87000001,332.190,0.015,28.323,188.495,
87500001,331.028,0.029,29.832,188.209,
88000001,333.668,0.013,28.717,145.122,
88500001,342.169,0.015,29.612,164.780,
89000001,338.690,0.023,29.318,206.884,
89500001,338.587,0.024,29.978,200.578,
90000001,340.939,0.028,29.632,168.214,
90500001,342.214,0.014,31.390,210.473,
91000001,344.958,0.248,31.294,203.888,
91500001,345.491,0.038,31.458,171.149,
92000001,350.159,0.029,31.893,212.508,
92500001,350.697,0.024,32.476,204.257,
93000001,354.763,0.025,30.716,208.420,
93500001,353.900,0.015,32.917,176.487,
94000001,357.205,0.027,31.428,173.035,
94500001,359.989,0.014,31.370,176.268,
95000001,360.121,0.039,31.406,221.050,
95500001,361.669,0.025,33.163,179.169,
96000001,363.555,0.039,31.912,229.179,
96500001,366.233,0.014,33.328,160.637,
97000001,367.341,0.014,31.921,224.901,
97500001,368.457,0.029,33.628,217.631,
98000001,370.483,0.013,33.115,185.215,
98500001,372.690,0.014,33.776,221.377,
99000001,374.549,0.013,34.785,221.259,
99500001,376.814,0.013,34.701,221.326,
1,0.060,0.009,0.047,0.056,
500001,2.567,0.004,1.178,0.722,
1000001,3.784,0.003,1.836,1.799,
1500001,5.512,0.008,1.581,2.930,
2000001,6.853,0.008,2.481,4.568,
2500001,9.021,0.008,3.008,5.306,
3000001,10.409,0.009,3.465,5.898,
3500001,12.532,0.009,3.985,7.645,
4000001,14.506,0.009,6.063,7.573,
4500001,15.561,0.009,4.284,10.906,
5000001,17.507,0.009,4.018,9.627,
5500001,18.217,0.010,4.259,10.314,
6000001,20.454,0.010,4.266,10.919,
6500001,22.315,0.010,6.010,13.958,
7000001,29.096,0.013,6.483,15.919,
7500001,31.141,0.013,4.649,17.981,
8000001,32.941,0.013,6.111,17.976,
8500001,39.885,0.013,5.959,17.892,
9000001,43.359,0.015,6.098,18.366,
9500001,45.646,0.025,7.123,23.070,
10000001,47.144,0.015,6.057,20.403,
10500001,49.445,0.015,7.157,25.873,
11000001,53.069,0.014,7.594,22.071,
11500001,55.184,0.025,7.390,28.233,
12000001,56.992,0.026,6.633,28.544,
12500001,59.591,0.025,7.491,29.850,
13000001,61.526,0.025,8.408,30.451,
13500001,64.061,0.016,8.376,27.192,
14000001,65.889,0.015,8.123,28.650,
14500001,67.920,0.016,9.538,29.556,
15000001,70.220,0.026,8.032,37.948,
15500001,72.363,0.028,9.340,31.603,
16000001,75.638,0.027,9.587,31.965,
16500001,76.234,0.026,9.533,44.009,
17000001,79.427,0.015,9.774,40.600,
17500001,82.785,0.016,8.380,35.415,
18000001,83.068,0.016,7.782,36.328,
18500001,85.691,0.016,8.676,36.567,
19000001,87.587,0.016,9.815,47.248,
19500001,91.101,0.017,10.217,38.747,
20000001,92.613,0.016,10.710,50.651,
20500001,96.760,0.026,10.152,49.974,
21000001,98.439,0.027,9.871,41.538,
21500001,100.974,0.016,9.364,56.086,
22000001,102.918,0.023,9.846,42.918,
22500001,103.438,0.016,11.453,43.649,
23000001,105.645,0.027,10.286,44.219,
23500001,108.558,0.026,10.407,45.355,
24000001,110.179,0.016,10.659,46.511,
24500001,113.200,0.027,12.192,63.489,
25000001,117.891,0.015,10.934,65.633,
25500001,119.132,0.015,11.304,63.860,
26000001,121.683,0.025,11.160,64.794,
26500001,123.703,0.027,11.670,65.864,
27000001,126.256,0.016,12.123,71.138,
27500001,128.614,0.028,12.610,69.135,
28000001,131.279,0.016,12.148,54.031,
28500001,131.715,0.016,13.764,54.469,
29000001,134.789,0.026,12.234,75.970,
29500001,136.241,0.027,12.631,57.941,
30000001,140.567,0.015,14.217,77.266,
30500001,143.462,0.015,12.164,75.804,
31000001,145.571,0.027,12.761,60.493,
31500001,146.630,0.016,13.447,61.429,
32000001,150.443,0.026,14.018,81.386,
32500001,151.621,0.015,12.991,64.161,
33000001,154.742,0.027,14.199,63.379,
33500001,155.814,0.015,13.970,87.188,
34000001,157.920,0.016,14.428,66.890,
34500001,161.382,0.026,13.543,88.841,
35000001,163.755,0.026,14.547,86.555,
35500001,166.590,0.015,15.117,69.322,
36000001,168.209,0.015,15.636,92.753,
36500001,170.685,0.016,15.246,89.798,
37000001,173.356,0.017,13.987,95.075,
37500001,175.028,0.016,15.373,74.183,
38000001,177.178,0.026,15.204,97.663,
38500001,179.376,0.015,14.988,76.324,
39000001,180.626,0.027,16.109,98.663,
39500001,184.151,0.016,15.296,79.292,
40000001,184.570,0.014,14.445,101.396,
40500001,187.912,0.023,16.994,89.972,
41000001,156.711,0.025,15.491,76.913,
41500001,156.915,0.023,16.491,75.932,
42000001,159.806,0.014,17.537,77.983,
42500001,161.560,0.038,17.736,78.518,
43000001,163.158,0.039,16.229,78.467,
43500001,163.209,0.014,18.247,81.775,
44000001,167.117,0.014,17.319,80.429,
44500001,168.806,0.016,17.400,103.998,
45000001,173.465,0.015,18.110,99.584,
45500001,173.564,0.027,17.995,84.608,
46000001,175.432,0.015,18.199,84.861,
46500001,177.992,0.037,16.017,108.184,
47000001,180.030,0.014,17.409,88.093,
47500001,182.102,0.015,19.836,115.717,
48000001,183.285,0.024,18.069,106.430,
48500001,186.309,0.013,18.884,107.848,
49000001,187.457,0.028,19.774,90.871,
49500001,187.802,0.014,18.421,114.593,
50000001,190.603,0.014,17.772,92.890,
50500001,190.669,0.025,18.638,117.290,
51000001,192.946,0.024,19.902,112.001,
51500001,197.193,0.027,17.941,113.688,
52000001,197.709,0.024,20.635,97.214,
52500001,199.134,0.025,19.793,98.027,
53000001,200.703,0.024,19.785,123.073,
53500001,203.865,0.028,20.825,119.593,
54000001,205.407,0.014,21.269,100.508,
54500001,208.356,0.014,19.257,127.207,
55000001,208.819,0.038,19.266,122.305,
55500001,210.772,0.015,21.388,104.799,
56000001,212.405,0.025,19.836,102.852,
56500001,213.934,0.030,20.871,104.958,
57000001,216.185,0.024,20.122,106.188,
57500001,221.400,0.029,21.972,132.738,
58000001,220.794,0.013,20.492,129.639,
58500001,221.463,0.028,21.699,131.546,
59000001,223.779,0.014,22.204,131.455,
59500001,226.162,0.023,21.063,110.386,
60000001,228.846,0.028,20.469,110.969,
60500001,230.108,0.014,21.258,141.064,
61000001,232.257,0.029,21.518,137.418,
61500001,233.793,0.013,21.500,139.460,
62000001,236.445,0.015,23.270,115.663,
62500001,237.876,0.013,21.993,114.965,
63000001,239.828,0.014,22.421,115.184,
63500001,240.825,0.028,24.627,114.686,
64000001,243.347,0.028,21.729,153.146,
64500001,244.740,0.025,21.735,118.337,
65000001,246.333,0.014,23.458,156.275,
65500001,247.274,0.013,24.759,121.377,
66000001,252.787,0.013,22.931,119.031,
66500001,253.132,0.013,24.093,157.548,
67000001,254.814,0.014,24.338,124.800,
67500001,256.257,0.014,24.542,123.197,
68000001,257.830,0.013,23.443,160.995,
68500001,259.089,0.036,24.787,125.687,
69000001,261.911,0.015,22.401,127.134,
69500001,263.270,0.037,24.007,164.237,
70000001,265.117,0.014,23.822,129.709,
70500001,267.633,0.015,24.784,165.577,
71000001,268.518,0.014,25.947,160.801,
71500001,272.178,0.030,23.704,162.850,
72000001,272.281,0.029,26.614,135.192,
72500001,278.064,0.039,25.574,132.955,
73000001,276.360,0.028,26.227,134.315,
73500001,280.818,0.013,25.816,173.772,
74000001,280.460,0.024,27.425,168.499,
74500001,283.302,0.014,28.141,167.274,
75000001,283.757,0.014,27.119,174.214,
75500001,285.770,0.025,26.928,141.150,
76000001,287.848,0.014,26.587,140.678,
76500001,292.597,0.013,26.429,140.922,
77000001,291.544,0.033,27.237,140.980,
77500001,294.569,0.025,27.473,140.211,
78000001,296.331,0.014,29.021,183.783,
78500001,299.190,0.013,26.661,145.319,
79000001,298.998,0.014,27.484,186.464,
79500001,300.966,0.013,25.444,178.838,
80000001,303.017,0.025,27.333,181.898,
80500001,304.276,0.027,28.037,147.475,
81000001,306.340,0.014,28.112,147.450,
81500001,308.885,0.028,27.140,130.314,
82000001,312.342,0.027,27.813,192.287,
82500001,313.153,0.013,27.893,179.073,
83000001,316.914,0.025,28.227,135.762,
83500001,316.408,0.029,27.967,134.803,
84000001,317.692,0.027,28.721,190.833,
84500001,320.715,0.027,28.803,136.867,
85000001,322.517,0.013,28.782,194.234,
85500001,324.141,0.014,30.058,184.195,
86000001,324.755,0.028,29.347,139.914,
86500001,327.927,0.013,29.125,192.533,
87000001,329.017,0.012,28.442,143.492,
87500001,331.062,0.014,30.345,194.606,
88000001,333.291,0.023,29.384,188.871,
88500001,336.050,0.013,29.556,143.289,
89000001,338.791,0.012,29.988,199.268,
89500001,339.270,0.028,31.431,146.135,
90000001,341.878,0.014,30.759,200.541,
90500001,342.101,0.013,30.728,147.610,
91000001,345.238,0.038,29.606,205.569,
91500001,344.863,0.029,30.687,193.460,
92000001,352.126,0.014,32.102,151.556,
92500001,350.277,0.013,31.102,150.985,
93000001,353.098,0.028,32.242,152.654,
93500001,354.568,0.029,30.588,152.576,
94000001,358.738,0.013,32.305,151.290,
94500001,359.437,0.027,31.108,212.746,
95000001,360.316,0.029,33.118,157.894,
95500001,364.870,0.014,31.108,155.043,
96000001,363.019,0.013,30.627,214.953,
96500001,365.305,0.032,31.978,160.686,
97000001,366.150,0.040,32.428,216.126,
97500001,369.275,0.013,33.015,215.577,
98000001,368.791,0.030,33.895,183.651,
98500001,372.963,0.024,33.925,226.476,
99000001,375.715,0.014,36.553,186.393,
99500001,377.460,0.014,32.925,160.864,
1,0.071,0.008,0.061,0.055,
500001,1.933,0.003,1.076,1.138,
1000001,3.387,0.004,1.821,2.528,
1500001,5.351,0.008,1.429,2.983,
2000001,5.987,0.008,1.974,4.108,
2500001,8.545,0.009,3.205,5.069,
3000001,10.300,0.009,3.107,5.442,
3500001,11.779,0.009,3.475,6.579,
4000001,13.270,0.009,5.036,7.254,
4500001,15.353,0.009,5.460,8.388,
5000001,16.866,0.010,5.572,9.811,
5500001,17.759,0.010,4.496,10.239,
6000001,19.512,0.011,5.425,11.125,
6500001,21.653,0.010,6.597,13.980,
7000001,28.417,0.013,6.487,15.551,
7500001,30.187,0.013,6.560,16.868,
8000001,32.065,0.025,7.045,17.890,
8500001,39.730,0.014,6.052,18.074,
9000001,43.102,0.026,5.973,18.227,
9500001,45.433,0.014,6.317,22.987,
10000001,46.288,0.014,6.977,24.069,
10500001,48.367,0.016,7.412,24.931,
11000001,51.468,0.015,6.707,22.429,
11500001,55.214,0.016,6.198,28.768,
12000001,56.477,0.015,6.430,24.617,
12500001,59.869,0.026,7.429,31.203,
13000001,61.425,0.015,8.771,30.808,
13500001,63.475,0.014,8.502,31.767,
14000001,65.886,0.026,7.995,33.168,
14500001,67.784,0.016,9.903,34.195,
15000001,69.770,0.015,8.508,34.967,
15500001,72.482,0.027,8.671,31.559,
16000001,75.514,0.017,9.225,32.094,
16500001,77.375,0.027,8.330,35.459,
17000001,77.333,0.016,8.647,41.635,
17500001,82.689,0.028,8.479,42.135,
18000001,85.083,0.016,10.881,36.138,
18500001,86.118,0.016,8.627,36.826,
19000001,88.528,0.016,11.220,37.758,
19500001,91.807,0.015,10.920,38.555,
20000001,93.123,0.016,9.662,50.859,
20500001,95.728,0.015,10.715,49.849,
21000001,98.788,0.016,10.334,52.076,
21500001,101.112,0.016,9.882,42.602,
22000001,103.507,0.027,9.981,42.146,
22500001,105.753,0.028,11.982,42.981,
23000001,107.718,0.017,9.604,44.838,
23500001,109.579,0.017,10.135,46.093,
24000001,112.233,0.025,11.574,62.258,
24500001,113.806,0.015,11.532,60.746,
25000001,117.663,0.015,11.972,48.743,
25500001,119.278,0.017,12.196,66.602,
26000001,121.964,0.016,11.144,64.633,
26500001,123.982,0.025,12.186,50.940,
27000001,125.733,0.016,10.917,71.536,
27500001,128.850,0.016,12.100,69.951,
28000001,131.539,0.015,12.170,53.092,
28500001,133.928,0.014,12.001,54.389,
29000001,135.748,0.027,11.777,76.530,
29500001,138.173,0.016,11.852,57.256,
30000001,138.411,0.025,13.912,77.926,
30500001,142.819,0.015,14.260,59.042,
31000001,144.366,0.016,13.427,79.965,
31500001,147.820,0.026,13.756,61.728,
32000001,148.084,0.026,14.128,82.584,
32500001,152.026,0.015,14.086,81.126,
33000001,153.982,0.017,13.766,82.180,
33500001,156.525,0.015,13.877,83.566,
34000001,158.002,0.016,15.046,66.806,
34500001,161.849,0.027,15.211,67.092,
35000001,162.959,0.016,15.158,90.008,
35500001,166.617,0.016,14.993,87.861,
36000001,167.748,0.017,14.398,89.554,
36500001,170.676,0.016,15.393,72.052,
37000001,172.006,0.026,13.729,94.165,
37500001,175.720,0.016,15.520,74.299,
38000001,176.738,0.026,14.926,73.556,
38500001,180.044,0.016,15.447,98.370,
39000001,182.151,0.015,16.364,77.450,
39500001,183.102,0.017,15.793,100.166,
40000001,186.194,0.016,15.919,80.320,
40500001,187.597,0.016,17.746,102.654,
41000001,190.581,0.016,15.923,98.888,
41500001,193.183,0.015,15.366,83.061,
42000001,193.647,0.015,16.196,82.240,
42500001,196.766,0.015,16.833,83.717,
43000001,199.198,0.015,16.360,108.212,
43500001,202.546,0.027,17.820,105.369,
44000001,205.101,0.025,18.301,88.123,
44500001,206.627,0.027,19.685,88.516,
45000001,210.636,0.016,19.450,88.198,
45500001,212.441,0.017,17.233,89.127,
46000001,214.374,0.016,17.829,89.806,
46500001,216.109,0.027,17.787,117.309,
47000001,219.941,0.025,18.637,114.608,
47500001,221.476,0.026,17.340,94.693,
48000001,222.397,0.015,17.854,121.593,
48500001,226.252,0.015,17.607,117.931,
49000001,228.197,0.015,17.930,118.249,
49500001,230.961,0.016,18.013,119.665,
50000001,232.961,0.027,18.989,121.155,
50500001,234.354,0.016,20.313,122.599,
51000001,237.230,0.016,19.221,101.559,
51500001,239.786,0.017,18.569,100.315,
52000001,241.703,0.015,18.917,102.894,
52500001,245.449,0.016,19.422,132.840,
53000001,223.302,0.028,19.254,119.248,
53500001,205.521,0.014,22.033,118.948,
54000001,205.153,0.014,19.180,120.626,
54500001,206.826,0.029,19.986,121.785,
55000001,209.613,0.025,20.464,122.253,
55500001,218.606,0.015,19.910,122.024,
56000001,213.183,0.024,20.497,123.132,
56500001,214.603,0.013,21.572,106.870,
57000001,216.162,0.013,20.702,132.422,
57500001,218.612,0.013,21.324,132.687,
58000001,219.708,0.013,20.080,130.234,
58500001,221.846,0.029,21.282,130.215,
59000001,224.927,0.033,21.445,110.448,
59500001,226.377,0.028,21.012,108.873,
60000001,227.544,0.024,20.981,111.024,
60500001,230.317,0.024,21.254,142.783,
61000001,232.434,0.028,20.716,113.167,
61500001,234.641,0.028,22.323,113.889,
62000001,235.879,0.013,23.068,147.013,
62500001,237.055,0.029,23.273,115.702,
63000001,239.906,0.013,21.933,149.310,
63500001,241.038,0.028,21.851,118.537,
64000001,242.430,0.028,22.562,118.863,
64500001,244.833,0.014,24.597,117.184,
65000001,246.729,0.029,22.716,116.760,
65500001,248.363,0.014,24.371,118.750,
66000001,251.201,0.014,23.713,157.104,
66500001,253.606,0.025,24.420,123.266,
67000001,255.927,0.027,23.657,159.941,
67500001,256.320,0.028,23.875,151.699,
68000001,257.275,0.013,24.066,125.882,
68500001,259.006,0.013,24.258,123.933,
69000001,261.711,0.015,23.423,162.984,
69500001,263.999,0.014,25.034,157.967,
70000001,264.439,0.030,25.804,164.456,
70500001,266.213,0.014,25.175,158.637,
71000001,268.254,0.014,23.734,162.214,
71500001,274.070,0.027,26.150,135.244,
72000001,272.724,0.014,25.209,170.282,
72500001,276.203,0.014,26.016,135.376,
73000001,276.108,0.013,23.547,173.066,
73500001,280.526,0.014,26.836,167.101,
74000001,280.000,0.013,25.625,136.979,
74500001,282.745,0.029,24.994,174.714,
75000001,283.747,0.014,25.954,167.085,
75500001,286.597,0.013,27.412,170.752,
76000001,291.589,0.025,27.493,171.292,
76500001,289.777,0.024,27.940,172.759,
77000001,291.769,0.038,27.221,141.355,
77500001,295.852,0.015,27.183,183.110,
78000001,296.080,0.037,26.702,175.338,
78500001,298.005,0.014,27.753,176.518,
79000001,299.758,0.024,27.378,147.821,
79500001,301.399,0.026,26.638,189.691,
80000001,302.879,0.014,28.321,148.090,
80500001,304.164,0.024,27.109,146.356,
81000001,307.752,0.025,26.418,131.119,
81500001,307.464,0.036,27.177,133.702,
82000001,312.054,0.036,27.630,129.619,
82500001,311.941,0.028,28.227,132.155,
83000001,317.555,0.028,26.981,190.868,
83500001,315.795,0.013,28.293,181.275,
84000001,317.406,0.013,26.906,187.800,
84500001,318.934,0.013,29.055,181.968,
85000001,322.955,0.028,30.130,160.255,
85500001,324.531,0.013,28.123,200.062,
86000001,325.415,0.024,28.891,158.326,
86500001,327.808,0.024,29.806,201.534,
87000001,328.806,0.013,28.622,162.450,
87500001,335.250,0.015,29.712,161.239,
88000001,332.626,0.027,29.231,205.335,
88500001,335.602,0.040,32.236,198.800,
89000001,339.063,0.025,29.547,168.239,
89500001,339.480,0.014,30.859,211.116,
90000001,340.640,0.029,29.402,168.653,
90500001,343.187,0.014,31.890,210.027,
91000001,346.135,0.027,30.472,172.238,
91500001,345.901,0.014,31.619,213.450,
92000001,348.869,0.013,31.809,203.192,
92500001,349.821,0.024,31.653,204.112,
93000001,359.519,0.028,31.903,159.680,
93500001,360.092,0.029,32.034,207.002,
94000001,357.930,0.013,31.779,209.321,
94500001,360.489,0.013,32.627,178.037,
95000001,360.343,0.014,31.306,212.511,
95500001,361.304,0.014,32.196,203.599,
96000001,362.918,0.029,31.091,205.468,
96500001,365.567,0.014,33.303,216.704,
97000001,366.361,0.024,33.642,216.634,
97500001,367.968,0.025,34.590,184.384,
98000001,370.944,0.029,32.764,181.383,
98500001,371.848,0.013,33.374,228.373,
99000001,374.317,0.029,34.113,219.256,
99500001,378.279,0.025,33.163,189.956,
1,0.072,0.009,0.060,0.032,
500001,1.994,0.003,0.978,1.186,
1000001,3.363,0.003,2.096,2.728,
1500001,4.706,0.006,1.568,3.098,
2000001,6.133,0.008,2.700,3.998,
2500001,8.267,0.009,3.266,5.222,
3000001,10.232,0.009,3.054,6.188,
3500001,11.848,0.009,3.387,6.975,
4000001,13.623,0.008,3.892,7.453,
4500001,15.197,0.009,3.583,7.958,
5000001,16.663,0.010,5.520,9.698,
5500001,18.059,0.010,5.913,10.296,
6000001,19.454,0.010,3.855,12.284,
6500001,22.067,0.012,5.233,12.917,
7000001,23.327,0.011,6.710,15.977,
7500001,30.438,0.013,6.469,15.359,
8000001,32.198,0.014,6.529,17.919,
8500001,40.554,0.024,6.211,19.970,
9000001,42.513,0.027,5.016,18.456,
9500001,45.228,0.015,8.116,18.965,
10000001,47.315,0.026,6.621,24.787,
10500001,47.624,0.015,7.942,21.651,
11000001,53.156,0.015,7.546,27.194,
11500001,53.968,0.026,7.245,27.419,
12000001,56.405,0.023,6.309,28.575,
12500001,58.694,0.026,8.078,25.480,
13000001,62.186,0.017,7.742,25.974,
13500001,63.966,0.015,8.239,32.996,
14000001,65.015,0.016,9.548,33.076,
14500001,67.565,0.016,7.889,34.218,
15000001,70.229,0.027,8.593,30.843,
15500001,72.635,0.027,8.650,39.410,
16000001,75.786,0.016,9.005,38.402,
16500001,77.439,0.016,8.467,35.519,
17000001,79.589,0.016,9.360,34.041,
17500001,82.613,0.027,9.990,43.590,
18000001,84.289,0.015,9.801,42.774,
18500001,86.635,0.028,9.855,43.977,
19000001,89.563,0.025,9.414,38.511,
19500001,91.524,0.016,10.610,38.694,
20000001,93.652,0.016,9.328,50.453,
20500001,96.863,0.027,11.367,52.357,
21000001,98.462,0.017,9.316,41.140,
21500001,101.465,0.017,10.861,56.029,
22000001,102.854,0.016,10.148,43.464,
22500001,103.695,0.016,9.400,57.860,
23000001,107.701,0.016,11.268,56.690,
23500001,109.722,0.026,11.820,46.581,
24000001,110.710,0.017,11.598,62.097,
24500001,112.776,0.017,10.690,46.966,
25000001,117.427,0.016,12.087,65.381,
25500001,119.907,0.026,10.959,64.564,
26000001,121.600,0.015,11.750,64.914,
26500001,124.058,0.016,13.244,66.406,
27000001,126.535,0.016,12.521,68.290,
27500001,127.846,0.016,12.085,72.788,
28000001,131.589,0.026,12.224,53.120,
28500001,132.917,0.016,12.831,54.089,
29000001,135.532,0.027,12.748,55.567,
29500001,137.909,0.016,12.334,56.311,
30000001,140.473,0.027,13.017,77.806,
30500001,142.883,0.016,14.105,59.775,
31000001,145.481,0.016,12.358,59.950,
31500001,147.395,0.015,11.936,81.167,
