nVectors,memcpyOut,plan,execu,memcpyIn
50000001,197.716,0.020,21.013,100.272,
50500001,196.696,0.021,20.153,97.679,
51000001,198.971,0.006,18.711,102.440,
51500001,204.154,0.019,19.042,100.272,
52000001,202.839,0.006,19.444,101.916,
52500001,208.258,0.006,19.305,102.238,
53000001,208.878,0.006,19.481,86.540,
53500001,207.659,0.006,20.161,108.549,
54000001,210.727,0.006,19.537,111.217,
54500001,213.197,0.006,20.613,105.598,
55000001,215.875,0.021,20.779,106.074,
55500001,215.989,0.021,22.166,106.142,
56000001,219.890,0.006,20.298,113.664,
56500001,219.971,0.021,21.111,112.235,
57000001,222.632,0.020,22.077,115.707,
57500001,228.592,0.005,19.896,113.609,
58000001,224.667,0.007,20.236,112.907,
58500001,229.166,0.006,21.401,113.356,
59000001,229.342,0.005,20.057,115.196,
59500001,235.271,0.020,22.221,114.035,
60000001,233.568,0.006,22.445,115.545,
60500001,235.056,0.007,22.544,116.271,
61000001,239.100,0.005,22.907,123.350,
61500001,241.393,0.007,23.412,120.725,
62000001,242.094,0.006,21.811,129.477,
62500001,249.031,0.021,23.373,123.101,
63000001,250.050,0.016,20.815,125.753,
63500001,251.702,0.021,23.510,122.143,
64000001,250.542,0.019,22.673,131.589,
64500001,250.921,0.006,23.099,129.076,
65000001,252.072,0.006,23.457,123.811,
65500001,254.865,0.007,23.463,132.086,
66000001,258.389,0.020,24.015,132.086,
66500001,261.477,0.021,24.316,133.663,
67000001,260.595,0.007,24.744,134.233,
67500001,262.812,0.007,24.546,130.124,
68000001,269.441,0.006,23.985,139.360,
68500001,266.668,0.021,23.577,134.987,
69000001,268.482,0.016,24.130,137.496,
69500001,270.954,0.017,24.491,139.347,
70000001,272.001,0.007,25.436,142.411,
70500001,273.270,0.022,26.471,136.989,
71000001,278.595,0.007,24.357,116.631,
71500001,285.452,0.007,25.216,145.033,
72000001,281.838,0.005,26.822,143.794,
72500001,281.952,0.021,25.374,140.362,
73000001,284.943,0.007,24.165,143.240,
73500001,285.955,0.022,26.081,150.620,
74000001,286.908,0.005,24.414,146.251,
74500001,289.153,0.021,24.931,131.436,
75000001,289.026,0.006,25.114,143.589,
75500001,292.924,0.021,27.918,142.665,
76000001,292.964,0.020,25.603,143.137,
76500001,295.636,0.019,26.541,138.429,
77000001,296.602,0.006,27.542,151.682,
77500001,300.784,0.005,27.259,145.348,
78000001,301.858,0.005,26.554,148.694,
78500001,303.927,0.006,26.341,141.275,
79000001,304.984,0.006,26.452,139.400,
79500001,314.949,0.005,26.129,139.866,
80000001,308.506,0.006,27.147,156.412,
80500001,315.807,0.006,27.636,143.533,
81000001,313.995,0.006,27.294,159.054,
81500001,315.333,0.019,28.668,156.541,
82000001,317.518,0.006,29.597,161.137,
82500001,322.753,0.019,29.094,163.667,
83000001,324.199,0.021,28.789,175.358,
83500001,324.925,0.006,27.915,167.512,
84000001,325.570,0.021,30.301,165.697,
84500001,329.695,0.021,28.873,164.918,
85000001,333.222,0.005,29.328,161.502,
85500001,331.493,0.006,29.363,154.008,
86000001,332.023,0.020,30.363,169.953,
86500001,334.408,0.020,29.121,165.007,
87000001,337.224,0.031,28.449,165.889,
87500001,339.308,0.019,30.953,157.367,
88000001,340.392,0.020,30.657,155.535,
88500001,350.700,0.006,27.919,173.639,
89000001,343.617,0.020,30.394,171.202,
89500001,344.992,0.006,30.628,160.213,
90000001,347.646,0.006,30.354,178.194,
90500001,348.759,0.019,31.849,171.434,
91000001,352.409,0.006,31.345,165.218,
91500001,352.543,0.006,31.442,178.275,
92000001,354.907,0.006,31.861,175.602,
92500001,358.950,0.006,32.583,188.975,
93000001,360.604,0.006,32.053,185.613,
93500001,364.388,0.007,32.052,188.906,
94000001,365.097,0.019,32.054,190.027,
94500001,378.021,0.006,31.892,205.134,
95000001,368.165,0.007,32.839,192.268,
95500001,378.564,0.006,32.505,192.968,
96000001,372.639,0.006,31.267,187.652,
96500001,374.140,0.006,32.506,193.452,
97000001,378.534,0.022,33.189,197.947,
97500001,377.638,0.007,33.576,193.131,
98000001,379.620,0.022,33.591,191.161,
98500001,382.164,0.031,35.347,193.229,
99000001,383.292,0.007,33.986,198.954,
99500001,387.090,0.021,33.864,196.161,
1,0.063,0.005,0.041,0.064,
500001,2.670,0.002,2.579,1.162,
1000001,4.039,0.001,1.269,2.157,
1500001,5.069,0.001,3.194,3.200,
2000001,7.066,0.004,3.272,4.539,
2500001,8.748,0.007,3.181,5.979,
3000001,11.013,0.005,3.326,7.235,
3500001,12.797,0.005,3.530,9.155,
4000001,14.755,0.005,3.575,9.657,
4500001,16.518,0.005,3.714,10.175,
5000001,17.632,0.005,5.042,11.247,
5500001,19.452,0.005,3.713,12.038,
6000001,20.763,0.005,6.487,12.756,
6500001,22.517,0.005,4.550,13.283,
7000001,24.540,0.006,5.991,13.566,
7500001,26.289,0.006,4.647,15.992,
8000001,28.073,0.005,6.670,16.453,
8500001,32.775,0.006,7.091,18.876,
9000001,42.739,0.007,7.872,20.182,
9500001,44.478,0.007,9.395,20.044,
10000001,47.212,0.007,7.474,21.734,
10500001,49.068,0.007,7.563,23.759,
11000001,52.656,0.008,6.929,23.960,
11500001,55.231,0.006,7.570,25.554,
12000001,57.615,0.007,7.680,27.273,
12500001,59.281,0.006,8.328,28.089,
13000001,61.566,0.006,7.965,29.517,
13500001,64.523,0.007,8.123,29.439,
14000001,66.820,0.006,7.684,29.553,
14500001,69.360,0.006,7.785,30.897,
15000001,70.471,0.017,8.421,31.833,
15500001,73.747,0.006,9.956,35.346,
16000001,76.083,0.006,9.793,35.596,
16500001,77.942,0.007,8.429,37.029,
17000001,80.267,0.007,9.121,41.261,
17500001,84.105,0.007,8.418,37.014,
18000001,85.945,0.007,9.993,37.838,
18500001,88.675,0.006,9.920,41.711,
19000001,90.067,0.006,11.247,41.993,
19500001,93.105,0.007,10.307,42.498,
20000001,95.732,0.007,9.960,45.202,
20500001,97.984,0.006,10.266,44.440,
21000001,100.409,0.007,9.694,44.375,
21500001,102.875,0.007,11.470,45.779,
22000001,104.935,0.006,10.085,49.532,
22500001,106.459,0.007,10.680,49.642,
23000001,109.331,0.006,10.297,53.455,
23500001,111.759,0.006,10.910,52.531,
24000001,113.587,0.007,12.770,52.993,
24500001,116.280,0.007,11.802,54.024,
25000001,118.464,0.006,10.745,55.891,
25500001,121.087,0.006,12.459,56.538,
26000001,123.078,0.006,11.203,55.474,
26500001,125.691,0.007,10.034,60.986,
27000001,128.606,0.007,12.626,59.748,
27500001,130.620,0.007,12.883,59.427,
28000001,133.607,0.008,13.241,63.347,
28500001,135.703,0.006,12.196,62.220,
29000001,137.675,0.007,12.463,64.142,
29500001,139.894,0.007,13.129,64.153,
30000001,142.501,0.006,12.946,63.998,
30500001,145.265,0.006,14.155,64.288,
31000001,147.525,0.013,14.180,69.612,
31500001,149.649,0.006,12.668,68.820,
32000001,152.083,0.119,13.581,72.263,
32500001,158.290,0.007,13.855,70.359,
33000001,161.410,0.016,14.822,72.297,
33500001,162.993,0.007,14.464,74.695,
34000001,163.059,0.007,13.476,72.829,
34500001,167.163,0.007,16.835,73.700,
35000001,165.991,0.007,13.381,77.230,
35500001,169.094,0.006,15.017,78.410,
36000001,171.198,0.012,14.045,77.950,
36500001,173.125,0.017,16.035,78.096,
37000001,175.880,0.007,15.582,79.162,
37500001,178.136,0.007,15.781,80.254,
38000001,180.624,0.006,14.459,81.733,
38500001,182.769,0.006,15.539,82.859,
39000001,185.385,0.007,15.256,84.503,
39500001,186.719,0.007,17.432,87.130,
40000001,189.091,0.019,15.532,86.605,
40500001,191.259,0.007,16.709,89.172,
41000001,192.425,0.007,17.393,87.263,
41500001,196.578,0.017,17.306,88.796,
42000001,198.628,0.008,16.737,97.141,
42500001,201.089,0.017,16.216,93.742,
43000001,202.413,0.007,16.986,99.146,
43500001,204.579,0.007,18.304,95.256,
44000001,207.028,0.006,17.423,96.826,
44500001,209.593,0.006,18.365,95.904,
45000001,212.958,0.017,16.918,96.775,
45500001,215.377,0.007,18.157,98.545,
46000001,217.838,0.006,18.891,98.249,
46500001,219.805,0.007,18.416,100.834,
47000001,222.954,0.007,17.051,102.392,
47500001,225.043,0.007,17.650,103.443,
48000001,227.263,0.007,17.993,104.541,
48500001,229.768,0.007,19.356,105.693,
49000001,233.731,0.007,18.420,105.952,
49500001,233.922,0.007,18.475,107.685,
50000001,235.861,0.006,18.156,109.129,
50500001,238.034,0.006,21.386,108.421,
51000001,240.363,0.007,19.686,113.945,
51500001,244.295,0.006,19.773,110.183,
52000001,245.558,0.007,20.111,111.919,
52500001,248.053,0.006,20.411,113.499,
53000001,249.776,0.008,18.796,113.889,
53500001,252.792,0.007,20.618,117.321,
54000001,255.484,0.006,20.138,117.921,
54500001,256.469,0.006,19.405,120.171,
55000001,235.931,0.021,20.635,106.189,
55500001,216.807,0.006,21.279,106.786,
56000001,218.917,0.020,22.740,107.895,
56500001,219.865,0.006,21.374,114.473,
57000001,221.673,0.006,21.615,113.080,
57500001,223.666,0.022,19.672,109.960,
58000001,226.296,0.017,21.940,112.501,
58500001,226.847,0.020,20.599,112.775,
59000001,230.738,0.007,21.568,113.035,
59500001,232.924,0.007,22.131,120.460,
60000001,233.472,0.005,22.204,116.997,
60500001,235.803,0.021,22.013,118.957,
61000001,237.298,0.007,22.071,117.092,
61500001,239.935,0.006,21.317,118.690,
62000001,242.180,0.006,23.673,123.272,
62500001,242.833,0.006,22.468,119.549,
63000001,245.529,0.006,23.758,126.105,
63500001,247.892,0.006,23.680,126.303,
64000001,248.961,0.006,23.493,131.031,
64500001,251.370,0.021,24.793,123.493,
65000001,252.408,0.006,24.568,124.630,
65500001,254.415,0.021,21.940,133.987,
66000001,258.898,0.006,24.052,129.431,
66500001,257.747,0.015,25.149,120.686,
67000001,261.444,0.006,23.928,133.515,
67500001,261.448,0.021,24.074,126.105,
68000001,262.571,0.029,22.946,127.989,
68500001,264.147,0.006,22.596,130.845,
69000001,267.679,0.006,25.800,137.366,
69500001,271.400,0.007,25.068,139.961,
70000001,270.655,0.006,24.706,142.088,
70500001,278.806,0.017,24.822,139.947,
71000001,275.584,0.006,25.026,139.473,
71500001,281.554,0.006,25.470,145.646,
72000001,280.169,0.005,24.677,141.179,
72500001,281.643,0.005,25.602,141.076,
73000001,283.095,0.006,25.840,146.270,
73500001,291.788,0.007,26.206,146.669,
74000001,287.716,0.016,26.321,148.904,
74500001,288.001,0.006,25.118,149.876,
75000001,291.448,0.006,26.027,152.502,
75500001,292.698,0.022,27.147,152.659,
76000001,297.134,0.021,28.489,143.725,
76500001,296.354,0.005,25.926,149.638,
77000001,303.262,0.005,27.622,149.936,
77500001,306.214,0.007,25.312,150.531,
78000001,303.032,0.007,26.372,152.618,
78500001,305.502,0.007,27.734,153.373,
79000001,313.472,0.017,28.133,155.424,
79500001,308.120,0.021,26.257,156.513,
80000001,319.178,0.006,28.036,156.284,
80500001,311.483,0.030,28.365,158.413,
81000001,315.959,0.020,28.050,163.945,
81500001,321.053,0.006,27.195,166.890,
82000001,319.300,0.006,27.061,161.444,
82500001,320.279,0.007,27.398,160.412,
83000001,323.551,0.007,30.850,163.593,
83500001,322.987,0.006,28.119,170.475,
84000001,327.128,0.006,30.379,159.961,
84500001,326.179,0.020,30.245,166.581,
85000001,332.657,0.026,29.950,162.494,
85500001,329.157,0.021,29.322,153.709,
86000001,333.624,0.006,30.686,167.483,
86500001,337.444,0.006,29.241,174.606,
87000001,337.247,0.020,30.178,176.444,
87500001,339.777,0.007,30.000,178.656,
88000001,342.997,0.007,30.234,172.293,
88500001,343.026,0.005,32.197,171.927,
89000001,351.943,0.035,33.129,173.405,
89500001,347.725,0.007,29.783,177.011,
90000001,350.579,0.005,30.454,156.395,
90500001,350.771,0.006,29.047,177.421,
91000001,351.500,0.004,31.082,174.166,
91500001,363.603,0.021,31.020,180.463,
92000001,355.748,0.006,30.882,183.884,
92500001,358.535,0.005,30.332,193.754,
93000001,361.657,0.021,32.862,180.989,
93500001,362.053,0.006,32.472,183.597,
94000001,364.173,0.006,31.649,183.465,
94500001,368.337,0.005,33.625,185.198,
95000001,367.996,0.006,32.246,187.045,
95500001,371.068,0.006,32.454,187.209,
96000001,372.637,0.007,32.568,187.034,
96500001,375.340,0.007,31.276,187.569,
97000001,381.686,0.007,34.406,190.556,
97500001,384.319,0.007,32.801,191.118,
98000001,379.404,0.006,33.322,192.424,
98500001,381.639,0.006,30.842,191.310,
99000001,383.851,0.019,33.372,177.512,
99500001,384.380,0.006,33.242,196.352,
1,0.065,0.005,0.054,0.033,
500001,2.344,0.001,1.893,1.063,
1000001,3.379,0.001,0.934,2.125,
1500001,4.651,0.002,2.324,3.138,
2000001,6.384,0.004,2.804,4.462,
2500001,8.747,0.005,2.830,6.238,
3000001,10.848,0.004,2.793,4.854,
3500001,12.471,0.005,5.229,9.294,
4000001,14.263,0.005,3.967,6.934,
4500001,16.110,0.005,3.565,10.790,
5000001,17.344,0.005,4.319,11.008,
5500001,18.795,0.006,5.731,11.989,
6000001,20.384,0.005,4.741,13.402,
6500001,22.493,0.005,3.811,13.847,
7000001,24.056,0.006,6.301,16.127,
7500001,30.643,0.006,4.694,15.454,
8000001,32.664,0.006,6.699,18.727,
8500001,39.851,0.006,6.585,18.158,
9000001,42.575,0.007,5.126,18.345,
9500001,44.006,0.007,6.637,22.006,
10000001,46.761,0.006,7.510,21.974,
10500001,49.562,0.007,8.365,22.946,
11000001,52.907,0.006,8.197,23.750,
11500001,55.335,0.007,7.973,25.035,
12000001,57.565,0.017,7.565,25.692,
12500001,59.903,0.007,7.585,29.069,
13000001,61.218,0.007,7.826,27.208,
13500001,64.521,0.008,9.588,31.347,
14000001,66.802,0.018,7.332,29.816,
14500001,69.375,0.006,8.802,30.966,
15000001,71.667,0.006,8.214,34.120,
15500001,73.453,0.007,9.058,33.268,
16000001,76.018,0.006,9.088,33.532,
16500001,78.521,0.007,8.326,42.261,
17000001,80.682,0.007,8.473,38.251,
17500001,83.377,0.006,8.053,41.048,
18000001,86.093,0.007,10.839,41.842,
18500001,87.881,0.006,10.380,42.640,
19000001,90.533,0.018,10.117,40.842,
19500001,93.665,0.006,9.201,44.148,
20000001,95.420,0.007,9.843,43.019,
20500001,97.943,0.006,10.064,43.168,
21000001,100.107,0.006,10.496,43.856,
21500001,103.123,0.007,10.470,45.860,
22000001,105.057,0.007,9.656,49.849,
22500001,107.957,0.006,11.624,49.600,
23000001,109.327,0.007,13.463,49.165,
23500001,111.879,0.007,12.136,56.530,
24000001,113.018,0.006,12.276,53.125,
24500001,115.602,0.006,12.050,54.085,
25000001,118.856,0.007,11.488,55.560,
25500001,121.017,0.007,11.990,56.847,
26000001,123.179,0.006,12.946,55.099,
26500001,125.614,0.005,13.332,61.007,
27000001,128.227,0.006,13.296,59.137,
27500001,130.881,0.008,11.567,60.188,
28000001,132.241,0.007,12.725,61.706,
28500001,135.547,0.006,12.131,62.929,
29000001,137.331,0.017,12.030,64.194,
29500001,139.826,0.006,12.249,63.582,
30000001,142.447,0.007,12.473,67.874,
30500001,144.692,0.007,15.101,66.270,
31000001,147.513,0.007,14.146,69.331,
31500001,149.712,0.007,13.493,68.835,
32000001,152.268,0.007,14.587,69.763,
32500001,154.419,0.008,14.192,70.118,
33000001,156.433,0.007,13.939,72.745,
33500001,158.976,0.006,14.630,72.542,
34000001,161.172,0.008,14.386,74.784,
34500001,163.453,0.018,14.058,73.445,
35000001,165.955,0.006,15.758,74.642,
35500001,168.533,0.006,15.407,75.385,
36000001,171.437,0.007,15.225,77.225,
36500001,173.837,0.007,15.400,77.329,
37000001,175.670,0.007,16.246,78.469,
37500001,178.049,0.007,14.841,80.760,
38000001,180.774,0.006,15.033,80.887,
38500001,183.183,0.007,15.614,83.108,
39000001,184.430,0.006,17.006,84.673,
39500001,185.323,0.007,14.590,88.135,
40000001,189.336,0.007,16.388,90.255,
40500001,191.506,0.007,16.091,87.508,
41000001,192.278,0.007,16.570,90.530,
41500001,196.251,0.007,16.037,89.650,
42000001,198.269,0.007,16.186,91.783,
42500001,200.776,0.007,17.972,91.536,
43000001,201.528,0.006,16.588,91.754,
43500001,205.325,0.007,17.203,97.173,
44000001,207.766,0.006,17.642,98.643,
44500001,210.483,0.006,17.765,95.049,
45000001,213.726,0.007,17.899,97.327,
45500001,214.670,0.008,18.039,100.936,
46000001,218.152,0.008,17.830,99.438,
46500001,220.660,0.006,18.680,105.259,
47000001,222.692,0.007,18.916,102.726,
47500001,225.139,0.006,17.703,104.167,
48000001,203.139,0.007,17.773,96.310,
48500001,188.499,0.006,18.135,98.181,
49000001,192.617,0.007,17.743,95.038,
49500001,194.523,0.006,19.269,97.188,
50000001,194.798,0.007,19.613,97.219,
50500001,198.706,0.006,17.677,99.398,
51000001,200.229,0.005,19.678,101.772,
51500001,203.944,0.006,19.780,102.115,
52000001,204.194,0.007,18.187,101.080,
52500001,204.977,0.005,19.339,106.783,
53000001,207.361,0.021,19.293,108.643,
53500001,208.047,0.020,19.991,107.255,
54000001,211.721,0.006,19.971,108.305,
54500001,212.199,0.007,19.895,108.400,
55000001,214.884,0.007,18.917,106.070,
55500001,217.297,0.006,20.646,112.767,
56000001,217.924,0.006,20.253,111.275,
56500001,218.818,0.021,21.585,110.642,
57000001,222.348,0.006,21.413,109.327,
57500001,223.640,0.005,22.481,116.691,
58000001,227.811,0.006,22.658,115.635,
58500001,229.830,0.006,22.743,119.769,
59000001,235.215,0.040,21.032,115.589,
59500001,235.773,0.006,21.241,112.986,
60000001,233.429,0.006,23.535,123.704,
60500001,240.494,0.007,21.969,120.167,
61000001,241.517,0.005,21.558,121.401,
61500001,239.729,0.006,21.466,121.333,
62000001,242.931,0.006,21.994,122.374,
62500001,242.808,0.006,22.776,119.022,
63000001,251.460,0.007,21.127,121.245,
63500001,247.755,0.006,22.538,121.571,
64000001,247.863,0.006,23.972,129.734,
64500001,249.662,0.007,23.551,127.825,
65000001,252.139,0.006,24.914,124.887,
65500001,254.740,0.022,24.852,125.947,
66000001,262.485,0.007,21.996,132.330,
66500001,260.150,0.006,24.334,132.426,
67000001,260.382,0.006,25.425,128.373,
67500001,263.097,0.007,25.012,137.476,
68000001,264.682,0.007,25.460,135.241,
68500001,272.912,0.006,23.936,136.019,
69000001,269.612,0.006,24.540,135.664,
69500001,269.775,0.006,25.573,138.316,
70000001,275.240,0.030,24.615,137.546,
70500001,274.312,0.020,25.494,138.570,
71000001,277.608,0.006,24.610,141.558,
71500001,279.542,0.017,24.756,145.137,
72000001,280.635,0.005,24.871,141.333,
72500001,281.349,0.020,25.640,141.331,
73000001,285.418,0.007,25.202,145.618,
73500001,286.434,0.007,24.072,145.343,
74000001,288.408,0.005,24.888,133.511,
74500001,287.896,0.006,25.877,146.856,
75000001,289.956,0.005,26.339,146.742,
75500001,291.011,0.020,26.342,144.725,
76000001,293.168,0.006,25.041,144.619,
76500001,295.065,0.019,25.203,147.551,
77000001,297.191,0.006,30.224,155.507,
77500001,300.841,0.006,27.885,156.641,
78000001,303.166,0.020,27.379,153.104,
78500001,310.477,0.021,28.408,157.735,
79000001,312.931,0.007,27.269,157.297,
79500001,308.091,0.020,27.507,157.141,
80000001,315.406,0.006,28.734,162.597,
80500001,311.540,0.006,29.085,158.723,
81000001,315.704,0.019,27.684,164.488,
81500001,317.957,0.021,26.850,162.329,
82000001,319.269,0.006,27.971,164.756,
82500001,319.393,0.021,27.970,163.324,
83000001,323.771,0.021,28.173,169.445,
83500001,323.845,0.006,28.229,170.503,
84000001,326.790,0.021,29.475,164.137,
84500001,327.197,0.005,31.333,163.448,
85000001,331.139,0.006,27.834,167.544,
85500001,330.541,0.006,30.930,167.335,
86000001,333.235,0.005,29.558,167.104,
86500001,334.438,0.006,30.176,171.943,
87000001,345.414,0.005,29.483,175.615,
87500001,344.653,0.007,30.394,169.903,
88000001,346.644,0.020,32.654,176.319,
88500001,343.436,0.006,29.708,180.792,
89000001,344.897,0.006,32.433,173.427,
89500001,346.742,0.006,33.175,176.465,
90000001,348.205,0.021,29.140,179.291,
90500001,351.215,0.006,32.261,178.046,
91000001,352.825,0.007,30.555,182.706,
91500001,354.466,0.006,31.722,173.932,
92000001,354.376,0.016,31.049,175.774,
92500001,357.642,0.020,30.770,168.003,
93000001,360.266,0.020,30.449,165.884,
93500001,361.117,0.020,31.039,183.837,
94000001,364.258,0.006,33.951,184.059,
94500001,370.787,0.287,31.844,191.502,
95000001,376.443,0.006,32.123,200.044,
95500001,372.780,0.005,31.629,186.826,
96000001,373.903,0.005,34.044,193.404,
96500001,378.298,0.006,33.410,203.759,
97000001,377.858,0.006,31.953,189.068,
97500001,382.025,0.007,32.397,195.781,
98000001,381.661,0.020,34.975,196.875,
98500001,386.032,0.006,34.086,192.950,
99000001,389.153,0.005,34.119,194.309,
99500001,387.808,0.007,34.039,195.623,
1,0.067,0.005,0.053,0.057,
500001,2.560,0.001,1.965,1.371,
1000001,3.524,0.002,1.841,2.441,
1500001,4.962,0.002,2.983,3.451,
2000001,7.084,0.008,3.396,5.898,
2500001,13.604,0.006,3.086,7.605,
3000001,15.748,0.007,3.098,6.066,
3500001,18.783,0.007,2.988,6.871,
4000001,21.609,0.007,3.349,11.233,
4500001,23.514,0.006,5.511,9.980,
5000001,26.645,0.006,4.953,11.690,
5500001,28.368,0.007,4.199,11.191,
6000001,31.669,0.007,5.664,15.003,
6500001,35.153,0.006,6.083,16.116,
7000001,36.905,0.007,5.627,17.186,
7500001,39.864,0.007,6.813,14.765,
8000001,42.527,0.006,7.272,20.842,
8500001,39.859,0.007,7.409,21.569,
9000001,41.869,0.008,5.366,22.534,
9500001,44.748,0.008,7.347,23.849,
10000001,46.866,0.019,7.957,25.415,
10500001,49.147,0.006,6.904,26.941,
11000001,53.503,0.008,7.533,20.820,
11500001,63.860,0.007,7.298,31.341,
12000001,58.389,0.006,9.763,30.558,
12500001,60.610,0.007,7.588,31.213,
13000001,63.085,0.006,7.857,32.469,
13500001,65.271,0.007,11.651,33.993,
14000001,67.632,0.007,7.901,35.498,
14500001,69.631,0.007,7.811,37.028,
15000001,72.536,0.008,8.841,28.667,
15500001,72.260,0.007,8.611,40.920,
16000001,74.683,0.006,10.788,40.154,
16500001,76.740,0.007,8.819,44.191,
17000001,79.491,0.008,10.412,42.479,
17500001,83.292,0.008,10.521,43.965,
18000001,84.490,0.007,9.205,35.275,
18500001,87.636,0.007,9.945,34.715,
19000001,90.842,0.008,11.574,50.839,
19500001,94.040,0.006,8.852,50.391,
20000001,95.230,0.007,10.921,38.677,
20500001,98.661,0.007,10.634,38.802,
21000001,99.996,0.008,10.472,40.094,
21500001,102.080,0.007,11.002,57.238,
22000001,103.244,0.006,10.700,56.360,
22500001,105.146,0.007,10.430,57.014,
23000001,107.447,0.007,12.355,58.662,
23500001,109.910,0.006,11.207,59.833,
24000001,112.040,0.006,11.610,60.908,
24500001,114.430,0.008,11.459,62.291,
25000001,117.694,0.007,11.823,48.023,
25500001,119.383,0.007,13.223,67.785,
26000001,121.506,0.007,11.936,65.640,
26500001,124.383,0.007,11.879,51.276,
27000001,126.888,0.007,13.692,72.043,
27500001,129.220,0.007,13.586,70.462,
28000001,131.245,0.007,12.392,53.520,
28500001,133.275,0.007,12.886,75.765,
29000001,136.957,0.007,14.088,74.021,
29500001,142.906,0.008,12.770,56.225,
30000001,143.933,0.008,13.392,56.472,
30500001,145.412,0.007,13.216,56.455,
31000001,148.899,0.006,13.523,84.139,
31500001,151.173,0.006,26.157,81.682,
