nVectors,memcpyOut,plan,execu,memcpyIn
50000001,65.052,0.003,3.143,67.481,
50500001,65.659,0.003,3.212,68.058,
51000001,66.350,0.003,3.217,68.790,
51500001,66.850,0.003,3.433,69.561,
52000001,67.505,0.003,3.263,70.135,
52500001,68.281,0.003,3.280,71.178,
53000001,69.186,0.004,3.326,71.517,
53500001,69.879,0.003,3.321,72.157,
54000001,70.265,0.003,3.414,72.932,
54500001,70.933,0.003,3.363,73.579,
55000001,71.473,0.003,3.396,74.343,
55500001,72.062,0.004,3.426,74.826,
56000001,72.806,0.002,3.474,76.038,
56500001,73.938,0.003,3.730,76.681,
57000001,73.991,0.003,3.552,76.992,
57500001,74.614,0.004,3.591,77.769,
58000001,75.351,0.003,3.694,78.296,
58500001,76.115,0.003,3.612,78.970,
59000001,76.627,0.003,3.658,79.734,
59500001,77.729,0.003,3.750,80.359,
60000001,78.191,0.003,3.754,80.571,
60500001,78.499,0.003,3.760,81.488,
61000001,79.815,0.003,3.779,82.163,
61500001,80.042,0.003,3.733,82.800,
62000001,80.429,0.003,3.890,83.787,
62500001,84.182,0.003,3.825,84.489,
63000001,81.816,0.004,3.870,85.029,
63500001,82.831,0.003,3.894,85.731,
64000001,83.583,0.003,3.896,86.215,
64500001,83.953,0.003,3.922,86.893,
65000001,84.415,0.002,4.053,87.627,
65500001,85.768,0.003,4.092,88.535,
66000001,85.612,0.003,4.043,89.063,
66500001,86.411,0.003,4.065,89.829,
67000001,87.134,0.003,4.096,92.280,
67500001,87.809,0.003,4.097,91.378,
68000001,88.763,0.003,4.127,92.946,
68500001,88.872,0.003,4.217,92.340,
69000001,89.603,0.003,4.163,93.009,
69500001,90.513,0.003,4.208,93.937,
70000001,90.914,0.002,4.221,94.371,
70500001,91.762,0.003,4.337,94.724,
71000001,93.009,0.004,4.368,95.702,
71500001,92.845,0.004,4.315,96.406,
72000001,94.040,0.003,4.335,97.062,
72500001,94.703,0.003,4.389,97.763,
73000001,94.985,0.003,4.590,98.741,
73500001,96.564,0.004,4.428,98.861,
74000001,96.126,0.003,4.460,99.616,
74500001,96.880,0.003,4.565,100.327,
75000001,97.497,0.003,4.543,100.960,
75500001,98.060,0.003,4.677,101.735,
76000001,99.341,0.003,4.620,102.270,
76500001,99.351,0.004,4.593,103.057,
77000001,100.340,0.003,4.645,103.916,
77500001,100.792,0.003,4.679,104.267,
78000001,101.522,0.002,4.681,106.671,
78500001,101.989,0.003,4.702,105.658,
79000001,102.577,0.003,4.728,106.657,
79500001,103.051,0.003,4.738,107.181,
80000001,104.028,0.003,4.756,107.843,
80500001,104.632,0.003,4.863,108.809,
81000001,105.048,0.002,4.813,109.147,
81500001,106.118,0.003,4.792,109.826,
82000001,106.619,0.003,4.938,110.415,
82500001,107.099,0.004,4.953,111.931,
83000001,109.946,0.002,5.085,111.775,
83500001,108.375,0.003,4.929,112.444,
84000001,108.956,0.004,4.938,113.135,
84500001,109.513,0.004,4.990,113.617,
85000001,111.031,0.002,4.987,114.488,
85500001,110.885,0.004,5.125,114.940,
86000001,111.925,0.003,5.053,115.822,
86500001,112.407,0.003,5.243,116.600,
87000001,113.297,0.003,5.208,118.803,
87500001,113.501,0.004,5.141,117.778,
88000001,114.055,0.004,5.202,118.702,
88500001,115.154,0.003,5.202,119.164,
89000001,115.634,0.003,5.199,120.631,
89500001,116.329,0.003,5.214,120.445,
90000001,116.615,0.003,5.393,121.479,
90500001,117.376,0.004,5.405,121.885,
91000001,118.261,0.003,5.328,125.709,
91500001,118.913,0.003,5.427,123.115,
92000001,119.301,0.004,5.416,124.054,
92500001,120.068,0.003,5.448,124.059,
93000001,120.641,0.003,5.531,125.436,
93500001,121.519,0.003,5.475,125.667,
94000001,121.908,0.003,5.497,126.811,
94500001,122.456,0.003,5.539,127.113,
95000001,125.028,0.003,5.567,128.959,
95500001,123.870,0.003,5.663,128.355,
96000001,124.353,0.003,5.613,129.415,
96500001,125.322,0.004,5.656,131.464,
97000001,125.959,0.003,5.653,131.509,
97500001,126.389,0.003,5.738,131.089,
98000001,127.720,0.003,5.737,131.946,
98500001,127.840,0.004,5.856,132.488,
99000001,129.364,0.003,5.862,133.567,
99500001,129.002,0.003,5.811,133.879,
1,0.329,0.000,0.030,0.018,
500001,0.925,0.001,0.395,0.844,
1000001,1.520,0.000,0.370,1.616,
1500001,2.146,0.001,0.406,2.189,
2000001,2.693,0.001,0.521,2.856,
2500001,3.273,0.001,0.493,3.614,
3000001,3.891,0.001,0.574,4.284,
3500001,4.516,0.000,0.549,4.865,
4000001,5.139,0.001,0.570,5.529,
4500001,5.765,0.000,0.598,6.202,
5000001,6.383,0.000,0.684,6.852,
5500001,7.002,0.000,0.708,7.549,
6000001,7.601,0.001,0.795,8.213,
6500001,8.211,0.001,0.768,8.900,
7000001,8.820,0.001,0.772,9.543,
7500001,9.531,0.001,0.806,10.214,
8000001,10.173,0.001,0.840,10.883,
8500001,10.866,0.001,0.903,11.558,
9000001,11.614,0.001,0.909,12.326,
9500001,12.266,0.001,1.033,12.884,
10000001,12.987,0.001,1.025,13.561,
10500001,13.698,0.001,1.005,14.257,
11000001,14.356,0.002,1.047,14.886,
11500001,15.046,0.002,1.076,15.546,
12000001,15.741,0.002,1.157,16.384,
12500001,16.508,0.002,1.109,16.920,
13000001,17.047,0.002,1.148,17.623,
13500001,17.693,0.002,1.253,18.260,
14000001,18.469,0.003,1.216,18.996,
14500001,19.262,0.003,1.262,19.944,
15000001,19.691,0.002,1.323,20.332,
15500001,20.357,0.003,1.322,20.930,
16000001,20.986,0.002,1.335,21.601,
16500001,21.629,0.003,1.366,22.256,
17000001,22.254,0.002,1.390,22.951,
17500001,22.940,0.003,1.582,23.614,
18000001,23.539,0.002,1.582,24.305,
18500001,24.182,0.002,1.472,24.970,
19000001,24.947,0.003,1.532,25.881,
19500001,25.484,0.003,1.552,26.269,
20000001,26.121,0.003,1.640,26.992,
20500001,26.854,0.002,1.571,27.605,
21000001,27.470,0.003,1.601,28.367,
21500001,28.116,0.002,1.647,29.010,
22000001,28.772,0.003,1.667,29.623,
22500001,29.386,0.003,1.741,30.437,
23000001,30.027,0.003,1.746,31.321,
23500001,30.695,0.003,1.836,32.096,
24000001,31.636,0.002,1.799,32.762,
24500001,31.911,0.002,1.826,32.932,
25000001,32.664,0.002,1.862,33.621,
25500001,33.197,0.002,1.872,34.449,
26000001,33.865,0.003,1.916,34.974,
26500001,34.583,0.003,1.924,35.631,
27000001,35.402,0.003,2.117,36.547,
27500001,35.858,0.003,2.032,37.003,
28000001,36.584,0.003,2.136,37.754,
28500001,37.278,0.003,2.031,38.335,
29000001,37.751,0.003,2.051,39.022,
29500001,38.320,0.002,2.084,39.837,
30000001,39.012,0.003,2.112,40.441,
30500001,39.748,0.003,2.152,41.584,
31000001,40.440,0.004,2.153,41.626,
31500001,41.133,0.003,2.262,42.375,
32000001,41.619,0.002,2.212,43.170,
32500001,42.311,0.003,2.248,43.700,
33000001,42.951,0.003,2.302,44.614,
33500001,43.580,0.003,2.318,45.078,
34000001,44.372,0.003,2.349,45.814,
34500001,44.843,0.003,2.429,46.359,
35000001,45.468,0.002,2.369,47.029,
35500001,46.279,0.003,2.416,48.061,
36000001,47.295,0.003,2.576,48.974,
36500001,47.598,0.003,2.445,49.114,
37000001,48.166,0.003,2.465,49.729,
37500001,48.919,0.003,2.658,50.338,
38000001,49.428,0.003,2.571,51.229,
38500001,50.217,0.003,2.644,51.765,
39000001,50.807,0.003,2.643,52.586,
39500001,51.262,0.003,2.696,53.049,
40000001,51.919,0.002,2.682,53.849,
40500001,52.662,0.003,2.701,54.458,
41000001,53.886,0.002,2.788,55.160,
41500001,53.954,0.004,2.758,55.709,
42000001,54.699,0.003,2.775,56.393,
42500001,55.480,0.003,2.774,57.304,
43000001,56.011,0.002,2.830,57.761,
43500001,56.471,0.002,2.904,58.592,
44000001,57.229,0.002,2.928,59.088,
44500001,57.849,0.002,2.973,60.037,
45000001,58.772,0.003,2.939,61.321,
45500001,59.213,0.004,2.948,61.213,
46000001,59.661,0.002,2.943,61.909,
46500001,60.304,0.003,3.038,62.403,
47000001,61.342,0.003,2.986,63.088,
47500001,61.837,0.003,3.061,63.889,
48000001,62.435,0.002,3.047,64.493,
48500001,63.190,0.003,3.050,65.119,
49000001,64.049,0.002,3.107,66.232,
49500001,64.353,0.004,3.179,66.507,
50000001,65.045,0.002,3.195,67.094,
50500001,65.594,0.003,3.385,68.091,
51000001,66.209,0.002,3.209,68.502,
51500001,67.004,0.004,3.242,69.024,
52000001,67.512,0.003,3.329,69.934,
52500001,68.532,0.003,3.267,71.389,
53000001,68.913,0.003,3.363,71.107,
53500001,69.485,0.003,3.326,71.810,
54000001,70.162,0.004,3.355,72.777,
54500001,70.782,0.003,3.445,73.163,
55000001,71.643,0.003,3.460,73.814,
55500001,72.034,0.003,3.449,74.591,
56000001,73.049,0.003,3.553,75.547,
56500001,73.256,0.003,3.613,75.735,
57000001,74.084,0.003,3.546,76.504,
57500001,74.950,0.003,3.544,77.162,
58000001,75.396,0.004,3.679,77.904,
58500001,75.941,0.003,3.616,78.396,
59000001,77.008,0.003,3.647,79.924,
59500001,77.615,0.004,3.730,79.831,
60000001,78.067,0.003,3.657,80.474,
60500001,78.548,0.003,3.740,81.558,
61000001,79.176,0.003,3.728,81.826,
61500001,79.728,0.003,3.772,82.510,
62000001,80.593,0.002,3.830,83.580,
62500001,81.513,0.004,3.899,83.858,
63000001,81.738,0.003,3.832,84.456,
63500001,82.626,0.003,3.863,85.522,
64000001,83.180,0.003,3.901,86.262,
64500001,83.660,0.002,3.959,86.635,
65000001,84.787,0.003,3.974,87.915,
65500001,85.388,0.003,4.028,87.847,
66000001,85.767,0.003,4.089,88.467,
66500001,86.555,0.003,4.133,89.192,
67000001,86.996,0.002,4.121,89.808,
67500001,87.488,0.003,4.111,90.642,
68000001,88.525,0.003,4.151,91.637,
68500001,88.843,0.003,4.152,91.968,
69000001,89.574,0.003,4.237,94.812,
69500001,90.334,0.003,4.202,93.292,
70000001,90.968,0.003,4.206,93.968,
70500001,92.148,0.002,4.318,95.539,
71000001,92.079,0.003,4.283,95.336,
71500001,92.690,0.003,4.328,96.121,
72000001,93.342,0.002,4.355,96.667,
72500001,94.193,0.003,4.375,97.349,
73000001,94.908,0.004,4.413,106.471,
73500001,95.336,0.003,4.473,98.646,
74000001,96.020,0.003,4.497,99.444,
74500001,96.655,0.003,4.685,100.284,
75000001,97.212,0.003,4.509,100.749,
75500001,98.597,0.003,4.527,102.235,
76000001,98.639,0.002,4.652,102.080,
76500001,99.178,0.003,4.604,102.884,
77000001,99.921,0.003,4.601,103.309,
77500001,100.480,0.003,4.685,103.945,
78000001,101.592,0.003,4.670,104.963,
78500001,101.801,0.004,4.657,105.359,
79000001,102.492,0.004,4.650,106.046,
79500001,103.220,0.003,4.789,106.657,
80000001,103.813,0.003,4.698,108.023,
80500001,105.354,0.003,4.762,107.967,
81000001,105.271,0.003,4.827,108.581,
81500001,105.990,0.003,4.884,109.439,
82000001,106.382,0.003,4.887,109.920,
82500001,107.337,0.003,4.880,111.442,
83000001,107.701,0.003,4.922,111.347,
83500001,108.157,0.003,4.938,112.700,
84000001,109.008,0.003,4.974,112.694,
84500001,109.622,0.003,4.916,114.092,
85000001,111.052,0.004,5.054,113.933,
85500001,111.009,0.002,5.028,114.815,
86000001,111.576,0.003,5.050,115.477,
86500001,112.132,0.003,5.117,116.000,
87000001,113.413,0.003,5.251,117.004,
87500001,113.499,0.003,5.119,117.291,
88000001,114.365,0.003,5.175,117.993,
88500001,114.757,0.003,5.201,118.731,
89000001,116.211,0.017,5.234,120.033,
89500001,116.042,0.003,5.256,119.951,
90000001,116.911,0.004,5.239,120.641,
90500001,117.452,0.003,5.314,121.270,
91000001,118.135,0.002,5.402,122.708,
91500001,118.547,0.002,5.398,122.752,
92000001,119.818,0.003,5.437,123.646,
92500001,120.388,0.004,5.444,123.874,
93000001,121.001,0.003,5.481,125.964,
93500001,121.195,0.003,5.658,125.381,
94000001,122.019,0.003,5.556,126.055,
94500001,122.531,0.003,5.619,126.542,
95000001,123.618,0.003,5.636,128.052,
95500001,123.785,0.003,5.613,128.048,
96000001,124.736,0.003,5.598,128.763,
96500001,125.179,0.003,5.608,129.479,
97000001,126.984,0.003,5.734,130.446,
97500001,126.514,0.003,5.713,130.640,
98000001,127.346,0.003,5.772,131.577,
98500001,127.556,0.003,5.791,132.129,
99000001,128.792,0.003,5.769,132.836,
99500001,128.944,0.004,5.827,133.592,
1,0.280,0.001,0.029,0.018,
500001,0.932,0.000,0.364,0.838,
1000001,1.535,0.001,0.483,1.521,
1500001,2.105,0.000,0.460,2.186,
2000001,2.687,0.000,0.424,2.899,
2500001,3.284,0.000,0.547,3.529,
3000001,3.892,0.001,0.522,4.194,
3500001,4.508,0.001,0.544,4.853,
4000001,5.139,0.001,0.651,5.527,
4500001,5.772,0.001,0.622,6.210,
5000001,6.368,0.001,0.648,6.875,
5500001,7.011,0.001,0.655,7.737,
6000001,7.630,0.001,0.735,8.191,
6500001,8.203,0.001,0.820,8.872,
7000001,8.842,0.001,0.921,9.606,
7500001,9.490,0.001,0.829,10.213,
8000001,10.198,0.001,0.886,10.870,
8500001,10.919,0.001,0.904,11.538,
9000001,11.593,0.001,0.966,12.222,
9500001,12.285,0.001,0.964,12.882,
10000001,13.000,0.001,0.999,13.567,
10500001,13.698,0.002,1.039,14.247,
11000001,14.373,0.002,1.047,14.933,
11500001,15.037,0.001,1.051,15.647,
12000001,15.767,0.001,1.113,16.415,
12500001,16.584,0.003,1.189,16.939,
13000001,17.027,0.002,1.154,17.848,
13500001,17.942,0.002,1.204,18.486,
14000001,18.331,0.002,1.238,18.918,
14500001,19.044,0.003,1.265,19.992,
15000001,19.693,0.002,1.295,20.311,
15500001,20.328,0.002,1.301,20.928,
16000001,21.081,0.003,1.327,21.575,
16500001,21.614,0.003,1.367,22.335,
17000001,22.303,0.003,1.395,22.920,
17500001,22.951,0.002,1.417,23.608,
18000001,23.566,0.003,1.516,24.277,
18500001,24.318,0.003,1.431,25.110,
19000001,24.885,0.003,1.505,25.615,
19500001,25.488,0.002,1.541,26.332,
20000001,26.268,0.003,1.567,26.945,
20500001,26.849,0.002,1.583,27.681,
21000001,27.501,0.003,1.624,28.263,
21500001,28.104,0.003,1.643,28.999,
22000001,28.761,0.003,1.854,29.611,
22500001,29.631,0.003,1.742,30.325,
23000001,30.056,0.003,1.748,31.047,
23500001,30.972,0.003,1.776,31.628,
24000001,31.345,0.004,1.840,32.397,
24500001,31.952,0.003,1.833,32.986,
25000001,32.579,0.004,1.930,33.664,
25500001,33.372,0.004,1.866,34.382,
26000001,33.905,0.002,1.894,35.005,
26500001,34.530,0.002,1.973,35.843,
27000001,35.296,0.003,1.966,36.305,
27500001,35.806,0.002,1.980,37.252,
28000001,36.492,0.003,2.015,37.791,
28500001,37.131,0.003,2.100,38.321,
29000001,37.739,0.003,2.057,38.998,
29500001,38.520,0.002,2.074,40.035,
30000001,39.145,0.003,2.193,40.996,
30500001,39.750,0.003,2.148,41.472,
31000001,40.408,0.004,2.207,41.651,
31500001,41.043,0.003,2.209,42.450,
32000001,41.637,0.002,2.227,42.995,
32500001,42.379,0.003,2.260,43.798,
33000001,43.140,0.004,2.282,44.337,
33500001,43.534,0.003,2.296,45.047,
34000001,44.376,0.003,2.302,45.730,
34500001,44.887,0.002,2.359,46.417,
35000001,45.504,0.003,2.449,47.758,
35500001,46.184,0.003,2.416,48.130,
36000001,46.747,0.003,2.480,48.790,
36500001,47.490,0.003,2.457,49.039,
37000001,48.086,0.002,2.598,49.796,
37500001,48.714,0.002,2.552,50.380,
38000001,49.688,0.004,2.497,51.240,
38500001,50.016,0.002,2.582,51.998,
39000001,50.699,0.003,2.571,52.415,
39500001,51.295,0.003,2.655,53.059,
40000001,52.036,0.004,2.730,54.279,
40500001,53.000,0.003,2.710,54.705,
41000001,53.774,0.003,2.702,55.034,
41500001,54.026,0.004,2.750,55.874,
42000001,54.626,0.004,2.758,56.353,
42500001,55.432,0.004,2.767,57.281,
43000001,55.808,0.003,2.817,57.799,
43500001,56.639,0.003,2.866,58.409,
44000001,57.138,0.017,2.931,59.013,
44500001,57.931,0.003,2.958,60.023,
45000001,59.180,0.003,2.978,60.513,
45500001,59.095,0.003,2.927,61.090,
46000001,59.811,0.003,2.951,61.756,
46500001,60.426,0.002,2.987,62.624,
47000001,61.085,0.003,3.000,63.377,
47500001,61.836,0.003,2.987,63.798,
48000001,62.339,0.003,3.053,64.376,
48500001,63.725,0.003,3.052,66.377,
49000001,63.901,0.003,3.154,65.909,
49500001,64.294,0.003,3.177,66.384,
50000001,64.994,0.002,3.240,67.134,
50500001,65.919,0.003,3.202,67.769,
51000001,66.315,0.003,3.217,68.481,
51500001,66.831,0.003,3.253,69.137,
52000001,67.598,0.003,3.329,69.828,
52500001,68.932,0.003,3.306,70.539,
53000001,68.884,0.003,3.292,71.156,
53500001,72.164,0.004,3.369,72.891,
54000001,71.136,0.003,3.366,73.065,
54500001,71.507,0.003,3.408,73.967,
55000001,71.911,0.003,3.444,74.451,
55500001,72.987,0.003,3.482,75.486,
56000001,73.395,0.003,3.429,75.700,
56500001,73.818,0.003,3.522,76.450,
57000001,74.426,0.003,3.624,77.181,
57500001,75.231,0.003,3.580,77.881,
58000001,75.771,0.003,3.674,78.444,
58500001,76.456,0.003,3.605,79.264,
59000001,77.379,0.003,3.691,79.723,
59500001,77.864,0.002,3.670,80.447,
60000001,78.492,0.003,3.722,81.160,
60500001,79.176,0.003,3.732,81.814,
61000001,79.881,0.003,3.757,82.498,
61500001,80.435,0.003,3.793,83.631,
62000001,81.715,0.003,3.915,83.810,
62500001,81.784,0.003,3.839,84.516,
63000001,82.371,0.003,3.864,85.183,
63500001,83.110,0.002,3.886,85.954,
64000001,83.691,0.003,3.982,86.600,
64500001,84.383,0.003,3.958,87.361,
65000001,85.195,0.003,3.975,87.958,
65500001,85.595,0.002,4.007,88.586,
66000001,86.152,0.003,4.121,89.379,
66500001,86.946,0.003,4.092,89.931,
67000001,87.462,0.003,4.100,90.560,
67500001,88.723,0.003,4.119,91.947,
68000001,88.979,0.003,4.136,91.950,
68500001,89.476,0.003,4.294,92.669,
69000001,90.316,0.003,4.151,93.228,
69500001,90.929,0.003,4.188,93.935,
70000001,91.617,0.003,4.329,94.808,
70500001,92.283,0.003,4.202,95.341,
71000001,92.787,0.003,4.244,95.938,
71500001,93.433,0.003,4.284,96.683,
72000001,94.255,0.004,4.361,97.365,
72500001,94.665,0.003,4.346,98.399,
73000001,95.942,0.003,4.393,98.754,
73500001,95.965,0.003,4.511,99.339,
74000001,96.801,0.003,4.447,100.091,
74500001,97.532,0.003,4.555,100.635,
75000001,98.004,0.003,4.516,101.525,
75500001,98.878,0.003,4.578,102.103,
76000001,99.326,0.003,4.596,102.714,
76500001,100.029,0.004,4.606,103.440,
77000001,100.610,0.003,4.658,104.067,
77500001,101.426,0.003,4.675,105.596,
78000001,101.928,0.004,4.690,105.358,
78500001,102.536,0.004,4.675,106.159,
79000001,103.279,0.003,4.755,106.822,
79500001,103.817,0.003,4.743,107.466,
80000001,104.627,0.003,4.817,108.269,
80500001,105.152,0.003,4.755,108.800,
81000001,105.874,0.002,4.875,109.583,
81500001,106.500,0.003,4.824,110.120,
82000001,107.169,0.002,4.855,111.618,
82500001,108.119,0.003,4.879,111.441,
83000001,108.397,0.003,4.907,112.181,
83500001,109.217,0.003,4.918,112.989,
84000001,109.778,0.004,4.940,113.503,
84500001,110.454,0.003,5.023,114.323,
85000001,111.073,0.004,4.991,114.843,
85500001,112.100,0.003,5.037,115.703,
86000001,112.705,0.002,5.046,116.175,
86500001,113.343,0.003,5.188,117.528,
87000001,113.648,0.002,5.128,117.521,
87500001,114.288,0.003,5.164,118.420,
88000001,114.953,0.004,5.164,118.923,
88500001,115.508,0.003,5.172,119.959,
89000001,116.366,0.003,5.238,120.259,
89500001,116.788,0.003,5.251,121.044,
90000001,117.661,0.003,5.373,121.743,
90500001,118.071,0.003,5.331,123.079,
91000001,119.026,0.003,5.411,123.069,
91500001,119.516,0.003,5.354,123.801,
92000001,120.240,0.003,5.491,124.421,
92500001,120.721,0.003,5.470,125.221,
93000001,121.570,0.003,5.462,125.745,
93500001,122.094,0.004,5.464,126.449,
94000001,122.780,0.003,5.523,127.094,
94500001,123.319,0.003,5.491,128.711,
95000001,124.149,0.003,5.535,128.341,
95500001,124.705,0.003,5.643,129.184,
96000001,125.568,0.003,5.614,129.746,
96500001,126.073,0.003,5.695,130.676,
97000001,126.730,0.003,5.697,131.035,
97500001,127.523,0.003,5.742,131.843,
98000001,128.035,0.003,5.750,132.473,
98500001,129.302,0.003,5.789,133.336,
99000001,129.394,0.003,5.800,133.710,
99500001,129.915,0.003,5.832,134.630,
1,0.306,0.001,0.030,0.019,
500001,0.927,0.001,0.367,0.852,
1000001,1.510,0.001,0.503,1.527,
1500001,2.106,0.001,0.444,2.192,
2000001,2.739,0.000,0.446,2.879,
2500001,3.306,0.001,0.652,3.549,
3000001,3.923,0.001,0.530,4.220,
3500001,4.544,0.000,0.575,4.889,
4000001,5.168,0.001,0.724,5.560,
4500001,5.799,0.000,0.602,6.289,
5000001,6.445,0.001,0.631,6.942,
5500001,7.047,0.001,0.654,7.578,
6000001,7.650,0.001,0.734,8.242,
6500001,8.272,0.001,0.874,8.937,
7000001,8.916,0.001,0.975,9.655,
7500001,9.537,0.000,0.829,10.349,
8000001,10.222,0.001,0.999,10.972,
8500001,10.906,0.001,0.900,11.682,
9000001,11.650,0.001,1.076,12.312,
9500001,12.396,0.002,0.941,13.099,
10000001,13.143,0.002,0.974,13.647,
10500001,13.841,0.001,1.016,14.393,
11000001,14.548,0.001,1.069,15.022,
11500001,15.257,0.002,1.054,15.704,
12000001,15.832,0.002,1.118,16.397,
12500001,16.474,0.002,1.197,17.047,
13000001,17.259,0.002,1.152,17.722,
13500001,17.782,0.002,1.260,18.396,
14000001,18.486,0.003,1.240,19.088,
14500001,19.164,0.002,1.412,19.732,
15000001,19.805,0.002,1.343,20.403,
15500001,20.530,0.002,1.301,21.121,
16000001,21.145,0.002,1.350,21.761,
16500001,21.845,0.004,1.378,22.547,
17000001,22.493,0.003,1.375,23.112,
17500001,23.064,0.003,1.463,23.910,
18000001,23.689,0.002,1.467,24.532,
18500001,24.346,0.002,1.491,25.259,
19000001,25.003,0.003,1.510,25.793,
19500001,25.666,0.002,1.551,26.494,
20000001,26.335,0.002,1.552,27.147,
20500001,27.038,0.002,1.645,27.850,
21000001,27.738,0.004,1.596,28.885,
21500001,28.375,0.003,1.640,29.550,
22000001,29.141,0.003,1.658,29.976,
22500001,29.632,0.002,1.678,30.550,
23000001,30.289,0.003,1.912,31.198,
23500001,30.836,0.003,1.775,31.900,
24000001,31.536,0.002,1.802,32.628,
24500001,32.165,0.003,1.975,33.237,
25000001,32.789,0.003,1.847,33.996,
25500001,33.546,0.003,1.837,34.580,
26000001,34.191,0.002,1.947,35.472,
26500001,34.794,0.003,1.910,36.001,
27000001,35.528,0.003,1.951,36.623,
27500001,36.118,0.003,1.979,37.291,
28000001,36.856,0.003,2.038,37.950,
28500001,37.423,0.003,2.085,38.760,
29000001,38.144,0.003,2.058,39.441,
29500001,38.670,0.003,2.035,39.944,
30000001,39.399,0.003,2.151,40.633,
30500001,40.034,0.003,2.131,41.344,
31000001,40.600,0.003,2.160,42.002,
31500001,41.275,0.002,2.258,42.791,
