device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Array3dAverage,THREE_D,96,1,1,8,3.375,38.812,1.545,0,2.192,1.543,0.194
Tesla K20Xm,Array3dAverage,THREE_D,96,1,1,16,3.375,38.873,1.528,0.001,1.655,1.585,0.193
Tesla K20Xm,Array3dAverage,THREE_D,96,1,1,32,3.375,38.893,1.521,0.001,1.532,1.586,0.213
Tesla K20Xm,Array3dAverage,THREE_D,96,8,8,8,3.375,40.82,1.522,0.001,0.342,1.671,0.197
Tesla K20Xm,Array3dAverage,THREE_D,96,8,8,8,3.375,38.803,1.543,0.001,0.344,1.589,0.194
Tesla K20Xm,Array3dAverage,THREE_D,96,8,8,8,3.375,38.942,1.527,0,0.342,1.574,0.199
Tesla K20Xm,Array3dAverage,THREE_D,96,8,8,8,3.375,38.896,1.53,0,0.343,1.579,0.192
Tesla K20Xm,Array3dAverage,THREE_D,96,1,2,8,3.375,38.649,1.318,0,1.852,1.321,0.155
Tesla K20Xm,Array3dAverage,THREE_D,96,1,2,16,3.375,29.46,1.325,0.001,1.754,1.356,0.156
Tesla K20Xm,Array3dAverage,THREE_D,96,1,2,32,3.375,29.177,1.316,0.001,1.668,1.352,0.158
Tesla K20Xm,Array3dAverage,THREE_D,96,8,8,8,3.375,30.569,1.321,0.001,0.548,1.344,0.155
Tesla K20Xm,Array3dAverage,THREE_D,96,8,8,8,3.375,29.232,1.319,0,0.505,1.358,0.153
Tesla K20Xm,Array3dAverage,THREE_D,96,8,8,8,3.375,29.193,1.316,0,0.502,1.355,0.155
Tesla K20Xm,Array3dAverage,THREE_D,96,1,4,8,3.375,29.235,1.319,0.001,1.739,1.314,0.155
Tesla K20Xm,Array3dAverage,THREE_D,96,1,4,16,3.375,29.175,1.323,0,1.667,1.349,0.155
Tesla K20Xm,Array3dAverage,THREE_D,96,1,4,32,3.375,29.264,1.315,0.001,1.686,1.353,0.153
Tesla K20Xm,Array3dAverage,THREE_D,96,8,8,8,3.375,30.702,1.32,0.001,0.505,1.348,0.153
Tesla K20Xm,Array3dAverage,THREE_D,96,8,8,8,3.375,29.149,1.311,0.001,0.535,1.357,0.16
Tesla K20Xm,Array3dAverage,THREE_D,96,1,8,1,3.375,29.129,1.322,0,2.451,1.353,0.155
Tesla K20Xm,Array3dAverage,THREE_D,96,1,8,2,3.375,29.237,1.329,0.001,1.818,1.353,0.155
