device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,1,1,1,967,6498.44,675.978,0.003,34.972,0.004,2.538
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,2,1,1,967,6499,675.814,0.004,17.629,0.003,2.655
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,4,1,1,967,6490.38,675.465,0.002,8.961,0.003,2.624
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,8,1,1,967,6491.34,674.902,0.003,4.641,0.003,2.621
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,16,1,1,967,6490.26,675.478,0.002,2.454,0.003,2.533
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,32,1,1,967,6491.61,675.324,0.003,1.368,0.003,2.606
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,64,1,1,967,6489.19,675.915,0.003,0.827,0.003,2.704
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,128,1,1,967,6494.65,681.042,0.003,0.576,0.004,2.53
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,256,1,1,967,6490.89,675.348,0.003,0.42,0.004,2.527
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,512,1,1,967,6490.01,675.076,0.003,0.412,0.003,2.659
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,1024,1,1,967,6491.2,675.445,0.004,0.453,0.004,2.618
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,1,1,1,967,6498.66,679.86,0.004,34.986,0.003,2.606
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,2,1,1,967,6491.86,678.917,0.003,17.627,0.003,2.759
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,4,1,1,967,6493.24,678.721,0.003,8.979,0.003,2.583
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,8,1,1,967,6492.35,679.146,0.003,4.64,0.003,2.539
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,16,1,1,967,6498.02,680.735,0.003,2.454,0.003,3.073
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,32,1,1,967,6503.17,679.838,0.002,1.391,0.002,2.656
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,64,1,1,967,6492.42,679.243,0.006,0.829,0.003,2.59
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,128,1,1,967,6493.27,678.732,0.003,0.58,0.002,2.745
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,256,1,1,967,6492.4,678.884,0.003,0.423,0.002,2.571
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,512,1,1,967,6492.85,679.175,0.003,0.414,0.003,2.629
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,1024,1,1,967,6493.27,679.989,0.003,0.436,0.003,2.683
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,1,1,1,967,6498.25,678.537,0.003,34.972,0.004,2.682
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,2,1,1,967,6494.12,678.055,0.003,17.64,0.003,2.667
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,4,1,1,967,6494.6,678.578,0.003,8.957,0.003,2.692
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,8,1,1,967,6499.59,683.814,0.003,4.622,0.004,2.716
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,16,1,1,967,6495.83,677.823,0.002,2.455,0.003,2.658
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,32,1,1,967,6494.45,678.606,0.003,1.439,0.004,2.691
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,64,1,1,967,6494.43,678.714,0.003,0.829,0.002,2.629
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,128,1,1,967,6494.09,678.753,0.003,0.582,0.003,2.651
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,256,1,1,967,6494.55,678.251,0.003,0.425,0.004,2.704
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,512,1,1,967,6496,678.245,0.004,0.459,0.003,2.721
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,1024,1,1,967,6508.46,678.056,0.003,0.459,0.004,2.603
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,1,1,1,967,6501.68,678.361,0.003,34.975,0.003,2.672
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,2,1,1,967,6499.18,678.692,0.002,17.63,0.003,2.721
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,4,1,1,967,6498.61,678.108,0.003,8.981,0.003,2.74
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,8,1,1,967,6501.02,679.106,0.003,4.621,0.003,2.606
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,16,1,1,967,6511.56,678.755,0.002,2.473,0.002,2.726
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,32,1,1,967,6499.02,678.403,0.003,1.371,0.004,2.601
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,64,1,1,967,6498.92,678.528,0.002,0.861,0.004,2.661
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,128,1,1,967,6498.96,678.027,0.003,0.576,0.003,2.822
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,256,1,1,967,6497.9,678.943,0.003,0.446,0.004,2.672
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,512,1,1,967,6498.34,678.657,0.003,0.437,0.002,2.636
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,1024,1,1,967,6499.18,678.57,0.003,0.43,0.003,2.737
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,1,1,1,967,6497.27,678.877,0.004,34.997,0.003,2.669
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,2,1,1,967,6495.24,678.486,0.003,17.628,0.003,2.676
Tesla K20Xm,Uux3a,ONE_D,1.26878e+07,4,1,1,967,6496.14,678.57,0.003,8.958,0.003,2.725
