device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,1,1,1,520,3488.73,176.936,0.003,18.931,0.003,1.579
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,2,1,1,520,3488.28,176.794,0.003,9.596,0.003,1.618
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,4,1,1,520,3489.53,176.737,0.003,4.935,0.002,1.652
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,8,1,1,520,3487.2,177.822,0.003,2.628,0.003,1.582
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,16,1,1,520,3487.02,176.845,0.002,1.44,0.003,1.579
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,32,1,1,520,3488.81,176.766,0.003,0.863,0.003,1.631
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,64,1,1,520,3487.92,176.611,0.003,0.573,0.003,1.602
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,128,1,1,520,3488.29,176.804,0.003,0.449,0.003,1.66
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,256,1,1,520,3489.78,176.737,0.003,0.353,0.003,1.639
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,512,1,1,520,3486.77,177.633,0.002,0.343,0.005,1.58
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,1024,1,1,520,3488.94,176.677,0.002,0.379,0.003,1.586
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,1,1,1,520,3489.7,363.504,0.004,18.953,0.005,1.613
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,2,1,1,520,3487.33,363.822,0.003,9.606,0.004,1.626
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,4,1,1,520,3486.38,363.731,0.003,5.018,0.003,1.644
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,8,1,1,520,3486.44,363.714,0.003,2.614,0.003,1.591
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,16,1,1,520,3487.03,363.712,0.003,1.447,0.002,1.585
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,32,1,1,520,3486.49,363.986,0.003,0.868,0.003,1.647
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,64,1,1,520,3486.45,363.853,0.003,0.575,0.003,1.541
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,128,1,1,520,3486.93,363.482,0.003,0.456,0.004,1.642
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,256,1,1,520,3486.76,363.625,0.002,0.361,0.004,1.545
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,512,1,1,520,3500.83,363.635,0.003,0.377,0.003,1.608
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,1024,1,1,520,3487.18,363.436,0.002,0.369,0.003,1.623
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,1,1,1,520,3489.14,364.714,0.003,18.917,0.003,1.561
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,2,1,1,520,3487.69,364.79,0.003,9.63,0.003,1.661
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,4,1,1,520,3488.8,364.959,0.003,4.964,0.004,1.555
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,8,1,1,520,3488.18,364.917,0.002,2.642,0.003,1.525
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,16,1,1,520,3488.36,364.56,0.003,1.474,0.004,1.643
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,32,1,1,520,3493.14,369.004,0.003,0.87,0.003,1.629
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,64,1,1,520,3489.11,365.077,0.003,0.578,0.003,1.642
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,128,1,1,520,3488.1,364.657,0.003,0.437,0.003,1.548
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,256,1,1,520,3488.47,364.515,0.003,0.367,0.004,1.651
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,512,1,1,520,3489.34,364.853,0.004,0.362,0.003,1.608
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,1024,1,1,520,3488.39,364.548,0.004,0.371,0.004,1.616
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,1,1,1,520,3488.63,177.934,0.002,18.935,0.004,1.604
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,2,1,1,520,3489.21,177.878,0.003,9.617,0.003,1.621
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,4,1,1,520,3487.22,179.145,0.003,4.94,0.003,1.645
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,8,1,1,520,3495.78,177.883,0.003,2.607,0.002,1.652
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,16,1,1,520,3488.8,177.887,0.002,1.446,0.003,1.698
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,32,1,1,520,3487.39,177.798,0.002,0.869,0.002,1.661
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,64,1,1,520,3488.14,177.894,0.003,0.595,0.003,1.633
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,128,1,1,520,3488.8,177.963,0.003,0.42,0.002,1.654
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,256,1,1,520,3486.82,177.844,0.002,0.371,0.002,1.689
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,512,1,1,520,3487.63,177.973,0.003,0.351,0.002,1.661
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,1024,1,1,520,3487.79,177.932,0.002,0.385,0.002,1.801
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,1,1,1,520,3486.1,176.754,0.003,18.917,0.003,1.606
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,2,1,1,520,3488.86,176.901,0.002,9.596,0.003,1.613
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,4,1,1,520,3491.79,176.65,0.002,4.959,0.017,1.696
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,8,1,1,520,3484.87,177.626,0.003,2.639,0.003,1.652
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,16,1,1,520,3485.95,177.429,0.002,1.445,0.003,1.713
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,32,1,1,520,3486.18,176.709,0.002,0.886,0.003,1.633
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,64,1,1,520,3485.72,176.688,0.003,0.571,0.002,1.64
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,128,1,1,520,3486.79,176.78,0.003,0.433,0.002,1.618
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,256,1,1,520,3486.89,176.693,0.002,0.37,0.002,1.622
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,512,1,1,520,3484.52,177.985,0.002,0.37,0.003,1.614
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,1024,1,1,520,3484.88,176.8,0.003,0.36,0.002,1.713
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,1,1,1,520,3494.32,365.353,0.004,18.93,0.004,1.53
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,2,1,1,520,3497.68,365.498,0.003,9.601,0.003,1.625
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,4,1,1,520,3488.9,365.277,0.004,4.966,0.003,1.61
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,8,1,1,520,3488.09,365.161,0.003,2.635,0.003,1.64
Tesla K20Xm,Uux3a,ONE_D,6.81574e+06,16,1,1,520,3488.06,364.836,0.003,1.45,0.002,1.637
