device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Memory,ONE_D,2.01327e+08,1,1,1,768,3971.37,536.353,0.003,752.214,401.475,3.693
Tesla K20Xm,Memory,ONE_D,2.01327e+08,2,1,1,768,3970.6,535.798,0.004,373.128,401.394,3.649
Tesla K20Xm,Memory,ONE_D,2.01327e+08,4,1,1,768,3971.59,535.474,0.003,185.502,401.244,3.645
Tesla K20Xm,Memory,ONE_D,2.01327e+08,8,1,1,768,3968.68,536.693,0.003,93.745,401.204,3.676
Tesla K20Xm,Memory,ONE_D,2.01327e+08,16,1,1,768,3970.26,536.787,0.003,47.766,401.131,3.701
Tesla K20Xm,Memory,ONE_D,2.01327e+08,32,1,1,768,3968.78,536.545,0.003,25.112,401.273,3.662
Tesla K20Xm,Memory,ONE_D,2.01327e+08,64,1,1,768,3968.78,536.057,0.003,14.543,401.209,3.653
Tesla K20Xm,Memory,ONE_D,2.01327e+08,128,1,1,768,3977.61,535.977,0.003,10.604,401.457,3.66
Tesla K20Xm,Memory,ONE_D,2.01327e+08,256,1,1,768,3968.76,535.956,0.002,10.687,401.409,3.654
Tesla K20Xm,Memory,ONE_D,2.01327e+08,512,1,1,768,3970.17,535.898,0.003,10.872,402.304,3.754
Tesla K20Xm,Memory,ONE_D,2.01327e+08,1024,1,1,768,3968.69,535.918,0.003,11.124,401.385,3.655
