device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Reduction,ONE_D,524288,1,1,1,8,44.126,5.353,0,2.83,4.765,1.873
Tesla K20Xm,Reduction,ONE_D,524288,2,1,1,8,40.658,5.093,0,2.325,2.281,1.612
Tesla K20Xm,Reduction,ONE_D,524288,4,1,1,8,40.315,5.169,0.001,2.092,1.546,1.484
Tesla K20Xm,Reduction,ONE_D,524288,8,1,1,8,40.292,5.16,0.001,1.814,0.902,1.423
Tesla K20Xm,Reduction,ONE_D,524288,16,1,1,8,40.257,5.186,0.001,1.796,0.906,1.427
Tesla K20Xm,Reduction,ONE_D,524288,32,1,1,8,40.218,5.169,0,1.637,0.74,1.422
Tesla K20Xm,Reduction,ONE_D,524288,64,1,1,8,40.195,5.183,0,1.73,0.785,1.424
Tesla K20Xm,Reduction,ONE_D,524288,128,1,1,8,40.208,5.17,0,1.642,0.685,1.415
Tesla K20Xm,Reduction,ONE_D,524288,256,1,1,8,40.218,5.212,0.001,1.704,0.737,1.427
Tesla K20Xm,Reduction,ONE_D,524288,512,1,1,8,40.215,5.163,0,1.666,0.679,1.423
Tesla K20Xm,Reduction,ONE_D,524288,1024,1,1,8,40.184,5.19,0.001,1.673,0.652,1.432
Tesla K20Xm,Reduction,ONE_D,524288,1,1,1,8,44.265,5.622,0.001,2.821,4.649,1.845
Tesla K20Xm,Reduction,ONE_D,524288,2,1,1,8,40.7,5.182,0.001,2.322,2.281,1.582
Tesla K20Xm,Reduction,ONE_D,524288,4,1,1,8,40.249,5.261,0.001,2.007,1.265,1.459
Tesla K20Xm,Reduction,ONE_D,524288,8,1,1,8,40.342,5.221,0.001,1.828,1.011,1.404
Tesla K20Xm,Reduction,ONE_D,524288,16,1,1,8,40.206,5.221,0.001,1.718,0.788,1.398
Tesla K20Xm,Reduction,ONE_D,524288,32,1,1,8,40.169,5.251,0.001,1.645,0.732,1.436
Tesla K20Xm,Reduction,ONE_D,524288,64,1,1,8,40.281,5.3,0,1.637,0.68,1.421
Tesla K20Xm,Reduction,ONE_D,524288,128,1,1,8,40.4,5.344,0.001,1.62,0.694,1.391
Tesla K20Xm,Reduction,ONE_D,524288,256,1,1,8,40.667,5.221,0.001,1.635,0.64,1.397
Tesla K20Xm,Reduction,ONE_D,524288,512,1,1,8,40.197,5.253,0,1.662,0.652,1.39
Tesla K20Xm,Reduction,ONE_D,524288,1024,1,1,8,40.132,5.224,0.001,1.69,0.617,1.392
Tesla K20Xm,Reduction,ONE_D,524288,1,1,1,8,44.193,5.443,0.001,2.821,4.696,1.887
Tesla K20Xm,Reduction,ONE_D,524288,2,1,1,8,40.66,5.202,0,2.345,2.299,1.614
Tesla K20Xm,Reduction,ONE_D,524288,4,1,1,8,40.332,5.298,0.001,2.03,1.233,1.496
Tesla K20Xm,Reduction,ONE_D,524288,8,1,1,8,40.384,5.354,0.001,1.812,0.989,1.43
Tesla K20Xm,Reduction,ONE_D,524288,16,1,1,8,40.34,5.332,0.001,1.714,0.763,1.426
Tesla K20Xm,Reduction,ONE_D,524288,32,1,1,8,40.173,5.335,0.001,1.66,0.738,1.429
Tesla K20Xm,Reduction,ONE_D,524288,64,1,1,8,40.234,5.326,0.001,1.65,0.718,1.427
Tesla K20Xm,Reduction,ONE_D,524288,128,1,1,8,40.235,5.332,0.001,1.634,0.72,1.425
Tesla K20Xm,Reduction,ONE_D,524288,256,1,1,8,40.255,5.332,0.001,1.677,0.426,1.426
Tesla K20Xm,Reduction,ONE_D,524288,512,1,1,8,40.268,5.318,0.001,1.665,0.417,1.422
Tesla K20Xm,Reduction,ONE_D,524288,1024,1,1,8,40.185,5.318,0,1.673,0.42,1.425
Tesla K20Xm,Reduction,ONE_D,524288,1,1,1,8,44.595,5.392,0.001,2.923,4.75,1.923
Tesla K20Xm,Reduction,ONE_D,524288,2,1,1,8,40.851,5.105,0,2.325,2.304,1.656
Tesla K20Xm,Reduction,ONE_D,524288,4,1,1,8,40.397,5.104,0,2.02,1.376,1.53
Tesla K20Xm,Reduction,ONE_D,524288,8,1,1,8,40.396,5.212,0.001,1.814,0.957,1.461
Tesla K20Xm,Reduction,ONE_D,524288,16,1,1,8,40.357,5.191,0.001,1.713,0.778,1.465
Tesla K20Xm,Reduction,ONE_D,524288,32,1,1,8,40.394,5.213,0.001,1.64,0.714,1.467
Tesla K20Xm,Reduction,ONE_D,524288,64,1,1,8,40.368,5.2,0.001,1.659,0.674,1.468
Tesla K20Xm,Reduction,ONE_D,524288,128,1,1,8,40.338,5.196,0,1.623,0.659,1.462
Tesla K20Xm,Reduction,ONE_D,524288,256,1,1,8,40.38,5.208,0,1.672,0.651,1.456
Tesla K20Xm,Reduction,ONE_D,524288,512,1,1,8,40.514,5.205,0.001,1.642,0.63,1.464
Tesla K20Xm,Reduction,ONE_D,524288,1024,1,1,8,40.27,5.235,0,1.819,0.633,1.462
