device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,1,1,1,391,2098.99,273.599,0.004,211.203,14.838,1.352
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,2,1,1,391,2097.41,273.316,0.002,107.287,14.832,1.371
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,4,1,1,391,2098.21,272.938,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,8,1,1,391,2097.46,273.243,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,16,1,1,391,2097.82,273.701,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,32,1,1,391,2272.54,136.822,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,64,1,1,391,2100.65,133.447,0.002,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,128,1,1,391,2104.73,133.874,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,256,1,1,391,2102.48,133.23,0.002,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,512,1,1,391,2102.37,133.463,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,1024,1,1,391,2102.73,133.512,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,1,1,1,391,2099.14,272.975,0.003,211.245,21.137,1.471
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,2,1,1,391,2099.89,273.885,0.003,107.578,21.056,1.432
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,4,1,1,391,2098.64,273.038,0.004,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,8,1,1,391,2098.07,267.703,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,16,1,1,391,2097.08,273.609,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,32,1,1,391,2097.92,273.548,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,64,1,1,391,2098.72,273.896,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,128,1,1,391,2098.31,272.723,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,256,1,1,391,2098.2,272.869,0.002,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,512,1,1,391,2098.28,273.082,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,1024,1,1,391,2098.3,273.478,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,1,1,1,391,2097.41,273.403,0.003,211.712,21.481,1.401
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,2,1,1,391,2098.23,273.329,0.003,107.348,21.414,1.425
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,4,1,1,391,2099.27,273.467,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,8,1,1,391,2105.22,273.281,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,16,1,1,391,2096.98,273.376,0.004,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,32,1,1,391,2097.67,273.442,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,64,1,1,391,2098.18,273.272,0.004,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,128,1,1,391,2097.93,273.317,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,256,1,1,391,2096.06,273.462,0.002,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,5.13802e+06,512,1,1,391,2097.36,273.281,0.003,-1,-1,-1
