device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,1,1,1,327,1754.32,227.856,0.003,177.209,12.477,1.164
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,2,1,1,327,1753.66,227.904,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,4,1,1,327,1755.85,227.812,0.004,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,8,1,1,327,1753.75,227.874,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,16,1,1,327,1754.02,227.811,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,32,1,1,327,1753.88,227.959,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,64,1,1,327,1754.16,228.404,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,128,1,1,327,1754.49,227.781,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,256,1,1,327,1753.94,227.761,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,512,1,1,327,1757.8,227.95,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,1024,1,1,327,1753.68,227.877,0.002,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,1,1,1,327,1761.14,228.683,0.004,177.121,18.306,1.325
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,2,1,1,327,1757.69,223.893,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,4,1,1,327,1757.2,228.865,0.004,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,8,1,1,327,1767.21,228.765,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,16,1,1,327,1757.08,223.24,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,32,1,1,327,1756.72,228.648,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,64,1,1,327,1757.28,228.751,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,128,1,1,327,1757.25,227.812,0.002,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,256,1,1,327,1757.33,228.781,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,512,1,1,327,1757.26,228.742,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,1024,1,1,327,1757.98,228.587,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,1,1,1,327,1756.03,228.591,0.004,177.054,17.608,1.248
Tesla K20Xm,Uux3a,ONE_D,4.29916e+06,2,1,1,327,1756.73,228.44,0.003,-1,-1,-1
