device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,VectorAdd,ONE_D,6.29146e+06,1,1,1,24,242.728,17.032,0.003,24.708,12.387,1.014
Tesla K20Xm,VectorAdd,ONE_D,6.29146e+06,2,1,1,24,248.972,17.047,0.002,12.474,12.501,0.866
Tesla K20Xm,VectorAdd,ONE_D,6.29146e+06,4,1,1,24,249.141,17.148,0.002,6.372,12.401,0.865
Tesla K20Xm,VectorAdd,ONE_D,6.29146e+06,8,1,1,24,250.288,17.113,0.002,3.417,12.387,0.868
Tesla K20Xm,VectorAdd,ONE_D,6.29146e+06,16,1,1,24,248.982,17.068,0.002,1.957,12.486,0.87
Tesla K20Xm,VectorAdd,ONE_D,6.29146e+06,32,1,1,24,249.09,17.041,0.002,1.248,12.397,0.87
Tesla K20Xm,VectorAdd,ONE_D,6.29146e+06,64,1,1,24,249.43,17.133,0.002,0.719,12.426,0.859
Tesla K20Xm,VectorAdd,ONE_D,6.29146e+06,128,1,1,24,249.682,17.041,0.002,0.845,12.403,0.869
Tesla K20Xm,VectorAdd,ONE_D,6.29146e+06,256,1,1,24,248.901,17.181,0.003,0.857,12.392,0.857
Tesla K20Xm,VectorAdd,ONE_D,6.29146e+06,512,1,1,24,249.109,17.016,0.002,0.884,12.519,0.87
Tesla K20Xm,VectorAdd,ONE_D,6.29146e+06,1024,1,1,24,249.699,17.06,0.002,0.861,12.363,0.87
Tesla K20Xm,VectorAdd,ONE_D,6.29146e+06,1,1,1,24,241.541,34.241,0.003,24.713,12.695,0.948
Tesla K20Xm,VectorAdd,ONE_D,6.29146e+06,2,1,1,24,250.531,34.355,0.002,12.434,12.631,0.801
Tesla K20Xm,VectorAdd,ONE_D,6.29146e+06,4,1,1,24,248.676,34.27,0.003,6.373,12.682,0.807
Tesla K20Xm,VectorAdd,ONE_D,6.29146e+06,8,1,1,24,248.822,34.286,0.003,3.229,12.638,0.799
Tesla K20Xm,VectorAdd,ONE_D,6.29146e+06,16,1,1,24,248.835,34.274,0.003,1.958,12.633,0.804
