device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Reduction,ONE_D,262144,1,1,1,4,22.346,2.78,0,1.536,2.405,1.1
Tesla K20Xm,Reduction,ONE_D,262144,2,1,1,4,20.253,2.556,0,1.293,1.358,1.018
Tesla K20Xm,Reduction,ONE_D,262144,4,1,1,4,20.157,2.594,0.001,1.142,0.968,0.952
Tesla K20Xm,Reduction,ONE_D,262144,8,1,1,4,20.127,2.595,0.001,1.011,0.808,0.898
Tesla K20Xm,Reduction,ONE_D,262144,16,1,1,4,20.137,2.598,0.001,0.966,0.718,0.897
Tesla K20Xm,Reduction,ONE_D,262144,32,1,1,4,20.101,2.597,0.001,0.927,0.716,0.948
Tesla K20Xm,Reduction,ONE_D,262144,64,1,1,4,20.275,2.644,0,0.922,0.671,0.947
Tesla K20Xm,Reduction,ONE_D,262144,128,1,1,4,20.144,2.599,0.001,0.947,0.649,0.896
Tesla K20Xm,Reduction,ONE_D,262144,256,1,1,4,20.134,2.606,0,0.925,0.667,0.894
Tesla K20Xm,Reduction,ONE_D,262144,512,1,1,4,20.238,2.608,0,0.932,0.663,0.986
Tesla K20Xm,Reduction,ONE_D,262144,1024,1,1,4,20.085,2.647,0,0.968,0.639,0.944
Tesla K20Xm,Reduction,ONE_D,262144,1,1,1,4,21.995,2.816,0.001,1.508,2.326,1.096
Tesla K20Xm,Reduction,ONE_D,262144,2,1,1,4,20.176,2.482,0.001,1.262,1.41,0.961
Tesla K20Xm,Reduction,ONE_D,262144,4,1,1,4,20.247,2.658,0.001,1.15,0.991,0.858
Tesla K20Xm,Reduction,ONE_D,262144,8,1,1,4,20.133,2.666,0,1.016,0.834,0.897
Tesla K20Xm,Reduction,ONE_D,262144,16,1,1,4,20.12,2.588,0.001,0.968,0.706,0.901
Tesla K20Xm,Reduction,ONE_D,262144,32,1,1,4,20.071,2.622,0,0.929,0.737,0.857
Tesla K20Xm,Reduction,ONE_D,262144,64,1,1,4,20.111,2.616,0.001,0.953,0.717,0.862
Tesla K20Xm,Reduction,ONE_D,262144,128,1,1,4,20.105,2.669,0.004,0.908,0.728,0.899
Tesla K20Xm,Reduction,ONE_D,262144,256,1,1,4,20.066,2.598,0.002,0.942,0.699,0.892
Tesla K20Xm,Reduction,ONE_D,262144,512,1,1,4,20.069,2.636,0.001,0.924,0.72,0.891
Tesla K20Xm,Reduction,ONE_D,262144,1024,1,1,4,20.068,2.631,0.001,0.954,0.73,0.862
Tesla K20Xm,Reduction,ONE_D,262144,1,1,1,4,22.102,2.701,0.001,1.528,2.525,1.134
Tesla K20Xm,Reduction,ONE_D,262144,2,1,1,4,20.375,2.501,0.001,1.267,1.379,0.986
Tesla K20Xm,Reduction,ONE_D,262144,4,1,1,4,20.327,2.679,0,1.137,0.951,0.868
Tesla K20Xm,Reduction,ONE_D,262144,8,1,1,4,20.113,2.62,0,1.014,0.799,0.92
Tesla K20Xm,Reduction,ONE_D,262144,16,1,1,4,20.15,2.631,0.001,0.963,0.744,0.92
Tesla K20Xm,Reduction,ONE_D,262144,32,1,1,4,20.177,2.631,0.001,1.023,0.804,0.869
Tesla K20Xm,Reduction,ONE_D,262144,64,1,1,4,20.1,2.631,0,0.923,0.729,0.863
Tesla K20Xm,Reduction,ONE_D,262144,128,1,1,4,20.095,2.62,0.001,0.931,0.718,0.911
Tesla K20Xm,Reduction,ONE_D,262144,256,1,1,4,20.285,2.619,0,0.952,0.702,0.919
Tesla K20Xm,Reduction,ONE_D,262144,512,1,1,4,20.278,2.638,0,1.036,0.445,0.911
Tesla K20Xm,Reduction,ONE_D,262144,1024,1,1,4,20.223,2.62,0.001,0.951,0.709,0.866
Tesla K20Xm,Reduction,ONE_D,262144,1,1,1,4,21.25,3.023,0.001,1.517,2.497,1.141
Tesla K20Xm,Reduction,ONE_D,262144,2,1,1,4,20.274,2.509,0,1.263,1.314,0.995
Tesla K20Xm,Reduction,ONE_D,262144,4,1,1,4,20.154,2.644,0.001,1.11,0.898,0.875
Tesla K20Xm,Reduction,ONE_D,262144,8,1,1,4,20.294,2.617,0.001,1.037,0.755,0.932
Tesla K20Xm,Reduction,ONE_D,262144,16,1,1,4,20.627,2.666,0.001,0.972,0.652,0.924
Tesla K20Xm,Reduction,ONE_D,262144,32,1,1,4,20.318,2.626,0.002,0.925,0.63,0.874
Tesla K20Xm,Reduction,ONE_D,262144,64,1,1,4,20.158,2.636,0,0.969,0.601,0.87
Tesla K20Xm,Reduction,ONE_D,262144,128,1,1,4,20.724,2.671,0.001,0.924,0.625,0.926
Tesla K20Xm,Reduction,ONE_D,262144,256,1,1,4,20.342,2.628,0.001,0.923,0.597,0.924
Tesla K20Xm,Reduction,ONE_D,262144,512,1,1,4,20.129,2.68,0.001,0.942,0.589,0.865
Tesla K20Xm,Reduction,ONE_D,262144,1024,1,1,4,20.132,2.624,0,0.946,0.603,0.875
Tesla K20Xm,Reduction,ONE_D,262144,1,1,1,4,21.265,3.004,0.001,1.525,2.478,1.078
Tesla K20Xm,Reduction,ONE_D,262144,2,1,1,4,20.347,2.38,0,1.289,1.41,0.984
Tesla K20Xm,Reduction,ONE_D,262144,4,1,1,4,20.192,2.605,0.001,1.111,0.948,0.859
Tesla K20Xm,Reduction,ONE_D,262144,8,1,1,4,20.197,2.586,0.001,1.031,0.814,0.864
Tesla K20Xm,Reduction,ONE_D,262144,16,1,1,4,20.225,2.586,0,0.99,0.71,0.866
