device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Uux3a,ONE_D,943718,1,1,1,71,385.255,50.829,0.004,39.474,5.835,0.524
Tesla K20Xm,Uux3a,ONE_D,943718,2,1,1,71,381.533,50.595,0.003,20.043,5.825,0.514
Tesla K20Xm,Uux3a,ONE_D,943718,4,1,1,71,382.534,50.847,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,8,1,1,71,381.669,50.619,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,16,1,1,71,381.154,50.603,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,32,1,1,71,381.608,50.657,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,64,1,1,71,381.142,50.613,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,128,1,1,71,382.626,50.59,0.002,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,256,1,1,71,381.056,50.645,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,512,1,1,71,381.178,50.633,0.002,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,1024,1,1,71,381.338,50.618,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,1,1,1,71,477.886,47.919,0.003,39.431,5.2,0.492
Tesla K20Xm,Uux3a,ONE_D,943718,2,1,1,71,381.091,50.614,0.003,19.984,5.418,0.528
Tesla K20Xm,Uux3a,ONE_D,943718,4,1,1,71,382.098,50.577,0.002,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,8,1,1,71,381.057,50.547,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,16,1,1,71,381.459,50.606,0.002,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,32,1,1,71,381.363,50.737,0.002,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,64,1,1,71,382.363,50.62,0.006,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,128,1,1,71,381.099,50.535,0.002,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,256,1,1,71,381.125,50.628,0.002,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,512,1,1,71,381.48,50.749,0.002,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,1024,1,1,71,381.103,50.594,0.002,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,1,1,1,71,387.177,24.972,0.003,39.066,5.094,0.592
Tesla K20Xm,Uux3a,ONE_D,943718,2,1,1,71,383.632,25.285,0.002,20.183,5.072,0.667
Tesla K20Xm,Uux3a,ONE_D,943718,4,1,1,71,383.536,24.948,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,8,1,1,71,384.444,24.962,0.002,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,16,1,1,71,383.654,24.989,0.002,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,32,1,1,71,383.764,25.025,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,64,1,1,71,384.318,25.131,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,128,1,1,71,389.415,25.077,0.002,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,256,1,1,71,384.126,25.146,0.002,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,512,1,1,71,383.324,25.089,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,1024,1,1,71,386.757,25.363,0.002,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,1,1,1,71,385.481,51.004,0.004,39.186,2.973,0.497
Tesla K20Xm,Uux3a,ONE_D,943718,2,1,1,71,381.147,50.53,0.003,20.212,2.968,0.51
Tesla K20Xm,Uux3a,ONE_D,943718,4,1,1,71,381.155,50.661,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,8,1,1,71,381.267,50.533,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,16,1,1,71,381.028,50.554,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,32,1,1,71,382.24,50.546,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,64,1,1,71,380.897,50.577,0.004,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,128,1,1,71,381.092,50.573,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,256,1,1,71,381.044,50.555,0.002,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,512,1,1,71,381.646,50.948,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,943718,1024,1,1,71,381.176,50.601,0.003,-1,-1,-1
