device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Array3dAverage,THREE_D,160,1,1,2,15.625,134.741,5.273,0,29.515,5.217,0.169
Tesla K20Xm,Array3dAverage,THREE_D,160,1,1,4,15.625,134.276,5.294,0.001,16.46,5.192,0.165
Tesla K20Xm,Array3dAverage,THREE_D,160,1,1,8,15.625,134.587,5.287,0,10.11,5.202,0.173
Tesla K20Xm,Array3dAverage,THREE_D,160,1,1,16,15.625,134.129,5.303,0.001,7.402,5.196,0.163
Tesla K20Xm,Array3dAverage,THREE_D,160,1,1,32,15.625,134.209,5.259,0.001,6.784,5.234,0.169
Tesla K20Xm,Array3dAverage,THREE_D,160,8,8,8,15.625,144.839,5.293,0.001,1.364,5.199,0.164
Tesla K20Xm,Array3dAverage,THREE_D,160,8,8,8,15.625,134.591,5.26,0,1.059,5.242,0.165
Tesla K20Xm,Array3dAverage,THREE_D,160,8,8,8,15.625,134.29,5.27,0.001,1.284,5.203,0.164
Tesla K20Xm,Array3dAverage,THREE_D,160,8,8,8,15.625,134.961,5.259,0.001,1.285,5.195,0.169
Tesla K20Xm,Array3dAverage,THREE_D,160,1,2,1,15.625,134.217,5.297,0.001,28.252,5.206,0.163
Tesla K20Xm,Array3dAverage,THREE_D,160,1,2,2,15.625,134.239,5.276,0.001,16.498,5.211,0.169
Tesla K20Xm,Array3dAverage,THREE_D,160,1,2,4,15.625,134.126,5.301,0.001,10.055,5.223,0.165
Tesla K20Xm,Array3dAverage,THREE_D,160,1,2,8,15.625,134.624,5.34,0.001,7.389,5.191,0.166
Tesla K20Xm,Array3dAverage,THREE_D,160,1,2,16,15.625,134.105,5.264,0,6.752,5.2,0.164
Tesla K20Xm,Array3dAverage,THREE_D,160,1,2,32,15.625,135.52,5.265,0,6.62,5.199,0.165
Tesla K20Xm,Array3dAverage,THREE_D,160,8,8,8,15.625,144.699,5.261,0.001,1.286,5.207,0.164
Tesla K20Xm,Array3dAverage,THREE_D,160,8,8,8,15.625,134.166,5.256,0.001,1.277,5.23,0.164
Tesla K20Xm,Array3dAverage,THREE_D,160,8,8,8,15.625,134.073,5.313,0.001,1.265,5.207,0.162
Tesla K20Xm,Array3dAverage,THREE_D,160,1,4,1,15.625,134.392,5.264,0.001,15.888,5.239,0.163
Tesla K20Xm,Array3dAverage,THREE_D,160,1,4,2,15.625,134.16,5.266,0,10.036,5.197,0.163
Tesla K20Xm,Array3dAverage,THREE_D,160,1,4,4,15.625,134.775,5.296,0.001,7.385,5.196,0.164
Tesla K20Xm,Array3dAverage,THREE_D,160,1,4,8,15.625,134.268,5.257,0.001,6.776,5.233,0.164
