device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,1,1,1,160,220.789,116.384,0.003,86.785,9.543,0.746
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,2,1,1,160,171.254,112.485,0.003,44.323,7.959,0.746
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,4,1,1,160,171.64,111.929,0.004,22.621,7.959,0.734
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,8,1,1,160,171.536,111.93,0.003,12.211,7.958,0.751
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,16,1,1,160,171.595,111.979,0.004,7.514,7.95,0.742
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,32,1,1,160,171.613,111.873,0.003,6.766,7.968,0.747
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,64,1,1,160,171.632,111.853,0.003,6.994,7.952,0.738
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,128,1,1,160,173.719,111.976,0.002,6.975,7.974,0.741
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,256,1,1,160,172.553,111.924,0.002,7.13,7.936,0.739
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,512,1,1,160,171.601,111.96,0.002,8.492,7.947,0.736
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,1024,1,1,160,171.557,112.019,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,1,1,1,160,171.705,111.968,0.004,86.78,8.577,0.69
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,2,1,1,160,171.62,111.899,0.003,44.271,8.605,0.777
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,4,1,1,160,171.645,111.931,0.003,22.811,8.558,0.732
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,8,1,1,160,171.564,111.884,0.003,12.187,8.562,0.739
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,16,1,1,160,172.325,111.99,0.003,7.523,8.564,0.739
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,32,1,1,160,172.457,111.894,0.002,6.964,8.573,0.725
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,64,1,1,160,171.688,111.932,0.003,6.775,8.566,0.734
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,128,1,1,160,171.565,112.005,0.003,6.959,8.568,0.728
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,256,1,1,160,171.711,111.711,0.003,7.129,8.579,0.736
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,512,1,1,160,171.628,111.9,0.003,8.51,8.574,0.723
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,1024,1,1,160,171.789,111.96,0.002,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,1,1,1,160,220.168,116.348,0.003,86.554,9.05,0.737
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,2,1,1,160,171.387,111.987,0.003,44.16,6.312,0.737
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,4,1,1,160,171.626,111.998,0.003,22.865,6.311,0.737
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,8,1,1,160,171.382,111.946,0.003,11.997,6.315,0.735
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,16,1,1,160,171.409,111.978,0.003,7.575,6.314,0.735
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,32,1,1,160,173.17,112.319,0.003,6.983,6.295,0.738
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,64,1,1,160,171.414,111.949,0.003,6.994,6.353,0.729
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,128,1,1,160,171.389,111.948,0.003,6.96,6.352,0.732
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,256,1,1,160,171.412,111.967,0.002,7.147,6.306,0.732
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,512,1,1,160,171.528,111.967,0.002,8.506,6.303,0.742
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,1024,1,1,160,171.433,112.004,0.002,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,1,1,1,160,171.513,111.964,0.003,86.663,6.335,0.74
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,2,1,1,160,171.474,111.95,0.003,44.32,6.302,0.734
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,4,1,1,160,172.803,111.886,0.003,22.901,6.311,0.737
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,8,1,1,160,171.541,112.564,0.003,11.988,6.317,0.731
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,16,1,1,160,171.468,111.956,0.003,7.532,6.309,0.728
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,32,1,1,160,172.015,112.079,0.003,6.982,6.309,0.732
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,64,1,1,160,171.473,111.957,0.003,7.002,6.308,0.729
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,128,1,1,160,171.56,111.924,0.003,6.995,6.324,0.725
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,256,1,1,160,171.473,112.897,0.003,7.138,6.401,0.731
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,512,1,1,160,171.343,111.96,0.002,8.503,6.321,0.74
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,1024,1,1,160,171.393,111.964,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,1,1,1,160,219.843,116.98,0.004,86.506,8.984,0.71
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,2,1,1,160,172.119,114.5,0.003,44.397,6.33,0.732
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,4,1,1,160,171.824,111.992,0.003,22.904,6.285,0.727
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,8,1,1,160,171.496,111.824,0.003,12.013,6.297,0.733
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,16,1,1,160,171.482,112.585,0.002,7.506,6.302,0.721
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,32,1,1,160,171.46,111.874,0.003,7.004,6.287,0.73
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,64,1,1,160,171.5,111.894,0.002,6.977,6.307,0.718
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,128,1,1,160,171.473,111.957,0.002,6.989,6.289,0.73
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,256,1,1,160,171.79,112.373,0.003,7.14,6.292,0.732
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,512,1,1,160,171.537,111.855,0.003,8.488,6.29,0.731
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,1024,1,1,160,171.484,111.752,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,1,1,1,160,171.793,111.995,0.002,86.903,7.087,0.726
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,2,1,1,160,171.616,111.817,0.002,44.163,7.093,0.733
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,4,1,1,160,171.624,111.873,0.003,22.65,7.095,0.727
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,8,1,1,160,171.888,112.282,0.003,12.195,7.129,0.715
Tesla K20Xm,Uux3a,ONE_D,2.09715e+06,16,1,1,160,171.952,112.281,0.003,7.541,7.072,0.726
