device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,1,1,1,80,109.348,59.804,0.005,43.73,6.754,0.621
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,2,1,1,80,106.785,59.658,0.004,22.459,5.333,0.634
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,4,1,1,80,87.518,56.314,0.003,11.72,4.902,0.532
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,8,1,1,80,82.079,56.427,0.003,6.379,4.871,0.528
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,16,1,1,80,82.086,56.419,0.003,4.048,4.91,0.531
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,32,1,1,80,82.075,56.338,0.002,3.567,4.916,0.54
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,64,1,1,80,82.059,56.398,0.003,3.77,4.902,0.543
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,128,1,1,80,82.127,56.307,0.004,3.8,4.886,0.55
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,256,1,1,80,82.064,56.181,0.003,3.849,4.907,0.528
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,512,1,1,80,82.115,56.382,0.004,4.555,4.891,0.537
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,1024,1,1,80,82.415,56.452,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,1,1,1,80,84.092,56.189,0.004,43.669,3.286,0.524
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,2,1,1,80,82.023,56.192,0.002,22.433,3.261,1.417
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,4,1,1,80,87.155,56.71,0.003,11.732,3.268,0.55
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,8,1,1,80,82.576,56.144,0.003,6.431,3.255,0.543
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,16,1,1,80,82.038,56.276,0.003,4.05,3.258,0.546
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,32,1,1,80,81.948,56.223,0.003,3.574,3.247,0.542
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,64,1,1,80,81.972,56.15,0.003,3.772,3.265,0.535
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,128,1,1,80,81.961,56.382,0.003,3.769,3.254,0.528
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,256,1,1,80,81.993,56.237,0.002,3.834,3.267,0.526
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,512,1,1,80,81.942,56.355,0.003,4.535,3.257,0.536
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,1024,1,1,80,82.056,56.196,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,1,1,1,80,108.692,59.451,0.003,43.81,5.847,0.618
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,2,1,1,80,106.656,59.379,0.004,22.2,3.233,0.528
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,4,1,1,80,81.979,56.267,0.002,11.758,3.239,0.54
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,8,1,1,80,82.005,56.202,0.003,6.381,3.237,0.531
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,16,1,1,80,81.96,56.141,0.003,4.071,3.237,0.536
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,32,1,1,80,81.94,56.358,0.003,3.776,3.271,0.578
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,64,1,1,80,82.702,56.251,0.003,3.803,3.24,0.517
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,128,1,1,80,81.947,56.25,0.002,3.761,3.241,0.518
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,256,1,1,80,81.95,56.287,0.003,3.636,3.233,0.521
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,512,1,1,80,82.027,56.214,0.002,4.525,3.238,0.532
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,1024,1,1,80,81.959,56.252,0.003,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,1,1,1,80,109.597,59.634,0.004,43.739,5.346,0.602
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,2,1,1,80,106.98,59.281,0.002,22.375,3.518,0.615
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,4,1,1,80,106.572,59.3,0.003,11.726,3.513,0.642
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,8,1,1,80,92.173,56.281,0.003,6.19,3.007,0.521
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,16,1,1,80,81.977,56.185,0.003,4.069,3.008,0.536
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,32,1,1,80,81.968,56.153,0.003,3.788,3.009,0.523
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,64,1,1,80,82.037,56.216,0.003,3.769,2.996,0.528
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,128,1,1,80,81.961,56.281,0.003,3.827,3.02,0.53
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,256,1,1,80,82.001,56.152,0.003,3.855,3.011,0.52
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,512,1,1,80,81.958,56.167,0.003,4.524,3.022,0.498
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,1024,1,1,80,81.964,56.275,0.002,-1,-1,-1
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,1,1,1,80,109.668,59.438,0.003,43.615,4.153,0.637
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,2,1,1,80,106.619,59.41,0.004,22.439,3.782,0.635
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,4,1,1,80,90.933,56.187,0.002,11.706,3.247,0.517
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,8,1,1,80,82.031,56.155,0.003,6.384,3.237,0.538
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,16,1,1,80,81.946,56.195,0.002,4.066,3.238,0.528
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,32,1,1,80,81.985,56.21,0.003,3.772,3.249,0.526
Tesla K20Xm,Uux3a,ONE_D,1.04858e+06,64,1,1,80,81.948,56.212,0.002,3.578,3.238,0.527
