nVectors,memcpyOut,plan,execu,memcpyIn
2,0.152,0.345,0.333,0.051,
2,0.166,0.350,0.326,0.058,
2,0.158,0.355,0.402,0.053,
2,0.285,0.339,0.339,0.054,
2,0.219,0.338,0.339,0.059,
2,0.167,0.382,0.368,0.052,
2,0.337,0.348,0.334,0.054,
2,0.166,0.336,0.412,0.058,
2,0.286,0.348,0.329,0.058,
2,0.177,0.338,0.406,0.057,
2,0.265,0.348,0.337,0.058,
2,0.161,0.346,0.410,0.060,
2,0.284,0.364,0.362,0.054,
2,0.273,0.345,0.337,0.058,
2,0.159,0.354,0.397,0.055,
2,0.246,0.362,0.336,0.059,
2,0.179,0.348,0.406,0.053,
2,0.289,0.367,0.336,0.054,
2,0.180,0.359,0.392,0.060,
2,0.266,0.348,0.325,0.063,
2,0.174,0.357,0.384,0.065,
2,0.267,0.351,0.332,0.058,
2,0.185,0.347,0.240,0.058,
2,0.173,0.341,0.395,0.067,
2,0.284,0.356,0.331,0.052,
2,0.162,0.349,0.404,0.059,
2,0.243,0.349,0.352,0.091,
2,0.250,0.344,0.338,0.058,
3,0.169,96.387,0.429,0.125,
3,0.339,1.565,0.369,0.115,
3,0.438,1.506,0.428,0.141,
3,0.359,1.475,0.797,0.185,
3,0.316,1.531,0.381,0.155,
3,0.427,1.488,0.420,0.103,
3,0.629,1.486,0.396,0.110,
3,0.486,1.252,0.407,0.107,
3,0.541,1.265,0.406,0.112,
3,0.500,1.254,0.405,0.126,
3,0.445,1.236,0.385,0.112,
3,0.423,1.219,0.472,0.131,
3,0.498,1.216,0.439,0.111,
3,0.498,1.164,0.265,0.061,
3,0.153,0.542,0.322,0.054,
3,0.183,0.682,0.594,0.153,
3,0.374,1.100,0.589,0.115,
3,0.530,0.964,0.449,0.129,
3,0.464,0.483,0.423,0.058,
3,0.231,0.477,0.398,0.055,
3,0.231,0.509,0.375,0.061,
3,0.253,0.505,0.406,0.070,
3,0.255,0.531,0.273,0.061,
3,0.277,0.482,0.467,0.061,
3,0.287,0.484,0.347,0.061,
3,0.173,0.522,0.309,0.059,
3,0.200,0.486,0.388,0.064,
3,0.213,0.487,0.311,0.059,
3,0.188,0.485,0.324,0.059,
3,0.180,0.490,0.303,0.061,
3,0.173,0.483,0.233,0.070,
3,0.168,0.481,0.227,0.064,
3,0.160,0.489,0.325,0.073,
3,0.159,0.540,0.293,0.055,
3,0.178,0.509,0.319,0.054,
3,0.165,0.497,0.329,0.057,
3,0.165,0.538,0.288,0.056,
3,0.183,0.584,0.327,0.061,
3,0.229,0.505,0.220,0.079,
3,0.169,0.479,0.335,0.068,
3,0.160,0.487,0.304,0.060,
3,0.164,0.494,0.322,0.056,
3,0.171,0.490,0.235,0.060,
3,0.178,0.489,0.216,0.059,
3,0.169,0.500,0.249,0.061,
3,0.182,0.481,0.215,0.068,
3,0.165,0.510,0.645,0.090,
3,0.515,0.489,0.345,0.070,
3,0.218,0.481,0.342,0.084,
3,0.312,0.507,0.732,0.085,
3,0.838,0.499,0.410,0.054,
3,0.273,0.499,0.455,0.078,
3,0.304,0.529,0.363,0.054,
3,0.215,0.481,0.340,0.056,
3,0.155,0.531,0.672,0.102,
3,0.465,0.490,0.379,0.061,
3,0.575,0.506,0.370,0.055,
3,0.259,0.496,0.244,0.064,
3,0.168,0.477,0.230,0.058,
3,0.176,0.502,0.409,0.061,
3,0.253,0.501,0.316,0.054,
3,0.166,0.517,0.557,0.078,
3,0.485,0.479,0.411,0.054,
3,0.533,0.477,0.459,0.070,
3,0.262,0.476,0.527,0.096,
3,0.509,0.486,0.463,0.067,
3,0.262,0.502,0.646,0.081,
3,0.579,0.534,0.474,0.110,
3,0.495,0.539,0.343,0.067,
3,0.336,0.495,0.329,0.081,
3,0.175,0.539,0.301,0.060,
3,0.167,0.482,0.314,0.060,
3,0.168,0.502,0.285,0.055,
3,0.165,0.502,0.606,0.084,
3,0.506,0.503,0.370,0.060,
3,0.264,0.603,0.313,0.067,
3,0.249,0.493,0.428,0.054,
3,0.279,0.511,0.300,0.057,
3,0.170,0.499,0.686,0.082,
3,0.522,0.475,0.433,0.061,
3,0.582,0.478,0.383,0.054,
3,0.279,0.534,0.379,0.067,
3,0.263,0.481,0.410,0.055,
3,0.264,0.468,0.327,0.070,
3,0.191,0.478,0.434,0.059,
3,0.226,0.528,0.627,0.063,
3,0.530,0.466,0.385,0.061,
3,0.275,0.528,0.393,0.054,
3,0.276,0.502,0.409,0.056,
3,0.282,0.483,0.317,0.053,
3,0.174,0.478,0.244,0.059,
3,0.156,0.491,0.424,0.056,
3,0.218,0.509,0.669,0.068,
3,0.509,0.485,0.390,0.061,
3,0.247,0.502,0.234,0.062,
3,0.217,0.481,0.283,0.055,
3,0.182,0.528,0.386,0.053,
3,0.235,0.490,0.326,0.056,
3,0.166,0.498,0.300,0.053,
3,0.155,0.501,0.392,0.059,
4,0.225,201.306,0.523,0.159,
4,0.320,1.694,0.776,0.186,
4,1.024,1.703,0.423,0.146,
4,0.409,1.642,0.385,0.110,
4,0.558,1.629,0.404,0.127,
4,0.549,1.620,0.405,0.112,
4,0.522,1.646,0.436,0.148,
4,0.441,1.406,0.400,0.133,
4,0.503,1.401,0.472,0.107,
4,0.536,1.387,0.421,0.128,
4,0.548,1.386,0.464,0.112,
4,0.534,1.364,0.738,0.106,
4,0.577,1.403,0.400,0.109,
4,0.474,1.396,0.434,0.117,
4,0.509,1.364,0.423,0.131,
4,0.487,1.395,0.397,0.115,
4,0.540,1.410,0.378,0.115,
4,0.496,1.410,0.396,0.101,
4,0.498,1.381,0.404,0.117,
4,0.483,1.398,0.395,0.115,
4,0.456,1.405,0.357,0.137,
4,0.442,1.413,0.398,0.109,
4,0.494,1.426,0.369,0.114,
4,0.540,1.372,0.432,0.113,
4,0.557,1.397,0.399,0.117,
4,0.483,1.380,0.450,0.117,
4,0.522,1.369,0.441,0.122,
4,0.500,1.396,0.403,0.112,
4,0.561,1.403,0.404,0.121,
4,0.501,1.392,0.413,0.117,
4,0.462,1.368,0.430,0.126,
4,0.446,1.358,0.432,0.109,
4,0.496,1.353,0.442,0.135,
4,0.458,1.376,0.447,0.119,
4,0.453,1.363,0.435,0.120,
4,0.472,1.378,0.416,0.124,
4,0.530,1.369,0.426,0.109,
4,0.529,1.394,0.411,0.123,
4,0.479,1.355,0.450,0.123,
4,0.477,1.430,0.367,0.104,
4,0.494,1.485,0.578,0.105,
4,0.848,1.466,0.445,0.113,
4,0.529,1.370,0.429,0.099,
4,0.454,1.371,0.430,0.111,
4,0.528,1.397,0.401,0.108,
4,0.444,1.365,0.441,0.106,
4,0.449,1.344,0.442,0.113,
4,0.459,1.358,0.439,0.128,
4,0.487,1.424,0.373,0.106,
4,0.528,1.374,0.435,0.145,
4,0.507,1.420,0.373,0.105,
4,0.546,1.399,0.426,0.131,
4,0.761,1.390,0.441,0.116,
4,0.499,1.383,0.455,0.100,
4,0.519,1.365,0.531,0.110,
4,0.388,1.404,0.408,0.110,
4,0.448,1.354,0.438,0.126,
4,0.483,1.354,0.425,0.107,
4,0.566,1.365,0.420,0.133,
4,0.451,1.337,0.436,0.120,
4,0.344,1.319,0.439,0.121,
4,0.436,1.382,0.431,0.117,
4,0.485,1.377,0.419,0.123,
4,0.485,1.358,0.431,0.135,
4,0.496,1.346,0.452,0.109,
4,0.481,1.380,0.429,0.115,
4,0.478,1.361,0.437,0.112,
4,0.457,1.369,0.420,0.118,
4,0.498,1.357,0.408,0.119,
4,0.457,1.399,0.385,0.113,
4,0.463,1.358,0.393,0.108,
4,0.435,1.371,0.398,0.113,
4,0.490,1.351,0.391,0.113,
4,0.526,1.406,0.403,0.118,
4,0.432,1.353,0.401,0.117,
4,0.449,1.356,0.394,0.119,
4,0.529,1.348,0.394,0.110,
4,0.440,1.347,0.386,0.124,
4,0.414,1.365,0.373,0.131,
4,0.473,1.392,0.390,0.123,
4,0.400,1.365,0.398,0.111,
4,0.547,1.363,0.387,0.123,
4,0.386,1.408,0.389,0.124,
4,0.413,1.374,0.386,0.121,
4,0.487,1.360,0.381,0.123,
4,0.451,1.445,0.391,0.111,
4,0.481,1.383,0.440,0.129,
4,0.359,1.378,0.441,0.136,
4,0.432,1.402,0.404,0.111,
4,0.408,1.357,0.457,0.110,
4,0.375,1.340,0.458,0.119,
4,0.390,1.405,0.403,0.115,
4,0.463,1.356,0.386,0.126,
4,0.421,1.383,0.381,0.112,
4,0.514,1.384,0.383,0.110,
4,0.469,1.366,0.405,0.108,
4,0.456,1.348,0.391,0.121,
4,0.414,1.360,0.385,0.122,
4,0.473,1.384,0.385,0.107,
4,0.500,1.374,0.426,0.111,
6,0.512,264.452,0.516,0.094,
6,0.312,1.224,0.379,0.102,
6,0.393,1.181,0.322,0.081,
6,0.251,1.170,0.324,0.080,
6,0.309,1.917,0.409,0.079,
6,0.420,1.173,0.338,0.072,
6,0.252,1.187,0.370,0.088,
6,0.384,1.184,0.378,0.077,
6,0.400,0.935,0.286,0.096,
6,0.450,0.958,0.483,0.087,
6,0.397,0.998,0.480,0.086,
6,0.401,0.932,0.507,0.085,
6,0.398,0.970,0.503,0.105,
6,0.399,0.979,0.489,0.086,
6,0.380,0.946,0.449,0.118,
6,0.405,1.103,0.362,0.104,
6,0.449,1.078,0.360,0.142,
6,0.380,1.029,0.413,0.101,
6,0.433,1.089,0.364,0.111,
6,0.443,1.109,0.399,0.101,
6,0.449,1.089,0.409,0.110,
6,0.504,1.152,0.368,0.108,
6,0.432,1.110,0.385,0.141,
6,0.393,1.162,0.411,0.093,
6,0.428,1.192,0.377,0.129,
6,0.420,1.175,0.380,0.161,
6,0.382,1.177,0.372,0.111,
6,0.435,1.168,0.371,0.112,
6,0.437,1.193,0.384,0.109,
6,0.464,1.238,0.364,0.102,
6,0.454,1.153,0.432,0.123,
6,0.468,1.176,0.412,0.115,
6,0.444,1.167,0.380,0.116,
6,0.449,1.189,0.403,0.141,
6,0.411,1.232,0.369,0.103,
6,0.458,1.174,0.384,0.097,
6,0.487,1.226,0.379,0.116,
6,0.442,1.205,0.379,0.100,
6,0.464,1.243,0.378,0.130,
6,0.465,1.176,0.418,0.124,
6,0.397,1.235,0.382,0.127,
6,0.417,1.228,0.382,0.131,
6,0.432,1.258,0.392,0.110,
6,0.417,1.214,0.381,0.117,
6,0.420,1.241,0.383,0.120,
6,0.483,1.177,0.427,0.097,
6,0.520,1.205,0.383,0.109,
6,0.466,1.291,0.391,0.121,
6,0.482,1.247,0.387,0.122,
6,0.432,1.275,0.386,0.124,
6,0.430,1.260,0.390,0.138,
6,0.449,1.272,0.352,0.163,
6,0.414,1.268,0.425,0.118,
6,0.390,1.265,0.367,0.119,
6,0.411,1.201,0.502,0.132,
6,0.487,1.221,0.516,0.131,
6,0.476,1.222,0.561,0.128,
6,0.335,1.261,0.295,0.106,
6,0.523,1.413,0.364,0.130,
6,0.286,1.291,0.390,0.104,
6,0.448,1.388,0.387,0.164,
6,0.384,1.371,0.406,0.141,
6,0.418,1.340,0.433,0.144,
6,0.461,1.511,0.660,0.135,
6,0.476,1.398,0.415,0.136,
6,0.456,1.352,0.417,0.146,
6,0.384,1.410,0.402,0.126,
6,0.437,1.337,0.412,0.130,
6,0.431,1.335,0.413,0.129,
6,0.409,1.322,0.396,0.148,
6,0.786,1.350,0.418,0.136,
6,0.474,1.360,0.409,0.107,
6,0.444,1.509,0.394,0.143,
6,0.479,1.515,0.499,0.139,
6,1.072,1.547,0.433,0.128,
6,0.620,1.568,0.418,0.119,
6,0.538,1.374,0.466,0.175,
6,0.472,1.393,0.426,0.136,
6,0.520,1.432,0.379,0.136,
6,0.504,1.462,0.442,0.178,
6,0.414,1.422,0.438,0.134,
6,0.528,1.439,0.495,0.120,
6,0.437,1.427,0.438,0.109,
6,0.472,1.476,0.383,0.133,
6,0.535,1.512,0.367,0.146,
6,0.517,1.430,0.449,0.124,
6,0.544,1.435,0.451,0.147,
6,0.506,1.464,0.423,0.146,
6,0.501,1.487,0.391,0.153,
6,0.511,1.422,0.453,0.141,
6,0.510,1.430,0.453,0.132,
6,0.507,1.431,0.449,0.139,
6,0.500,1.442,0.450,0.127,
6,0.484,1.496,0.390,0.138,
6,0.454,1.459,0.399,0.139,
6,0.567,1.469,0.404,0.137,
6,0.442,1.428,0.451,0.152,
6,0.450,1.440,0.438,0.130,
6,0.458,1.488,0.381,0.140,
6,0.511,1.433,0.438,0.125,
8,0.543,1311.250,0.641,0.170,
8,0.688,2.259,0.412,0.168,
8,0.404,2.218,0.594,0.205,
8,0.399,2.187,0.472,0.119,
8,0.382,2.162,0.377,0.140,
8,0.412,2.177,0.403,0.149,
8,0.411,2.209,0.352,0.140,
8,0.478,2.152,0.383,0.122,
8,0.466,2.168,0.391,0.134,
8,0.473,2.172,0.379,0.136,
8,0.455,1.953,0.375,0.136,
8,0.549,1.957,0.418,0.142,
8,0.482,1.997,0.402,0.122,
8,0.514,1.958,0.444,0.129,
8,0.537,1.941,0.414,0.116,
8,0.483,1.938,0.394,0.155,
8,0.497,1.943,0.446,0.108,
8,0.480,1.980,0.403,0.140,
8,0.727,1.932,0.392,0.134,
8,0.470,1.931,0.375,0.136,
8,0.494,1.973,0.365,0.121,
8,0.487,1.929,0.372,0.135,
8,0.478,1.943,0.384,0.120,
8,0.543,1.929,0.384,0.147,
8,0.450,1.936,0.381,0.121,
8,0.503,1.937,0.371,0.139,
8,0.470,1.961,0.384,0.124,
8,0.467,1.965,0.369,0.133,
8,0.458,1.959,0.364,0.138,
8,0.472,1.930,0.418,0.125,
8,0.490,1.961,0.380,0.163,
8,0.420,1.927,0.390,0.111,
8,0.477,1.931,0.387,0.137,
8,0.474,1.954,0.419,0.151,
8,0.411,1.928,0.402,0.168,
8,0.424,1.946,0.393,0.133,
8,0.463,1.935,0.397,0.140,
8,0.471,1.950,0.392,0.136,
8,0.480,1.925,0.407,0.140,
8,0.471,1.917,0.492,0.120,
8,0.469,1.939,0.419,0.137,
8,0.455,1.901,0.413,0.149,
8,0.439,1.900,0.426,0.124,
8,0.517,1.888,0.429,0.144,
8,0.443,1.897,0.422,0.143,
8,0.431,1.896,0.419,0.144,
8,0.433,1.895,0.413,0.147,
8,0.444,1.886,0.433,0.141,
8,0.441,1.898,0.447,0.117,
8,0.450,1.909,0.414,0.136,
8,0.446,1.955,0.412,0.132,
8,0.484,1.908,0.405,0.145,
8,0.551,1.887,0.416,0.135,
8,0.491,1.897,0.405,0.119,
8,0.492,1.907,0.405,0.137,
8,0.449,1.909,0.403,0.143,
8,0.429,1.873,0.405,0.110,
8,0.474,1.948,0.405,0.119,
8,0.460,1.889,0.404,0.135,
8,0.439,1.883,0.396,0.126,
8,0.446,1.920,0.399,0.141,
8,0.461,1.916,0.394,0.129,
8,0.440,1.871,0.393,0.116,
8,0.781,1.911,0.409,0.148,
8,0.435,1.880,0.405,0.126,
8,0.446,1.906,0.407,0.123,
8,0.462,1.891,0.402,0.143,
8,0.452,1.900,0.401,0.123,
8,0.460,1.885,0.404,0.108,
8,0.513,1.881,0.407,0.111,
8,0.475,1.919,0.403,0.107,
8,0.459,1.904,0.403,0.123,
8,0.452,1.887,0.397,0.136,
8,0.545,1.891,0.467,0.118,
8,0.430,1.303,0.265,0.121,
8,0.311,1.898,0.402,0.128,
8,0.442,1.901,0.400,0.121,
8,0.415,1.375,0.287,0.139,
8,0.315,1.108,0.420,0.107,
8,0.400,1.057,0.298,0.102,
8,0.397,1.057,0.292,0.111,
8,0.363,1.039,0.469,0.067,
8,0.413,1.168,0.400,0.081,
8,0.431,1.108,0.442,0.110,
8,0.401,1.095,0.451,0.082,
8,0.439,1.152,0.397,0.115,
8,0.437,1.140,0.400,0.097,
8,0.459,1.192,0.466,0.094,
8,0.372,1.134,0.487,0.093,
8,0.440,1.199,0.418,0.105,
8,0.453,1.166,0.450,0.086,
8,0.300,1.208,0.408,0.104,
8,0.445,1.241,0.451,0.104,
8,0.374,1.176,0.475,0.105,
8,0.456,1.184,0.467,0.106,
8,0.432,1.177,0.477,0.094,
8,0.434,1.223,0.521,0.099,
8,0.359,1.228,0.462,0.117,
8,0.371,1.236,0.455,0.135,
8,0.380,1.251,0.434,0.089,
9,0.457,417.474,0.560,0.092,
9,0.358,1.701,0.510,0.094,
9,0.404,1.833,0.447,0.102,
9,0.478,1.495,0.481,0.096,
9,0.407,1.478,0.531,0.102,
9,0.335,1.726,0.506,0.104,
9,0.352,1.683,0.445,0.097,
9,0.426,1.468,0.451,0.103,
9,0.448,1.467,0.473,0.104,
9,0.449,1.536,0.449,0.104,
9,0.492,1.548,0.456,0.104,
9,0.402,1.523,0.455,0.120,
9,0.442,1.467,0.520,0.105,
9,0.489,1.593,0.495,0.109,
9,0.416,1.544,0.483,0.123,
9,0.445,1.615,0.413,0.122,
9,0.450,1.542,0.513,0.149,
9,0.311,1.552,0.489,0.118,
9,0.446,1.580,0.487,0.108,
9,0.451,1.539,0.527,0.092,
9,0.502,1.579,0.499,0.100,
9,0.475,1.563,0.486,0.106,
9,0.499,1.652,0.426,0.106,
9,0.443,1.607,0.435,0.104,
9,0.442,1.701,0.398,0.116,
9,0.479,1.644,0.531,0.115,
9,0.410,1.667,0.425,0.117,
9,0.532,1.658,0.465,0.126,
9,0.531,1.700,0.447,0.113,
9,0.611,1.666,0.469,0.143,
9,0.411,1.697,0.413,0.127,
9,0.461,1.662,0.464,0.113,
9,0.425,1.605,0.505,0.105,
9,0.414,1.617,0.499,0.152,
9,0.425,1.658,0.495,0.142,
9,0.406,1.632,0.494,0.101,
9,0.519,1.678,0.451,0.115,
9,0.442,1.656,0.492,0.102,
9,0.436,1.660,0.495,0.111,
9,0.505,1.657,0.485,0.134,
9,0.472,1.623,0.497,0.117,
9,0.449,1.674,0.440,0.124,
9,0.488,1.679,0.464,0.115,
9,0.501,1.725,0.421,0.108,
9,0.461,1.712,0.436,0.109,
9,0.504,1.730,0.455,0.119,
9,0.408,1.625,0.496,0.113,
9,0.507,1.671,0.469,0.103,
9,0.422,1.621,0.479,0.096,
9,0.495,1.644,0.485,0.127,
9,0.467,1.651,0.485,0.097,
9,0.507,1.659,0.487,0.112,
9,0.868,1.964,0.448,0.178,
9,0.453,2.028,0.400,0.144,
9,0.457,1.996,0.408,0.130,
9,0.801,1.967,0.494,0.081,
9,0.389,1.149,0.474,0.079,
9,0.432,1.086,0.460,0.090,
9,0.322,1.132,0.411,0.088,
9,0.413,1.136,0.416,0.082,
9,0.403,1.247,0.361,0.082,
9,0.399,1.198,0.375,0.083,
9,0.404,1.207,0.367,0.080,
9,0.397,1.168,0.406,0.076,
9,0.407,1.190,0.403,0.113,
9,0.377,1.237,0.376,0.108,
9,0.367,1.171,0.445,0.121,
9,0.325,1.244,0.381,0.111,
9,0.369,1.237,0.376,0.099,
9,0.351,1.157,0.425,0.094,
9,0.338,1.187,0.428,0.114,
9,0.334,1.230,0.377,0.094,
9,0.341,1.175,0.430,0.102,
9,0.338,1.233,0.407,0.087,
9,0.356,1.252,0.416,0.108,
9,0.358,1.232,0.446,0.099,
9,0.350,1.262,0.412,0.078,
9,0.362,1.227,0.461,0.101,
9,0.347,1.241,0.434,0.095,
9,0.351,1.319,0.500,0.115,
9,0.413,1.280,0.520,0.104,
9,0.418,1.286,0.542,0.119,
9,0.447,1.285,0.535,0.104,
9,0.456,1.463,0.469,0.111,
9,0.425,1.508,0.465,0.127,
9,0.398,1.470,0.452,0.119,
9,0.458,1.435,0.526,0.147,
9,0.474,1.478,0.531,0.108,
9,0.498,1.480,0.511,0.098,
9,0.518,1.473,0.519,0.083,
9,0.462,1.467,0.494,0.118,
9,0.418,1.446,0.499,0.090,
9,0.498,1.523,0.458,0.086,
9,0.446,1.596,0.617,0.111,
9,0.422,1.598,0.429,0.105,
9,0.415,1.566,0.483,0.108,
9,0.486,1.621,0.439,0.093,
9,0.471,1.555,0.481,0.097,
9,0.499,1.580,0.484,0.108,
9,0.458,1.573,0.523,0.131,
12,0.382,1137.239,0.524,0.094,
12,0.331,2.886,0.512,0.086,
12,0.447,2.833,0.544,0.083,
12,0.407,2.876,0.511,0.086,
12,0.382,2.856,0.511,0.091,
12,0.428,2.969,0.517,0.089,
12,0.392,3.013,0.467,0.112,
12,0.363,2.743,0.537,0.093,
12,0.419,2.736,0.534,0.082,
12,0.430,2.708,0.527,0.085,
12,0.420,2.853,0.439,0.132,
12,0.377,2.826,0.450,0.138,
12,0.364,2.796,0.458,0.090,
12,0.443,2.851,0.452,0.087,
12,0.419,2.790,0.542,0.103,
12,0.402,2.825,0.417,0.111,
12,0.407,2.830,0.385,0.132,
12,0.342,2.821,0.384,0.135,
12,0.398,2.810,0.418,0.088,
12,0.376,2.772,0.454,0.088,
12,0.425,2.791,0.458,0.087,
12,0.395,2.785,0.450,0.097,
12,0.385,2.800,0.453,0.093,
12,0.410,2.797,0.456,0.155,
12,0.341,2.788,0.442,0.152,
12,0.364,2.803,0.401,0.076,
12,0.404,2.810,0.460,0.134,
12,0.358,2.798,0.446,0.092,
12,0.398,2.849,0.380,0.089,
12,0.420,2.797,0.443,0.093,
12,0.395,2.807,0.404,0.134,
12,0.354,2.794,0.505,0.091,
12,0.413,2.811,0.506,0.088,
12,0.401,2.830,0.556,0.092,
