nVectors,memcpyOut,plan,execu,memcpyIn
1,0.172,0.467,0.190,0.162,
1,0.173,0.456,0.193,0.160,
1,0.172,0.457,0.203,0.160,
1,0.171,0.455,0.194,0.162,
1,0.179,0.458,0.193,0.161,
1,0.171,0.466,0.202,0.161,
1,0.194,0.469,0.191,0.164,
1,0.183,0.470,0.195,0.162,
1,0.174,0.465,0.190,0.154,
1,0.173,0.464,0.194,0.174,
1,0.177,0.455,0.191,0.171,
1,0.173,0.453,0.201,0.162,
1,0.174,0.452,0.218,0.162,
1,0.170,0.452,0.195,0.162,
1,0.171,0.443,0.194,0.163,
1,0.169,0.463,0.193,0.166,
1,0.172,0.467,0.191,0.163,
1,0.172,0.458,0.196,0.162,
1,0.171,0.469,0.192,0.162,
1,0.172,0.459,0.190,0.162,
1,0.171,0.457,0.192,0.162,
1,0.171,0.469,0.203,0.163,
1,0.197,0.484,0.190,0.160,
1,0.184,0.467,0.193,0.178,
1,0.172,0.465,0.191,0.175,
1,0.173,0.459,0.194,0.173,
1,0.173,0.456,0.192,0.164,
1,0.173,0.454,0.201,0.165,
1,0.176,0.456,0.196,0.163,
1,0.171,0.446,0.196,0.167,
1,0.171,0.470,0.194,0.165,
1,0.170,0.480,0.193,0.162,
1,0.171,0.458,0.214,0.161,
1,0.172,0.459,0.193,0.162,
1,0.173,0.456,0.193,0.163,
1,0.173,0.459,0.194,0.163,
1,0.188,0.469,0.191,0.163,
1,0.182,0.469,0.200,0.164,
1,0.175,0.465,0.191,0.161,
1,0.177,0.463,0.191,0.172,
1,0.173,0.452,0.190,0.185,
2,0.142,0.350,0.155,0.151,
2,0.131,0.365,0.148,0.157,
2,0.130,0.322,0.157,0.152,
2,0.138,0.332,0.137,0.179,
2,0.160,0.303,0.137,0.148,
2,0.144,0.244,0.141,0.094,
2,0.080,0.239,0.139,0.093,
2,0.085,0.237,0.140,0.094,
2,0.080,0.239,0.139,0.102,
2,0.080,0.239,0.141,0.093,
2,0.080,0.239,0.141,0.093,
2,0.079,0.238,0.144,0.094,
2,0.080,0.245,0.137,0.093,
2,0.079,0.242,0.137,0.098,
2,0.081,0.239,0.140,0.092,
2,0.079,0.239,0.139,0.093,
2,0.080,0.237,0.140,0.101,
2,0.081,0.243,0.142,0.093,
2,0.078,0.239,0.139,0.096,
2,0.080,0.238,0.138,0.093,
2,0.079,0.238,0.137,0.076,
2,0.131,0.417,0.191,0.119,
2,0.129,0.423,0.167,0.119,
2,0.128,0.422,0.161,0.124,
2,0.129,0.434,0.160,0.117,
2,0.138,0.436,0.162,0.121,
2,0.127,0.436,0.160,0.117,
2,0.126,0.425,0.165,0.119,
2,0.127,0.426,0.160,0.116,
2,0.127,0.432,0.163,0.124,
2,0.127,0.422,0.168,0.125,
2,0.128,0.424,0.163,0.118,
2,0.128,0.422,0.159,0.135,
2,0.211,0.597,0.217,0.162,
2,0.170,0.605,0.202,0.163,
2,0.173,0.595,0.208,0.164,
2,0.171,0.610,0.200,0.162,
2,0.185,0.606,0.208,0.173,
2,0.171,0.592,0.201,0.162,
2,0.171,0.594,0.208,0.164,
2,0.172,0.594,0.199,0.161,
2,0.173,0.625,0.201,0.163,
2,0.173,0.602,0.201,0.164,
2,0.173,0.599,0.215,0.163,
2,0.172,0.604,0.202,0.161,
2,0.172,0.606,0.201,0.164,
2,0.183,0.721,0.211,0.164,
2,0.178,0.600,0.211,0.162,
2,0.171,0.618,0.203,0.163,
2,0.169,0.613,0.201,0.165,
2,0.173,0.605,0.203,0.186,
2,0.177,0.590,0.215,0.164,
2,0.169,0.593,0.210,0.161,
2,0.170,0.595,0.201,0.160,
2,0.180,0.607,0.200,0.172,
2,0.171,0.601,0.199,0.163,
2,0.173,0.611,0.201,0.160,
2,0.173,0.612,0.207,0.164,
2,0.171,0.608,0.200,0.159,
2,0.183,0.604,0.213,0.175,
2,0.171,0.589,0.207,0.163,
2,0.169,0.605,0.207,0.164,
2,0.172,0.593,0.201,0.161,
2,0.169,0.609,0.207,0.163,
2,0.171,0.602,0.200,0.170,
2,0.181,0.608,0.201,0.164,
2,0.171,0.592,0.211,0.160,
2,0.170,0.595,0.207,0.164,
2,0.181,0.607,0.200,0.170,
2,0.181,0.589,0.210,0.170,
2,0.172,0.600,0.268,0.163,
2,0.173,0.592,0.209,0.163,
2,0.170,0.608,0.200,0.162,
2,0.174,0.616,0.219,0.158,
2,0.177,0.593,0.202,0.162,
2,0.170,0.591,0.223,0.162,
2,0.171,0.599,0.202,0.159,
2,0.165,0.603,0.207,0.161,
2,0.173,0.599,0.197,0.162,
2,0.170,0.598,0.208,0.162,
2,0.171,0.598,0.199,0.161,
2,0.169,0.618,0.209,0.162,
2,0.199,0.603,0.200,0.173,
2,0.171,0.588,0.219,0.163,
2,0.270,0.596,0.210,0.161,
2,0.168,0.602,0.209,0.161,
2,0.185,0.603,0.201,0.175,
2,0.171,0.587,0.220,0.164,
2,0.171,0.599,0.201,0.161,
2,0.169,0.588,0.199,0.167,
2,0.169,0.617,0.200,0.161,
2,0.198,0.602,0.213,0.172,
2,0.168,0.587,0.204,0.164,
2,0.171,0.598,0.206,0.161,
2,0.169,0.591,0.200,0.164,
2,0.169,0.603,0.208,0.162,
2,0.172,0.599,0.200,0.162,
2,0.172,0.588,0.210,0.161,
2,0.171,0.589,0.199,0.162,
4,0.134,0.627,0.185,0.098,
4,0.130,0.584,0.135,0.093,
4,0.129,0.594,0.186,0.097,
4,0.128,0.574,0.137,0.094,
4,0.129,0.600,0.180,0.097,
4,0.130,0.572,0.192,0.092,
4,0.112,0.569,0.199,0.075,
4,0.112,0.558,0.194,0.121,
4,0.111,0.557,0.212,0.075,
4,0.139,1.072,0.245,0.165,
4,0.172,1.091,0.224,0.184,
4,0.176,1.073,0.223,0.165,
4,0.172,1.100,0.223,0.164,
4,0.170,1.087,0.224,0.165,
4,0.175,1.086,0.223,0.162,
4,0.183,1.111,0.223,0.164,
4,0.171,1.088,0.235,0.166,
4,0.173,1.085,0.222,0.175,
4,0.172,1.083,0.222,0.164,
4,0.186,1.083,0.226,0.164,
4,0.172,1.083,0.246,0.165,
4,0.172,1.102,0.222,0.176,
4,0.172,1.070,0.221,0.162,
4,0.171,1.101,0.227,0.164,
4,0.170,1.087,0.223,0.163,
4,0.174,1.085,0.220,0.163,
4,0.173,1.080,0.223,0.164,
4,0.170,1.083,0.226,0.165,
4,0.171,1.083,0.221,0.192,
4,0.172,1.072,0.220,0.165,
4,0.182,1.096,0.221,0.165,
4,0.173,1.085,0.235,0.163,
4,0.177,1.101,0.222,0.184,
4,0.185,1.071,0.221,0.164,
4,0.169,1.093,0.226,0.163,
4,0.171,1.084,0.220,0.160,
4,0.178,1.083,0.220,0.162,
4,0.185,1.085,0.231,0.163,
4,0.170,1.103,0.224,0.162,
4,0.171,1.086,0.228,0.191,
4,0.172,1.072,0.220,0.164,
4,0.166,1.098,0.222,0.164,
4,0.173,1.085,0.214,0.167,
4,0.174,1.084,0.223,0.163,
4,0.174,1.099,0.220,0.164,
4,0.171,1.083,0.223,0.162,
4,0.170,1.083,0.223,0.191,
4,0.173,1.074,0.223,0.164,
4,0.180,1.092,0.222,0.164,
4,0.173,1.082,0.242,0.166,
4,0.173,1.101,0.222,0.171,
4,0.182,1.070,0.223,0.163,
4,0.171,1.092,0.223,0.163,
4,0.172,1.092,0.221,0.158,
4,0.187,1.113,0.221,0.162,
4,0.184,1.084,0.334,0.176,
4,0.196,1.099,0.223,0.163,
4,0.172,1.085,0.214,0.164,
4,0.175,1.082,0.221,0.165,
4,0.173,1.079,0.220,0.163,
4,0.171,1.084,0.229,0.170,
4,0.173,1.104,0.222,0.189,
4,0.172,1.084,0.221,0.163,
4,0.184,1.083,0.224,0.163,
4,0.173,1.082,0.233,0.165,
4,0.170,1.082,0.220,0.174,
4,0.186,1.075,0.223,0.165,
4,0.171,1.127,0.223,0.164,
4,0.171,1.085,0.211,0.163,
4,0.278,1.090,0.222,0.175,
4,0.172,1.070,0.221,0.162,
4,0.171,1.099,0.229,0.162,
4,0.171,1.087,0.223,0.163,
4,0.196,1.079,0.220,0.162,
4,0.196,1.083,0.224,0.167,
4,0.171,1.096,0.226,0.169,
4,0.172,1.084,0.221,0.167,
4,0.172,1.073,0.220,0.163,
4,0.182,1.108,0.220,0.163,
4,0.175,1.102,0.232,0.164,
4,0.178,1.082,0.219,0.169,
4,0.172,1.077,0.219,0.163,
4,0.170,1.078,0.232,0.164,
4,0.171,1.085,0.221,0.172,
4,0.172,1.096,0.220,0.163,
4,0.201,1.086,0.229,0.163,
4,0.170,1.084,0.234,0.166,
4,0.171,1.085,0.226,0.175,
4,0.174,1.070,0.221,0.164,
4,0.170,1.095,0.221,0.162,
4,0.172,1.103,0.226,0.164,
4,0.174,1.083,0.222,0.165,
4,0.176,1.088,0.223,0.166,
4,0.171,1.082,0.223,0.162,
4,0.171,1.084,0.222,0.174,
4,0.171,1.066,0.218,0.161,
4,0.431,1.070,0.222,0.162,
4,0.170,1.095,0.222,0.165,
4,0.172,1.082,0.223,0.159,
8,0.140,1.269,0.226,0.114,
8,0.142,1.335,0.222,0.109,
8,0.149,0.894,0.223,0.109,
8,0.135,1.185,0.223,0.113,
8,0.138,1.057,0.194,0.175,
8,0.152,0.879,0.190,0.171,
8,0.169,0.886,0.197,0.182,
8,0.153,0.863,0.191,0.174,
8,0.167,0.870,0.193,0.174,
8,0.155,0.872,0.192,0.172,
8,0.183,0.876,0.221,0.174,
8,0.155,0.938,0.218,0.181,
8,0.199,1.194,0.214,0.191,
8,0.197,1.189,0.227,0.181,
8,0.190,1.199,0.219,0.195,
8,0.177,1.190,0.230,0.181,
8,0.175,1.336,0.256,0.193,
8,0.204,1.520,0.235,0.192,
8,0.201,1.502,0.233,0.187,
8,0.198,1.505,0.242,0.215,
8,0.189,1.496,0.260,0.188,
8,0.201,1.585,0.224,0.164,
8,0.175,1.678,0.228,0.164,
8,0.186,1.594,0.224,0.178,
8,0.174,1.589,0.224,0.165,
8,0.174,1.597,0.225,0.166,
8,0.172,1.582,0.227,0.166,
8,0.197,1.581,0.221,0.179,
8,0.173,1.573,0.236,0.165,
8,0.172,1.618,0.224,0.166,
8,0.175,1.598,0.228,0.166,
8,0.173,1.591,0.225,0.184,
8,0.175,1.585,0.216,0.166,
8,0.175,1.596,0.223,0.166,
8,0.171,1.606,0.225,0.164,
8,0.174,1.596,0.230,0.165,
8,0.175,1.591,0.233,0.167,
8,0.184,1.584,0.235,0.166,
8,0.173,1.609,0.226,0.167,
8,0.173,1.598,0.226,0.167,
8,0.199,1.593,0.222,0.165,
8,0.175,1.573,0.225,0.166,
8,0.172,1.591,0.230,0.166,
8,0.173,1.612,0.225,0.166,
8,0.203,1.591,0.220,0.172,
8,0.175,1.576,0.234,0.169,
8,0.173,1.604,0.227,0.164,
8,0.173,1.594,0.223,0.166,
8,0.194,1.610,0.222,0.178,
8,0.174,1.592,0.234,0.167,
8,0.175,1.590,0.226,0.166,
8,0.173,1.587,0.230,0.167,
8,0.203,1.612,0.223,0.177,
8,0.172,1.590,0.236,0.166,
8,0.172,1.591,0.223,0.165,
8,0.172,1.579,0.230,0.166,
8,0.174,1.599,0.219,0.166,
8,0.176,1.585,0.240,0.168,
8,0.175,1.587,0.222,0.165,
8,0.173,1.581,0.221,0.170,
8,0.171,1.598,0.218,0.165,
8,0.201,1.612,0.217,0.167,
8,0.173,1.592,0.227,0.167,
8,0.173,1.575,0.223,0.167,
8,0.173,1.591,0.217,0.165,
8,0.183,1.611,0.219,0.192,
8,0.175,1.586,0.234,0.167,
8,0.172,1.599,0.228,0.167,
8,0.172,1.595,0.223,0.164,
8,0.178,1.600,0.216,0.184,
8,0.199,1.576,0.230,0.164,
8,0.171,1.597,0.222,0.165,
8,0.171,1.588,0.216,0.166,
8,0.171,1.595,0.215,0.165,
8,0.185,1.597,0.221,0.173,
8,0.179,1.604,0.231,0.167,
8,0.173,1.589,0.219,0.165,
8,0.171,1.590,0.217,0.165,
8,0.184,1.596,0.221,0.185,
8,0.173,1.603,0.224,0.165,
8,0.171,1.586,0.219,0.168,
8,0.176,1.593,0.218,0.165,
8,0.181,1.594,0.219,0.174,
8,0.184,1.592,0.253,0.165,
8,0.172,1.602,0.218,0.165,
8,0.171,1.578,0.218,0.163,
8,0.173,1.595,0.219,0.167,
8,0.176,1.581,0.217,0.165,
8,0.182,1.575,0.225,0.168,
8,0.172,1.571,0.219,0.164,
8,0.172,1.585,0.219,0.165,
8,0.182,1.582,0.220,0.175,
8,0.183,1.595,0.242,0.166,
8,0.172,1.600,0.217,0.165,
8,0.173,1.588,0.218,0.164,
8,0.170,1.592,0.220,0.165,
8,0.175,1.580,0.217,0.166,
8,0.172,1.634,0.221,0.165,
8,0.173,1.574,0.228,0.165,
16,0.134,1.436,0.222,0.113,
16,0.133,1.424,0.223,0.112,
16,0.134,0.936,0.232,0.094,
16,0.130,1.203,0.167,0.113,
16,0.095,0.832,0.162,0.107,
16,0.095,0.839,0.163,0.113,
16,0.094,0.844,0.163,0.113,
16,0.096,0.832,0.162,0.112,
16,0.095,0.831,0.159,0.174,
16,0.157,0.917,0.202,0.172,
16,0.161,0.923,0.194,0.185,
16,0.152,0.902,0.190,0.173,
16,0.152,0.922,0.199,0.168,
16,0.154,0.910,0.190,0.173,
16,0.148,1.132,0.216,0.165,
16,0.175,1.232,0.239,0.180,
16,0.174,1.233,0.225,0.179,
16,0.177,1.228,0.216,0.190,
16,0.178,1.230,0.216,0.203,
16,0.190,1.296,0.236,0.204,
16,0.185,1.551,0.246,0.203,
16,0.201,1.569,0.231,0.206,
16,0.187,1.560,0.234,0.201,
16,0.214,1.609,0.227,0.188,
16,0.179,1.651,0.226,0.164,
16,0.173,1.645,0.222,0.167,
16,0.174,1.651,0.226,0.176,
16,0.174,1.641,0.250,0.167,
16,0.176,1.674,0.223,0.166,
16,0.173,1.653,0.221,0.166,
16,0.175,1.657,0.216,0.165,
16,0.173,1.655,0.232,0.166,
16,0.173,1.668,0.222,0.165,
16,0.195,1.647,0.223,0.177,
16,0.174,1.654,0.226,0.161,
16,0.174,1.643,0.226,0.166,
16,0.172,1.667,0.221,0.178,
16,0.187,1.642,0.234,0.166,
16,0.173,1.656,0.236,0.165,
16,0.177,1.651,0.225,0.163,
16,0.183,1.646,0.236,0.169,
16,0.175,1.657,0.227,0.166,
16,0.171,1.646,0.226,0.167,
16,0.179,1.659,0.224,0.176,
16,0.173,1.639,0.227,0.170,
16,0.172,1.661,0.221,0.165,
16,0.171,1.656,0.226,0.193,
16,0.187,1.644,0.247,0.165,
16,0.174,1.640,0.233,0.161,
16,0.169,1.682,0.226,0.164,
16,0.174,1.645,0.223,0.171,
16,0.175,1.666,0.227,0.164,
16,0.170,1.651,0.225,0.167,
16,0.186,1.650,0.224,0.187,
16,0.173,1.666,0.228,0.165,
16,0.172,1.649,0.226,0.164,
16,0.173,1.653,0.224,0.175,
16,0.177,1.645,0.235,0.166,
16,0.172,1.661,0.236,0.166,
16,0.173,1.650,0.326,0.190,
16,0.174,1.644,0.233,0.164,
16,0.170,1.661,0.232,0.167,
16,0.175,1.668,0.226,0.166,
16,0.175,1.649,0.223,0.160,
16,0.175,1.665,0.221,0.165,
16,0.175,1.646,0.221,0.165,
16,0.186,1.653,0.225,0.190,
16,0.174,1.670,0.226,0.166,
16,0.173,1.644,0.222,0.165,
16,0.172,1.650,0.222,0.166,
16,0.173,1.658,0.236,0.166,
16,0.174,1.663,0.235,0.165,
16,0.173,1.652,0.222,0.165,
16,0.197,1.654,0.229,0.166,
16,0.174,1.654,0.226,0.163,
16,0.171,1.645,0.226,0.163,
16,0.196,1.662,0.223,0.178,
16,0.174,1.651,0.234,0.166,
16,0.172,1.642,0.227,0.165,
16,0.171,1.653,0.234,0.174,
16,0.174,1.643,0.246,0.165,
16,0.174,1.643,0.231,0.166,
16,0.172,1.651,0.227,0.165,
16,0.186,1.655,0.238,0.167,
16,0.175,1.686,0.223,0.166,
16,0.174,1.649,0.222,0.163,
16,0.184,1.647,0.228,0.176,
16,0.172,1.637,0.239,0.166,
16,0.171,1.637,0.222,0.165,
16,0.172,1.669,0.225,0.196,
16,0.187,1.638,0.238,0.165,
16,0.174,1.656,0.237,0.164,
16,0.172,1.658,0.225,0.165,
16,0.181,1.677,0.211,0.164,
16,0.175,1.651,0.226,0.166,
16,0.172,1.648,0.233,0.165,
16,0.182,1.645,0.225,0.176,
16,0.174,1.696,0.225,0.164,
16,0.173,1.644,0.225,0.166,
32,0.139,1.756,0.226,0.113,
32,0.134,1.593,0.149,0.096,
32,0.134,1.575,0.167,0.111,
32,0.130,1.773,0.203,0.189,
32,0.169,1.433,0.198,0.175,
32,0.171,1.432,0.195,0.173,
32,0.163,1.427,0.206,0.172,
32,0.154,1.434,0.208,0.208,
32,0.153,1.897,0.221,0.189,
32,0.177,1.855,0.222,0.205,
32,0.176,1.865,0.220,0.194,
32,0.191,1.867,0.328,0.229,
32,0.183,2.196,0.231,0.203,
32,0.187,2.201,0.232,0.196,
32,0.198,2.199,0.229,0.186,
32,0.197,2.291,0.238,0.193,
32,0.202,2.351,0.237,0.219,
32,0.184,2.349,0.237,0.214,
32,0.202,2.414,0.251,0.216,
32,0.187,2.525,0.243,0.194,
32,0.187,2.509,0.245,0.204,
32,0.200,2.510,0.234,0.166,
32,0.177,2.651,0.229,0.166,
32,0.174,2.690,0.233,0.166,
32,0.173,2.701,0.234,0.167,
32,0.197,2.686,0.244,0.169,
32,0.175,2.675,0.243,0.169,
32,0.175,2.696,0.240,0.168,
32,0.174,2.682,0.259,0.168,
32,0.175,2.678,0.232,0.173,
32,0.173,2.703,0.234,0.180,
32,0.188,2.676,0.235,0.167,
32,0.171,2.682,0.233,0.167,
32,0.173,2.706,0.233,0.192,
32,0.174,2.684,0.237,0.172,
32,0.173,2.679,0.233,0.166,
32,0.174,2.703,0.233,0.193,
32,0.175,2.664,0.242,0.167,
32,0.172,2.682,0.234,0.168,
32,0.173,2.699,0.233,0.188,
32,0.174,2.690,0.235,0.166,
32,0.178,2.685,0.230,0.160,
32,0.169,2.770,0.235,0.166,
32,0.176,2.707,0.242,0.169,
32,0.171,2.683,0.233,0.168,
32,0.188,2.701,0.224,0.179,
32,0.175,2.678,0.236,0.168,
32,0.173,2.675,0.233,0.166,
32,0.187,2.705,0.258,0.168,
32,0.174,2.756,0.234,0.167,
32,0.174,2.672,0.236,0.182,
32,0.180,2.673,0.238,0.166,
32,0.174,2.677,0.241,0.168,
32,0.174,2.683,0.233,0.191,
32,0.176,2.704,0.242,0.167,
32,0.175,2.675,0.237,0.165,
32,0.173,2.687,0.233,0.191,
32,0.173,2.717,0.233,0.166,
32,0.173,2.679,0.236,0.167,
32,0.185,2.676,0.239,0.178,
32,0.173,2.721,0.233,0.166,
32,0.174,2.690,0.233,0.165,
32,0.188,2.681,0.243,0.166,
32,0.175,2.840,0.237,0.169,
32,0.174,2.682,0.232,0.176,
32,0.186,2.673,0.234,0.166,
32,0.172,2.693,0.232,0.168,
32,0.174,2.674,0.233,0.174,
32,0.186,2.670,0.237,0.166,
32,0.172,2.700,0.233,0.165,
32,0.175,2.682,0.234,0.189,
32,0.175,2.684,0.234,0.163,
32,0.173,2.668,0.232,0.167,
32,0.171,2.648,0.233,0.166,
32,0.176,2.684,0.246,0.167,
32,0.172,2.702,0.240,0.166,
32,0.172,2.689,0.232,0.189,
32,0.176,2.634,0.242,0.167,
32,0.173,2.659,0.243,0.168,
32,0.174,2.679,0.232,0.166,
32,0.176,2.677,0.260,0.167,
32,0.173,2.673,0.240,0.169,
32,0.172,2.682,0.233,0.166,
32,0.176,2.673,0.258,0.167,
32,0.172,2.664,0.240,0.167,
32,0.172,2.651,0.231,0.164,
32,0.174,2.648,0.244,0.169,
32,0.173,2.712,0.237,0.166,
32,0.171,2.651,0.233,0.167,
32,0.184,2.678,0.233,0.171,
32,0.175,2.701,0.234,0.169,
32,0.172,2.688,0.241,0.163,
32,0.174,2.686,0.220,0.175,
32,0.174,2.701,0.235,0.171,
32,0.173,2.682,0.235,0.166,
32,0.173,2.681,0.228,0.175,
32,0.174,2.697,0.233,0.175,
32,0.174,2.686,0.232,0.168,
32,0.174,2.684,0.260,0.168,
64,0.137,1.634,0.157,0.095,
64,0.097,1.343,0.176,0.113,
64,0.097,1.350,0.170,0.096,
64,0.095,1.362,0.172,0.097,
64,0.097,1.337,0.175,0.100,
64,0.097,1.343,0.208,0.147,
64,0.111,1.604,0.214,0.184,
64,0.163,1.592,0.218,0.197,
64,0.162,1.595,0.213,0.181,
64,0.171,1.595,0.212,0.182,
64,0.181,1.772,0.237,0.182,
64,0.174,1.941,0.229,0.208,
64,0.194,1.937,0.232,0.198,
64,0.190,1.954,0.227,0.184,
64,0.178,2.265,0.243,0.205,
64,0.184,2.334,0.242,0.203,
64,0.185,2.333,0.241,0.202,
64,0.198,2.419,0.249,0.210,
64,0.187,2.495,0.247,0.190,
64,0.207,2.521,0.245,0.208,
64,0.214,2.569,0.241,0.168,
64,0.174,2.649,0.236,0.169,
64,0.174,2.653,0.239,0.182,
64,0.175,2.664,0.247,0.171,
64,0.173,2.650,0.238,0.168,
64,0.172,2.684,0.237,0.191,
64,0.176,2.669,0.243,0.167,
64,0.174,2.679,0.239,0.169,
64,0.174,2.658,0.238,0.191,
64,0.177,2.669,0.239,0.167,
64,0.174,2.658,0.238,0.167,
64,0.176,2.659,0.237,0.197,
64,0.190,2.662,0.258,0.172,
64,0.176,2.728,0.238,0.168,
64,0.175,2.688,0.239,0.174,
64,0.175,2.718,0.240,0.171,
64,0.177,2.655,0.236,0.167,
64,0.183,2.657,0.236,0.183,
64,0.175,2.700,0.239,0.169,
64,0.172,2.652,0.246,0.167,
64,0.185,2.660,0.236,0.180,
64,0.174,2.686,0.238,0.169,
64,0.174,2.668,0.239,0.170,
64,0.168,2.689,0.238,0.179,
64,0.176,2.726,0.238,0.170,
64,0.175,2.684,0.237,0.169,
64,0.185,2.658,0.248,0.171,
64,0.176,2.718,0.238,0.169,
64,0.175,2.656,0.237,0.167,
64,0.188,2.660,0.238,0.168,
64,0.177,2.691,0.239,0.170,
64,0.174,2.653,0.238,0.167,
64,0.186,2.673,0.238,0.169,
64,0.175,2.718,0.240,0.169,
64,0.175,2.663,0.239,0.163,
64,0.184,2.655,0.245,0.169,
64,0.175,2.692,0.237,0.167,
64,0.174,2.666,0.238,0.170,
64,0.186,2.646,0.239,0.168,
64,0.177,2.702,0.238,0.167,
64,0.174,2.652,0.235,0.167,
64,0.186,2.692,0.237,0.180,
64,0.180,2.691,0.241,0.167,
64,0.173,2.684,0.238,0.167,
64,0.174,2.678,0.250,0.168,
64,0.175,2.669,0.239,0.168,
64,0.175,2.656,0.237,0.168,
64,0.198,2.654,0.236,0.177,
64,0.174,2.686,0.237,0.168,
64,0.172,2.655,0.235,0.169,
64,0.188,2.684,0.237,0.167,
64,0.176,2.696,0.247,0.168,
64,0.173,2.683,0.237,0.168,
64,0.178,2.654,0.227,0.178,
64,0.176,2.692,0.241,0.169,
64,0.175,2.659,0.238,0.165,
64,0.184,2.649,0.240,0.169,
64,0.174,2.700,0.238,0.168,
64,0.172,2.656,0.235,0.172,
64,0.186,2.680,0.240,0.178,
64,0.175,2.700,0.239,0.169,
64,0.174,2.655,0.237,0.166,
64,0.187,2.648,0.237,0.169,
64,0.176,2.688,0.241,0.170,
64,0.173,2.676,0.238,0.167,
64,0.187,2.654,0.236,0.166,
64,0.173,2.703,0.241,0.170,
64,0.176,2.655,0.246,0.167,
64,0.187,2.656,0.235,0.169,
64,0.176,2.689,0.238,0.167,
64,0.174,2.682,0.235,0.169,
64,0.187,2.677,0.236,0.177,
64,0.175,2.688,0.241,0.167,
64,0.174,2.742,0.236,0.167,
64,0.177,2.677,0.248,0.168,
64,0.173,2.708,0.237,0.169,
64,0.174,2.656,0.236,0.182,
64,0.175,2.667,0.262,0.170,
64,0.177,2.683,0.239,0.167,
128,0.137,2.537,0.224,0.118,
128,0.149,2.466,0.168,0.131,
128,0.120,2.326,0.209,0.142,
128,0.122,2.324,0.226,0.113,
128,0.125,2.510,0.227,0.180,
128,0.162,2.561,0.225,0.178,
128,0.164,2.578,0.227,0.180,
128,0.176,2.716,0.231,0.204,
128,0.168,2.804,0.232,0.201,
128,0.173,2.831,0.241,0.215,
128,0.168,3.048,0.242,0.219,
128,0.174,3.081,0.237,0.195,
128,0.195,3.122,0.238,0.209,
128,0.189,3.314,0.248,0.185,
128,0.180,3.277,0.242,0.183,
128,0.195,3.423,0.250,0.187,
128,0.181,3.503,0.248,0.202,
128,0.185,3.485,0.250,0.220,
128,0.183,3.458,0.259,0.198,
128,0.180,3.438,0.257,0.184,
128,0.196,3.925,0.257,0.227,
128,0.203,3.937,0.254,0.193,
128,0.213,3.979,0.259,0.192,
128,0.202,3.978,0.260,0.218,
128,0.202,3.962,0.259,0.194,
128,0.188,3.961,0.258,0.195,
128,0.187,3.962,0.282,0.194,
128,0.185,3.971,0.258,0.220,
128,0.185,3.958,0.257,0.209,
128,0.206,3.949,0.256,0.194,
128,0.199,3.990,0.267,0.203,
128,0.187,3.934,0.257,0.195,
128,0.199,3.983,0.259,0.208,
128,0.191,4.246,0.261,0.209,
128,0.203,4.291,0.262,0.206,
128,0.200,4.274,0.271,0.196,
128,0.204,4.256,0.265,0.187,
128,0.202,4.360,0.265,0.206,
128,0.185,4.253,0.264,0.205,
128,0.228,4.300,0.275,0.203,
128,0.215,4.240,0.262,0.189,
