device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Reduction,ONE_D,2.09715e+06,1,1,1,32,172.771,25.85,0.002,7.386,17.566,7.125
GTX 780,Reduction,ONE_D,2.09715e+06,2,1,1,32,169.412,25.525,0.002,5.582,8.962,6.097
GTX 780,Reduction,ONE_D,2.09715e+06,4,1,1,32,167.885,25.425,0.002,4.486,4.717,5.718
GTX 780,Reduction,ONE_D,2.09715e+06,8,1,1,32,166.569,25.449,0.002,3.829,2.578,5.391
GTX 780,Reduction,ONE_D,2.09715e+06,16,1,1,32,165.697,25.441,0.003,3.477,1.408,5.319
GTX 780,Reduction,ONE_D,2.09715e+06,32,1,1,32,168.579,25.518,0.002,3.25,1.12,5.287
GTX 780,Reduction,ONE_D,2.09715e+06,64,1,1,32,165.277,25.556,0.002,3.175,0.957,5.249
GTX 780,Reduction,ONE_D,2.09715e+06,128,1,1,32,165.193,25.532,0.002,3.168,0.87,5.234
GTX 780,Reduction,ONE_D,2.09715e+06,256,1,1,32,165.279,25.561,0.002,3.187,0.842,5.265
GTX 780,Reduction,ONE_D,2.09715e+06,512,1,1,32,165.289,25.456,0.002,3.236,0.805,5.278
GTX 780,Reduction,ONE_D,2.09715e+06,1024,1,1,32,166.096,25.468,0.002,3.326,0.822,5.238
