device/C,kernel/C,workDimension/C,nBodies/F,timeStep/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,NBody,ONE_D,1.57286e+06,0.005,1,1,1,1,24,135.5,25.116,0.002,3.33594e+06,0.001,4.012
GTX 780,NBody,ONE_D,1.57286e+06,0.005,1,2,1,1,24,135.516,25.596,0.004,1.67251e+06,0.001,3.979
GTX 780,NBody,ONE_D,1.57286e+06,0.005,1,4,1,1,24,134.77,25.406,0.001,840996,0,3.924
GTX 780,NBody,ONE_D,1.57286e+06,0.005,1,8,1,1,24,135.416,25.515,0.002,426898,0.001,4.103
GTX 780,NBody,ONE_D,1.57286e+06,0.005,1,16,1,1,24,135.374,29.409,0.002,216240,0.001,3.968
GTX 780,NBody,ONE_D,1.57286e+06,0.005,1,32,1,1,24,135.499,25.517,0.004,116877,0.001,3.789
GTX 780,NBody,ONE_D,1.57286e+06,0.005,1,64,1,1,24,135.624,25.67,0.003,62267.6,0,3.745
GTX 780,NBody,ONE_D,1.57286e+06,0.005,1,128,1,1,24,135.233,25.474,0.003,55234.2,0,3.678
GTX 780,NBody,ONE_D,1.57286e+06,0.005,1,256,1,1,24,135.175,25.426,0.002,55173.3,0,3.715
GTX 780,NBody,ONE_D,1.57286e+06,0.005,1,512,1,1,24,135.098,25.622,0.003,55051.1,0,3.708
GTX 780,NBody,ONE_D,1.57286e+06,0.005,1,1024,1,1,24,135.191,25.412,0.002,67073.7,0,3.732
