device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Reduction,ONE_D,524288,1,1,1,8,44.35,5.45,0,1.856,4.49,1.876
GTX 780,Reduction,ONE_D,524288,2,1,1,8,41.061,5.229,0.001,1.41,2.048,1.626
GTX 780,Reduction,ONE_D,524288,4,1,1,8,40.485,5.277,0.001,1.133,1.054,1.478
GTX 780,Reduction,ONE_D,524288,8,1,1,8,40.477,5.327,0,0.971,0.7,1.424
GTX 780,Reduction,ONE_D,524288,16,1,1,8,42.74,5.45,0,0.882,0.576,1.423
GTX 780,Reduction,ONE_D,524288,32,1,1,8,40.728,5.425,0.001,0.848,0.495,1.424
GTX 780,Reduction,ONE_D,524288,64,1,1,8,40.56,5.294,0,0.809,0.434,1.429
GTX 780,Reduction,ONE_D,524288,128,1,1,8,40.543,5.306,0,0.806,0.386,1.425
GTX 780,Reduction,ONE_D,524288,256,1,1,8,40.341,5.286,0.001,0.812,0.401,1.416
GTX 780,Reduction,ONE_D,524288,512,1,1,8,40.416,5.358,0,0.824,0.372,1.425
GTX 780,Reduction,ONE_D,524288,1024,1,1,8,40.381,5.286,0.001,0.847,0.395,1.411
GTX 780,Reduction,ONE_D,524288,1,1,1,8,44.36,5.345,0.001,1.853,4.463,1.911
GTX 780,Reduction,ONE_D,524288,2,1,1,8,40.981,5.07,0.001,1.408,2.057,1.629
GTX 780,Reduction,ONE_D,524288,4,1,1,8,40.716,5.155,0.001,1.136,1.077,1.498
GTX 780,Reduction,ONE_D,524288,8,1,1,8,40.461,5.228,0.001,0.971,0.678,1.445
GTX 780,Reduction,ONE_D,524288,16,1,1,8,40.407,5.206,0.001,0.88,0.527,1.438
GTX 780,Reduction,ONE_D,524288,32,1,1,8,40.513,5.228,0,0.825,0.45,1.439
GTX 780,Reduction,ONE_D,524288,64,1,1,8,40.488,5.212,0.001,0.809,0.403,1.433
GTX 780,Reduction,ONE_D,524288,128,1,1,8,40.465,5.244,0.001,0.806,0.385,1.436
GTX 780,Reduction,ONE_D,524288,256,1,1,8,40.533,5.212,0.001,0.812,0.377,1.438
GTX 780,Reduction,ONE_D,524288,512,1,1,8,40.433,5.222,0,0.825,0.368,1.441
GTX 780,Reduction,ONE_D,524288,1024,1,1,8,40.492,5.343,0,0.847,0.364,1.444
GTX 780,Reduction,ONE_D,524288,1,1,1,8,44.402,5.365,0,1.848,4.479,1.892
GTX 780,Reduction,ONE_D,524288,2,1,1,8,40.892,4.915,0.001,1.407,1.926,1.552
GTX 780,Reduction,ONE_D,524288,4,1,1,8,40.527,5.067,0.001,1.136,1.164,1.483
GTX 780,Reduction,ONE_D,524288,8,1,1,8,40.392,5.172,0.001,0.972,0.743,1.351
GTX 780,Reduction,ONE_D,524288,16,1,1,8,40.418,5.203,0.001,0.882,0.589,1.432
GTX 780,Reduction,ONE_D,524288,32,1,1,8,40.537,5.191,0.001,0.825,0.501,1.358
GTX 780,Reduction,ONE_D,524288,64,1,1,8,40.396,5.205,0.001,0.806,0.463,1.427
GTX 780,Reduction,ONE_D,524288,128,1,1,8,40.37,5.179,0,0.807,0.45,1.355
GTX 780,Reduction,ONE_D,524288,256,1,1,8,40.426,5.169,0,0.811,0.43,1.451
GTX 780,Reduction,ONE_D,524288,512,1,1,8,40.498,5.175,0.001,0.824,0.428,1.356
GTX 780,Reduction,ONE_D,524288,1024,1,1,8,40.384,5.203,0.001,0.847,0.424,1.419
GTX 780,Reduction,ONE_D,524288,1,1,1,8,44.149,5.517,0,1.854,4.508,1.889
GTX 780,Reduction,ONE_D,524288,2,1,1,8,40.799,4.741,0.001,1.408,2.032,1.54
