device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Reduction,ONE_D,2.62144e+06,1,1,1,40,211.622,32.559,0.002,9.198,21.849,8.661
GTX 780,Reduction,ONE_D,2.62144e+06,2,1,1,40,208.14,32.625,0.002,6.976,11.114,7.437
GTX 780,Reduction,ONE_D,2.62144e+06,4,1,1,40,207.237,32.592,0.002,5.61,5.785,6.846
GTX 780,Reduction,ONE_D,2.62144e+06,8,1,1,40,206.489,32.742,0.002,4.787,3.045,6.61
GTX 780,Reduction,ONE_D,2.62144e+06,16,1,1,40,205.715,32.479,0.002,4.322,1.671,6.432
GTX 780,Reduction,ONE_D,2.62144e+06,32,1,1,40,205.616,32.553,0.002,4.06,1.218,6.363
GTX 780,Reduction,ONE_D,2.62144e+06,64,1,1,40,205.698,32.564,0.002,3.958,1.029,6.383
GTX 780,Reduction,ONE_D,2.62144e+06,128,1,1,40,206.408,32.858,0.002,3.949,0.924,6.348
GTX 780,Reduction,ONE_D,2.62144e+06,256,1,1,40,205.605,32.451,0.003,3.984,0.871,6.303
GTX 780,Reduction,ONE_D,2.62144e+06,512,1,1,40,205.74,32.567,0.002,4.042,0.836,6.405
GTX 780,Reduction,ONE_D,2.62144e+06,1024,1,1,40,205.445,32.493,0.001,4.181,0.831,6.317
