device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Convolution,ONE_D,3238,3238,64,64,1,1,1,39,204.2,36.175,0.002,40583.1,13.459,0.444
GTX 780,Convolution,ONE_D,3238,3238,64,64,2,1,1,39,205.758,36.172,0.002,20372.2,13.989,0.449
GTX 780,Convolution,ONE_D,3238,3238,64,64,4,1,1,39,205.785,36.233,0.002,10252.5,13.103,0.439
GTX 780,Convolution,ONE_D,3238,3238,64,64,8,1,1,39,205.902,36.245,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,3238,3238,64,64,16,1,1,39,206.341,36.093,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,3238,3238,64,64,32,1,1,39,205.904,36.155,0.003,-1,-1,-1
GTX 780,Convolution,ONE_D,3238,3238,64,64,64,1,1,39,205.713,36.077,0.003,-1,-1,-1
GTX 780,Convolution,ONE_D,3238,3238,64,64,128,1,1,39,205.844,36.394,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,3238,3238,64,64,256,1,1,39,206.263,36.157,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,3238,3238,64,64,512,1,1,39,205.89,36.06,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,3238,3238,64,64,1024,1,1,39,205.75,36.143,0.002,-1,-1,-1
