device/C,kernel/C,workDimension/C,nBodies/F,timeStep/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,NBody,ONE_D,524288,0.005,1,1,1,1,8,45.997,8.422,0.001,372175,0,1.674
GTX 780,NBody,ONE_D,524288,0.005,1,2,1,1,8,45.049,8.435,0.001,187239,0.001,1.745
GTX 780,NBody,ONE_D,524288,0.005,1,4,1,1,8,45.115,8.342,0.001,93920.6,0.001,1.661
GTX 780,NBody,ONE_D,524288,0.005,1,8,1,1,8,44.433,8.378,0.001,47172,0,1.529
GTX 780,NBody,ONE_D,524288,0.005,1,16,1,1,8,44.43,8.379,0.001,23738,0,1.464
GTX 780,NBody,ONE_D,524288,0.005,1,32,1,1,8,44.131,8.271,0.001,12864.8,0,1.496
GTX 780,NBody,ONE_D,524288,0.005,1,64,1,1,8,44.01,8.281,0,6934.38,0,1.456
GTX 780,NBody,ONE_D,524288,0.005,1,128,1,1,8,44.038,8.245,0,6213.43,0,1.454
GTX 780,NBody,ONE_D,524288,0.005,1,256,1,1,8,44.259,8.283,0.001,6209.63,0,1.451
GTX 780,NBody,ONE_D,524288,0.005,1,512,1,1,8,43.946,8.248,0.001,6194.84,0,1.44
GTX 780,NBody,ONE_D,524288,0.005,1,1024,1,1,8,44.133,8.253,0.001,7473.1,0.001,1.482
