device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Reduction,ONE_D,1.83501e+06,1,1,1,28,147.065,21.523,0.002,6.442,15.416,6.191
GTX 780,Reduction,ONE_D,1.83501e+06,2,1,1,28,145.227,21.475,0.002,4.887,7.868,5.294
GTX 780,Reduction,ONE_D,1.83501e+06,4,1,1,28,143.968,21.316,0.002,3.941,4.179,4.848
GTX 780,Reduction,ONE_D,1.83501e+06,8,1,1,28,143.676,21.395,0.002,3.363,2.241,4.653
GTX 780,Reduction,ONE_D,1.83501e+06,16,1,1,28,143.075,21.443,0.002,3.054,1.312,4.582
GTX 780,Reduction,ONE_D,1.83501e+06,32,1,1,28,142.03,21.395,0.002,2.865,1.052,4.508
GTX 780,Reduction,ONE_D,1.83501e+06,64,1,1,28,142.04,21.337,0.003,2.782,0.914,4.506
GTX 780,Reduction,ONE_D,1.83501e+06,128,1,1,28,142.308,21.306,0.002,2.777,0.837,4.474
GTX 780,Reduction,ONE_D,1.83501e+06,256,1,1,28,142.085,21.4,0.002,2.82,0.804,4.47
GTX 780,Reduction,ONE_D,1.83501e+06,512,1,1,28,142.498,21.698,0.002,2.861,0.796,4.528
GTX 780,Reduction,ONE_D,1.83501e+06,1024,1,1,28,142.312,21.345,0.002,2.913,0.774,4.556
