device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Reduction,ONE_D,1.57286e+06,1,1,1,24,126.428,18.041,0.003,5.531,13.388,5.458
GTX 780,Reduction,ONE_D,1.57286e+06,2,1,1,24,124.825,17.838,0.002,4.199,6.754,4.597
GTX 780,Reduction,ONE_D,1.57286e+06,4,1,1,24,122.946,17.87,0.002,3.376,3.487,4.169
GTX 780,Reduction,ONE_D,1.57286e+06,8,1,1,24,122.399,17.55,0.002,2.877,1.922,3.913
GTX 780,Reduction,ONE_D,1.57286e+06,16,1,1,24,121.116,17.58,0.002,2.608,1.174,3.802
GTX 780,Reduction,ONE_D,1.57286e+06,32,1,1,24,120.987,17.505,0.002,2.44,0.928,3.82
GTX 780,Reduction,ONE_D,1.57286e+06,64,1,1,24,121.023,17.516,0.002,2.386,0.807,3.803
GTX 780,Reduction,ONE_D,1.57286e+06,128,1,1,24,120.873,17.446,0.001,2.38,0.742,3.762
GTX 780,Reduction,ONE_D,1.57286e+06,256,1,1,24,120.893,17.398,0.002,2.396,0.704,3.809
GTX 780,Reduction,ONE_D,1.57286e+06,512,1,1,24,121.134,17.51,0.002,2.432,0.711,3.831
GTX 780,Reduction,ONE_D,1.57286e+06,1024,1,1,24,121.31,17.464,0.002,2.498,0.703,3.774
