device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Memory,ONE_D,8.38861e+07,1,1,1,320,1654.34,223.311,0.004,260.491,166.881,1.708
GTX 780,Memory,ONE_D,8.38861e+07,2,1,1,320,1653.69,223.122,0.003,122.242,166.952,1.727
GTX 780,Memory,ONE_D,8.38861e+07,4,1,1,320,1653.02,223.082,0.004,60.847,166.745,1.774
GTX 780,Memory,ONE_D,8.38861e+07,8,1,1,320,1653.58,223.237,0.004,33.641,166.851,1.712
GTX 780,Memory,ONE_D,8.38861e+07,16,1,1,320,1653.11,223.207,0.003,17.126,166.851,1.718
GTX 780,Memory,ONE_D,8.38861e+07,32,1,1,320,1653.73,223.253,0.003,9.051,166.752,1.708
GTX 780,Memory,ONE_D,8.38861e+07,64,1,1,320,1654.2,223.174,0.003,5.252,166.72,1.718
GTX 780,Memory,ONE_D,8.38861e+07,128,1,1,320,1653.25,223.103,0.004,3.726,166.794,1.722
GTX 780,Memory,ONE_D,8.38861e+07,256,1,1,320,1653.49,223.182,0.003,3.803,166.707,1.728
GTX 780,Memory,ONE_D,8.38861e+07,512,1,1,320,1653.17,223.264,0.004,3.829,166.796,1.719
GTX 780,Memory,ONE_D,8.38861e+07,1024,1,1,320,1653.74,223.128,0.003,3.842,166.752,1.715
