device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Array3dAverage,THREE_D,128,1,1,1,8,70.883,2.84,0.001,19.49,3.828,0.155
GTX 780,Array3dAverage,THREE_D,128,1,1,2,8,70.597,2.767,0.001,11.701,2.909,0.15
GTX 780,Array3dAverage,THREE_D,128,1,1,4,8,71.018,2.787,0.001,6.487,2.977,0.147
GTX 780,Array3dAverage,THREE_D,128,1,1,8,8,71.189,2.766,0.001,3.87,2.914,0.146
GTX 780,Array3dAverage,THREE_D,128,1,1,16,8,70.612,2.769,0.001,2.854,2.91,0.154
GTX 780,Array3dAverage,THREE_D,128,1,1,32,8,70.683,2.801,0.001,2.64,2.944,0.149
GTX 780,Array3dAverage,THREE_D,128,1,1,64,8,70.564,2.764,0,2.597,2.908,0.147
GTX 780,Array3dAverage,THREE_D,128,8,8,8,8,70.604,2.766,0.001,0.479,2.921,0.144
GTX 780,Array3dAverage,THREE_D,128,8,8,8,8,70.684,2.762,0,0.48,2.902,0.145
GTX 780,Array3dAverage,THREE_D,128,8,8,8,8,70.601,2.765,0,0.479,2.902,0.15
GTX 780,Array3dAverage,THREE_D,128,8,8,8,8,70.567,2.778,0,0.479,2.918,0.145
GTX 780,Array3dAverage,THREE_D,128,1,2,1,8,70.602,2.76,0,10.952,2.914,0.147
GTX 780,Array3dAverage,THREE_D,128,1,2,2,8,70.568,2.766,0.001,6.327,2.918,0.151
GTX 780,Array3dAverage,THREE_D,128,1,2,4,8,70.683,2.767,0.001,3.815,2.911,0.144
GTX 780,Array3dAverage,THREE_D,128,1,2,8,8,70.604,2.759,0,2.852,2.915,0.144
GTX 780,Array3dAverage,THREE_D,128,1,2,16,8,70.705,2.762,0.001,2.638,2.981,0.145
GTX 780,Array3dAverage,THREE_D,128,1,2,32,8,70.489,2.802,0,2.592,2.917,0.145
GTX 780,Array3dAverage,THREE_D,128,1,2,64,8,70.567,2.768,0,2.59,2.955,0.144
GTX 780,Array3dAverage,THREE_D,128,8,8,8,8,70.8,2.771,0.001,0.478,2.906,0.144
GTX 780,Array3dAverage,THREE_D,128,8,8,8,8,70.752,2.77,0.001,0.478,2.903,0.15
GTX 780,Array3dAverage,THREE_D,128,8,8,8,8,70.566,2.76,0,0.478,2.919,0.144
GTX 780,Array3dAverage,THREE_D,128,1,4,1,8,70.57,2.777,0,6.118,2.906,0.145
GTX 780,Array3dAverage,THREE_D,128,1,4,2,8,70.605,2.763,0.001,3.799,2.909,0.144
