device/C,kernel/C,workDimension/C,nBodies/F,timeStep/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,NBody,ONE_D,2.09715e+06,0.005,1,1,1,1,32,183.144,45.325,0.003,6.04699e+06,0.001,5.188
GTX 780,NBody,ONE_D,2.09715e+06,0.005,1,2,1,1,32,183.297,34.289,0.003,3.03741e+06,0.001,5.126
GTX 780,NBody,ONE_D,2.09715e+06,0.005,1,4,1,1,32,183.102,34.128,0.002,1.52729e+06,0.001,5.141
GTX 780,NBody,ONE_D,2.09715e+06,0.005,1,8,1,1,32,183.241,34.476,0.003,768264,0.001,5.192
GTX 780,NBody,ONE_D,2.09715e+06,0.005,1,16,1,1,32,185.889,34.256,0.003,388600,0.001,5.232
GTX 780,NBody,ONE_D,2.09715e+06,0.005,1,32,1,1,32,183.151,34.315,0.003,210163,0,4.958
GTX 780,NBody,ONE_D,2.09715e+06,0.005,1,64,1,1,32,183.123,34.37,0.003,110344,0,4.977
GTX 780,NBody,ONE_D,2.09715e+06,0.005,1,128,1,1,32,183.236,34.278,0.003,97997.9,0,4.871
GTX 780,NBody,ONE_D,2.09715e+06,0.005,1,256,1,1,32,183.188,34.22,0.004,97832.1,0.001,4.862
GTX 780,NBody,ONE_D,2.09715e+06,0.005,1,512,1,1,32,183.018,34.252,0.003,97771.8,0,4.921
GTX 780,NBody,ONE_D,2.09715e+06,0.005,1,1024,1,1,32,183.1,34.279,0.003,118319,0,4.861
