device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,FluidSimulation,ONE_D,28,1916,1916,3,1,1,1,28,434.136,88.966,0.003,1632.34,0,3.014
GTX 780,FluidSimulation,ONE_D,28,1916,1916,3,2,1,1,28,438.64,88.943,0.003,1267.19,0.001,2.927
GTX 780,FluidSimulation,ONE_D,28,1916,1916,3,4,1,1,28,440.041,88.748,0.004,1087.89,0,2.915
GTX 780,FluidSimulation,ONE_D,28,1916,1916,3,8,1,1,28,439.175,88.947,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,28,1916,1916,3,16,1,1,28,444.781,88.759,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,28,1916,1916,3,32,1,1,28,439.005,88.881,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,28,1916,1916,3,64,1,1,28,439.459,88.831,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,28,1916,1916,3,128,1,1,28,443.542,92.987,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,28,1916,1916,3,256,1,1,28,439.391,88.684,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,28,1916,1916,3,512,1,1,28,439.86,88.866,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,28,1916,1916,3,1024,1,1,28,439.413,89.249,0.004,-1,-1,-1
