device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Reduction,ONE_D,262144,1,1,1,4,20.994,2.918,0,0.93,2.314,1.066
GTX 780,Reduction,ONE_D,262144,2,1,1,4,20.291,2.568,0.001,0.709,1.208,0.927
GTX 780,Reduction,ONE_D,262144,4,1,1,4,20.27,2.635,0,0.578,0.757,0.866
GTX 780,Reduction,ONE_D,262144,8,1,1,4,20.225,2.626,0.001,0.496,0.602,0.922
GTX 780,Reduction,ONE_D,262144,16,1,1,4,20.278,2.628,0,0.449,0.53,0.86
GTX 780,Reduction,ONE_D,262144,32,1,1,4,20.175,2.634,0,0.415,0.484,0.861
GTX 780,Reduction,ONE_D,262144,64,1,1,4,20.184,2.628,0,0.415,0.459,0.861
GTX 780,Reduction,ONE_D,262144,128,1,1,4,20.199,2.64,0.001,0.414,0.454,0.939
GTX 780,Reduction,ONE_D,262144,256,1,1,4,20.178,2.634,0,0.418,0.444,0.859
GTX 780,Reduction,ONE_D,262144,512,1,1,4,20.177,2.643,0.001,0.417,0.446,0.86
GTX 780,Reduction,ONE_D,262144,1024,1,1,4,20.177,2.626,0.001,0.426,0.446,0.859
