device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,FluidSimulation,ONE_D,40,2290,2290,3,1,1,1,40,626.785,126.557,0.004,2336.74,0,3.475
GTX 780,FluidSimulation,ONE_D,40,2290,2290,3,2,1,1,40,616.359,126.58,0.004,1810,0,3.318
GTX 780,FluidSimulation,ONE_D,40,2290,2290,3,4,1,1,40,615.652,126.852,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,40,2290,2290,3,8,1,1,40,616.633,126.635,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,40,2290,2290,3,16,1,1,40,615.234,126.669,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,40,2290,2290,3,32,1,1,40,615.326,126.648,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,40,2290,2290,3,64,1,1,40,616.986,126.855,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,40,2290,2290,3,128,1,1,40,616.362,126.495,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,40,2290,2290,3,256,1,1,40,615.985,126.526,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,40,2290,2290,3,512,1,1,40,615.477,126.661,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,40,2290,2290,3,1024,1,1,40,614.982,126.623,0.003,-1,-1,-1
