device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Convolution,ONE_D,2289,2289,64,64,1,1,1,19,101.861,13.807,0.002,20266.9,5.383,0.224
GTX 780,Convolution,ONE_D,2289,2289,64,64,2,1,1,19,102.936,13.977,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,4,1,1,19,101.575,13.689,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,8,1,1,19,100.969,13.712,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,16,1,1,19,101.782,13.728,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,32,1,1,19,101.115,13.691,0.001,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,64,1,1,19,101.125,13.719,0.001,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,128,1,1,19,101.025,13.679,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,256,1,1,19,100.966,13.649,0.001,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,512,1,1,19,100.97,13.685,0.001,-1,-1,-1
GTX 780,Convolution,ONE_D,2289,2289,64,64,1024,1,1,19,100.911,13.704,0.002,-1,-1,-1
