device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Convolution,ONE_D,2048,2048,64,64,1,1,1,16,81.548,11.138,0.002,16195.2,4.128,0.201
GTX 780,Convolution,ONE_D,2048,2048,64,64,2,1,1,16,81.54,11.149,0.001,8131.01,4.207,0.206
GTX 780,Convolution,ONE_D,2048,2048,64,64,4,1,1,16,80.941,11.109,0.001,4095.92,4.13,0.207
GTX 780,Convolution,ONE_D,2048,2048,64,64,8,1,1,16,80.867,11.083,0.002,2075.54,4.15,0.205
GTX 780,Convolution,ONE_D,2048,2048,64,64,16,1,1,16,80.734,11.17,0.001,1063.61,4.116,0.31
GTX 780,Convolution,ONE_D,2048,2048,64,64,32,1,1,16,80.791,11.071,0.001,555.9,4.128,0.2
GTX 780,Convolution,ONE_D,2048,2048,64,64,64,1,1,16,80.577,11.119,0.002,307.193,4.12,0.198
GTX 780,Convolution,ONE_D,2048,2048,64,64,128,1,1,16,80.53,11.11,0.001,262.788,4.156,0.195
GTX 780,Convolution,ONE_D,2048,2048,64,64,256,1,1,16,80.59,11.081,0.001,265.994,4.076,0.191
GTX 780,Convolution,ONE_D,2048,2048,64,64,512,1,1,16,80.697,11.053,0.001,267.175,4.104,0.199
GTX 780,Convolution,ONE_D,2048,2048,64,64,1024,1,1,16,80.918,11.187,0.001,272.24,4.08,0.198
