device/C,kernel/C,workDimension/C,nBodies/F,timeStep/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,NBody,ONE_D,1.83501e+06,0.005,1,1,1,1,28,157.865,29.997,0.002,4.59807e+06,0.001,4.614
GTX 780,NBody,ONE_D,1.83501e+06,0.005,1,2,1,1,28,157.514,29.606,0.002,2.32064e+06,0.001,4.61
GTX 780,NBody,ONE_D,1.83501e+06,0.005,1,4,1,1,28,157.804,29.43,0.002,1.16633e+06,0.001,4.54
GTX 780,NBody,ONE_D,1.83501e+06,0.005,1,8,1,1,28,165.109,29.753,0.003,587477,0,4.452
GTX 780,NBody,ONE_D,1.83501e+06,0.005,1,16,1,1,28,157.468,29.548,0.002,297829,0,4.333
GTX 780,NBody,ONE_D,1.83501e+06,0.005,1,32,1,1,28,157.426,29.519,0.002,160527,0.001,4.267
GTX 780,NBody,ONE_D,1.83501e+06,0.005,1,64,1,1,28,157.84,29.557,0.003,84699.4,0.001,4.192
GTX 780,NBody,ONE_D,1.83501e+06,0.005,1,128,1,1,28,157.384,29.665,0.002,75075.8,0,4.209
GTX 780,NBody,ONE_D,1.83501e+06,0.005,1,256,1,1,28,157.552,29.528,0.003,74983,0,4.204
GTX 780,NBody,ONE_D,1.83501e+06,0.005,1,512,1,1,28,157.324,29.578,0.003,74895.3,0,4.219
GTX 780,NBody,ONE_D,1.83501e+06,0.005,1,1024,1,1,28,157.415,29.569,0.002,91752.1,0.001,4.252
