device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Reduction,ONE_D,2.3593e+06,1,1,1,36,190.294,29.118,0.002,8.283,19.62,7.945
GTX 780,Reduction,ONE_D,2.3593e+06,2,1,1,36,188.904,29.164,0.003,6.284,10.052,6.827
GTX 780,Reduction,ONE_D,2.3593e+06,4,1,1,36,186.146,29.06,0.002,5.055,5.185,6.312
GTX 780,Reduction,ONE_D,2.3593e+06,8,1,1,36,185.73,29.097,0.003,4.315,2.749,6.063
GTX 780,Reduction,ONE_D,2.3593e+06,16,1,1,36,185.643,29.231,0.002,3.91,1.527,5.861
GTX 780,Reduction,ONE_D,2.3593e+06,32,1,1,36,185.672,29.285,0.002,3.663,1.193,5.908
GTX 780,Reduction,ONE_D,2.3593e+06,64,1,1,36,185.175,29.007,0.002,3.576,0.986,5.863
GTX 780,Reduction,ONE_D,2.3593e+06,128,1,1,36,185.015,29.111,0.001,3.569,0.894,5.915
GTX 780,Reduction,ONE_D,2.3593e+06,256,1,1,36,185.582,29.286,0.002,3.591,0.857,5.822
GTX 780,Reduction,ONE_D,2.3593e+06,512,1,1,36,185.235,29.062,0.002,3.642,0.83,5.849
GTX 780,Reduction,ONE_D,2.3593e+06,1024,1,1,36,186.152,29.039,0.002,3.746,0.822,5.886
