device/C,kernel/C,workDimension/C,width/F,height/F,steps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,MonteCarloAsian,TWO_D,362,724,4,1,1,1,3.99915,100.181,0.477,0.001,565.288,0.002,1.013
GTX 780,MonteCarloAsian,TWO_D,362,724,4,1,2,1,3.99915,97.518,0.439,0.001,293.823,0.005,0.9
GTX 780,MonteCarloAsian,TWO_D,362,724,4,1,4,1,3.99915,97.609,0.442,0.001,163.271,0.002,0.913
GTX 780,MonteCarloAsian,TWO_D,362,724,4,1,8,1,3.99915,97.909,0.44,0.001,-1,-1,-1
GTX 780,MonteCarloAsian,TWO_D,362,724,4,1,16,1,3.99915,98.774,0.406,0.001,-1,-1,-1
GTX 780,MonteCarloAsian,TWO_D,362,724,4,1,32,1,3.99915,98.711,0.407,0.001,-1,-1,-1
GTX 780,MonteCarloAsian,TWO_D,362,724,4,1,64,1,3.99915,99.013,0.419,0.001,-1,-1,-1
GTX 780,MonteCarloAsian,TWO_D,362,724,4,1,128,1,3.99915,99.819,0.401,0.001,-1,-1,-1
GTX 780,MonteCarloAsian,TWO_D,362,724,4,1,256,1,3.99915,98.256,0.399,0,-1,-1,-1
GTX 780,MonteCarloAsian,TWO_D,362,724,4,1,512,1,3.99915,97.844,0.398,0.001,-1,-1,-1
GTX 780,MonteCarloAsian,TWO_D,362,724,4,1,1024,1,3.99915,97.68,0.388,0.001,-1,-1,-1
GTX 780,MonteCarloAsian,TWO_D,362,724,4,2,1,1,3.99915,97.807,0.395,0.001,294.41,0.001,0.868
GTX 780,MonteCarloAsian,TWO_D,362,724,4,2,2,1,3.99915,97.938,0.446,0.001,163.153,0.002,0.914
GTX 780,MonteCarloAsian,TWO_D,362,724,4,2,4,1,3.99915,97.93,0.435,0.001,96.244,0.002,0.928
GTX 780,MonteCarloAsian,TWO_D,362,724,4,2,8,1,3.99915,98.243,0.449,0.001,-1,-1,-1
GTX 780,MonteCarloAsian,TWO_D,362,724,4,2,16,1,3.99915,98.682,0.424,0,-1,-1,-1
GTX 780,MonteCarloAsian,TWO_D,362,724,4,2,32,1,3.99915,102.668,0.501,0.002,-1,-1,-1
GTX 780,MonteCarloAsian,TWO_D,362,724,4,2,64,1,3.99915,103.13,0.421,0,-1,-1,-1
GTX 780,MonteCarloAsian,TWO_D,362,724,4,2,128,1,3.99915,98.639,0.392,0,-1,-1,-1
GTX 780,MonteCarloAsian,TWO_D,362,724,4,2,256,1,3.99915,99.37,0.401,0.001,-1,-1,-1
