device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Array3dAverage,THREE_D,146,1,1,1,11.8719,107.776,4.134,0.001,32.548,3.68,0.167
GTX 780,Array3dAverage,THREE_D,146,1,1,2,11.8719,104.55,3.986,0.001,18.814,3.91,0.154
GTX 780,Array3dAverage,THREE_D,146,1,2,1,11.8719,105.1,3.993,0.001,18.136,3.915,0.15
GTX 780,Array3dAverage,THREE_D,146,1,2,2,11.8719,104.476,4.028,0,10.58,3.905,0.151
GTX 780,Array3dAverage,THREE_D,146,2,1,1,11.8719,110.28,3.994,0.001,16.429,3.914,0.158
GTX 780,Array3dAverage,THREE_D,146,2,1,2,11.8719,104.467,3.978,0.001,9.42,3.923,0.152
GTX 780,Array3dAverage,THREE_D,146,2,2,1,11.8719,105.233,4.007,0.001,9.236,3.92,0.15
GTX 780,Array3dAverage,THREE_D,146,2,2,2,11.8719,104.471,4.019,0.001,5.246,3.913,0.15
GTX 780,Array3dAverage,THREE_D,146,1,1,1,11.8719,104.764,4.031,0,32.585,4.01,0.166
GTX 780,Array3dAverage,THREE_D,146,1,1,2,11.8719,102.546,4.036,0.001,18.842,4.305,0.154
GTX 780,Array3dAverage,THREE_D,146,1,2,1,11.8719,103.34,3.983,0.001,18.154,4.244,0.158
GTX 780,Array3dAverage,THREE_D,146,1,2,2,11.8719,102.319,3.983,0.001,10.601,4.247,0.151
GTX 780,Array3dAverage,THREE_D,146,2,1,1,11.8719,107.858,3.988,0.001,16.447,4.277,0.153
GTX 780,Array3dAverage,THREE_D,146,2,1,2,11.8719,102.483,3.97,0.001,9.43,4.278,0.151
GTX 780,Array3dAverage,THREE_D,146,2,2,1,11.8719,103.169,4.182,0.001,9.246,4.243,0.153
GTX 780,Array3dAverage,THREE_D,146,2,2,2,11.8719,102.492,3.988,0.001,5.26,4.292,0.151
GTX 780,Array3dAverage,THREE_D,146,1,1,1,11.8719,105.8,4.133,0.001,32.549,4.028,0.168
GTX 780,Array3dAverage,THREE_D,146,1,1,2,11.8719,102.692,4.063,0.001,18.817,4.306,0.154
GTX 780,Array3dAverage,THREE_D,146,1,2,1,11.8719,103.712,4.064,0.001,18.124,4.285,0.152
GTX 780,Array3dAverage,THREE_D,146,1,2,2,11.8719,102.514,4.062,0.001,10.578,4.296,0.15
GTX 780,Array3dAverage,THREE_D,146,2,1,1,11.8719,108.096,4.053,0,16.433,4.282,0.156
GTX 780,Array3dAverage,THREE_D,146,2,1,2,11.8719,102.409,4.043,0.001,9.419,4.325,0.161
GTX 780,Array3dAverage,THREE_D,146,2,2,1,11.8719,103.352,4.061,0,9.217,4.385,0.149
GTX 780,Array3dAverage,THREE_D,146,2,2,2,11.8719,102.467,4.04,0.001,5.244,4.465,0.152
GTX 780,Array3dAverage,THREE_D,146,1,1,1,11.8719,104.854,4.088,0.002,32.608,4.273,0.166
GTX 780,Array3dAverage,THREE_D,146,1,1,2,11.8719,102.376,4.043,0.001,18.836,4.254,0.154
GTX 780,Array3dAverage,THREE_D,146,1,2,1,11.8719,103.057,4.036,0.001,18.162,4.262,0.151
GTX 780,Array3dAverage,THREE_D,146,1,2,2,11.8719,102.272,4.04,0,10.58,4.249,0.151
GTX 780,Array3dAverage,THREE_D,146,2,1,1,11.8719,108.185,4.041,0.001,16.444,4.261,0.153
GTX 780,Array3dAverage,THREE_D,146,2,1,2,11.8719,102.259,4.037,0.002,9.43,4.259,0.15
GTX 780,Array3dAverage,THREE_D,146,2,2,1,11.8719,103.157,4.083,0,9.235,4.268,0.15
GTX 780,Array3dAverage,THREE_D,146,2,2,2,11.8719,102.266,4.038,0,5.253,4.267,0.155
GTX 780,Array3dAverage,THREE_D,146,1,1,1,11.8719,105.941,4.01,0.001,32.571,3.648,0.168
GTX 780,Array3dAverage,THREE_D,146,1,1,2,11.8719,102.399,3.964,0,18.827,3.882,0.156
GTX 780,Array3dAverage,THREE_D,146,1,2,1,11.8719,103.042,3.966,0.001,18.157,3.89,0.153
GTX 780,Array3dAverage,THREE_D,146,1,2,2,11.8719,102.291,3.964,0.001,10.601,3.896,0.153
GTX 780,Array3dAverage,THREE_D,146,2,1,1,11.8719,108.633,3.982,0.001,16.441,3.97,0.155
GTX 780,Array3dAverage,THREE_D,146,2,1,2,11.8719,102.683,3.973,0.001,9.432,3.895,0.153
GTX 780,Array3dAverage,THREE_D,146,2,2,1,11.8719,103.335,3.97,0.002,9.224,3.884,0.153
GTX 780,Array3dAverage,THREE_D,146,2,2,2,11.8719,102.273,3.959,0.001,5.251,3.92,0.158
GTX 780,Array3dAverage,THREE_D,146,1,1,1,11.8719,104.289,4.05,0.001,32.627,3.95,0.168
GTX 780,Array3dAverage,THREE_D,146,1,1,2,11.8719,102.627,4.067,0.001,18.876,4.275,0.157
