device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,FluidSimulation,ONE_D,3,724,724,3,1,1,1,4,63.861,13.641,0.003,231.604,0,0.923
GTX 780,FluidSimulation,ONE_D,3,724,724,3,2,1,1,4,58.631,13.667,0.003,180.681,0,1.329
GTX 780,FluidSimulation,ONE_D,3,724,724,3,4,1,1,4,64.287,13.749,0.003,155.233,0.001,1.102
GTX 780,FluidSimulation,ONE_D,3,724,724,3,8,1,1,4,64.385,13.675,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,3,724,724,3,16,1,1,4,64.208,13.714,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,3,724,724,3,32,1,1,4,64.434,13.654,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,3,724,724,3,64,1,1,4,64.696,13.636,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,3,724,724,3,128,1,1,4,64.922,13.785,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,3,724,724,3,256,1,1,4,64.293,13.752,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,3,724,724,3,512,1,1,4,64.273,13.699,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,3,724,724,3,1024,1,1,4,64.944,13.632,0.003,-1,-1,-1
