device/C,kernel/C,workDimension/C,nBodies/F,timeStep/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,NBody,ONE_D,262144,0.005,1,1,1,1,4,22.778,4.305,0.001,91990.9,0.001,1.016
GTX 780,NBody,ONE_D,262144,0.005,1,2,1,1,4,22.194,4.394,0.001,46067.3,0,0.966
GTX 780,NBody,ONE_D,262144,0.005,1,4,1,1,4,22.03,4.381,0.001,23061.7,0,0.951
GTX 780,NBody,ONE_D,262144,0.005,1,8,1,1,4,22.168,4.377,0.001,11530.5,0,0.95
GTX 780,NBody,ONE_D,262144,0.005,1,16,1,1,4,22.033,4.361,0,5788.34,0,0.95
GTX 780,NBody,ONE_D,262144,0.005,1,32,1,1,4,22.075,4.408,0,3064.72,0,0.93
GTX 780,NBody,ONE_D,262144,0.005,1,64,1,1,4,22.042,4.366,0,1569.17,0.001,0.928
GTX 780,NBody,ONE_D,262144,0.005,1,128,1,1,4,22.039,4.38,0.001,1448.23,0,0.946
GTX 780,NBody,ONE_D,262144,0.005,1,256,1,1,4,22.053,4.372,0,1600.42,0,0.929
GTX 780,NBody,ONE_D,262144,0.005,1,512,1,1,4,22.031,4.368,0.001,1600.76,0,0.943
GTX 780,NBody,ONE_D,262144,0.005,1,1024,1,1,4,22.066,4.426,0.001,1923.73,0,0.932
