device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Array3dAverage,THREE_D,208,1,1,4,34.3281,327.664,11.635,0.002,31.173,17.018,0.44
GTX 780,Array3dAverage,THREE_D,208,1,1,8,34.3281,328.767,11.547,0.003,18.709,17.064,0.433
GTX 780,Array3dAverage,THREE_D,208,1,1,16,34.3281,326.678,11.515,0.001,13.619,16.996,0.422
GTX 780,Array3dAverage,THREE_D,208,8,8,8,34.3281,322.834,11.795,0.002,2.003,17.04,0.332
GTX 780,Array3dAverage,THREE_D,208,8,8,8,34.3281,329.457,11.584,0.002,1.992,17.027,0.34
GTX 780,Array3dAverage,THREE_D,208,8,8,8,34.3281,331.413,11.65,0.002,1.988,16.982,0.322
GTX 780,Array3dAverage,THREE_D,208,8,8,8,34.3281,329.992,11.571,0.003,1.992,16.998,0.337
GTX 780,Array3dAverage,THREE_D,208,1,2,4,34.3281,327.505,11.594,0.002,18.676,17.056,0.345
GTX 780,Array3dAverage,THREE_D,208,1,2,8,34.3281,330.731,11.693,0.002,13.582,17.191,0.334
GTX 780,Array3dAverage,THREE_D,208,1,2,16,34.3281,331.028,11.636,0.002,12.476,16.986,0.337
GTX 780,Array3dAverage,THREE_D,208,8,8,8,34.3281,323.401,11.59,0.003,1.993,17.005,0.334
GTX 780,Array3dAverage,THREE_D,208,8,8,8,34.3281,329.16,11.641,0.002,1.991,16.987,0.334
GTX 780,Array3dAverage,THREE_D,208,8,8,8,34.3281,331.067,11.692,0.002,1.996,17.088,0.345
GTX 780,Array3dAverage,THREE_D,208,1,4,1,34.3281,329.863,11.628,0.002,29.299,16.982,0.326
GTX 780,Array3dAverage,THREE_D,208,1,4,2,34.3281,329.467,11.587,0.002,18.56,16.979,0.345
GTX 780,Array3dAverage,THREE_D,208,1,4,4,34.3281,330.162,11.593,0.002,13.557,16.983,0.341
GTX 780,Array3dAverage,THREE_D,208,1,4,8,34.3281,329.494,11.55,0.001,12.506,17.03,0.333
GTX 780,Array3dAverage,THREE_D,208,1,4,16,34.3281,329.285,11.602,0.002,12.285,16.994,0.334
GTX 780,Array3dAverage,THREE_D,208,8,8,8,34.3281,321.76,11.577,0.002,1.996,17.02,0.336
