device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Array3dAverage,THREE_D,168,1,1,8,18.0879,161.375,6.02,0.001,9.847,5.797,0.16
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,175.48,6.027,0.001,1.064,5.939,0.16
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,161.367,6.022,0.001,1.062,5.922,0.16
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,161.344,6.031,0.001,1.067,5.939,0.159
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,161.431,6.024,0.001,1.065,6.009,0.159
GTX 780,Array3dAverage,THREE_D,168,1,2,8,18.0879,161.4,6.031,0.001,7.146,5.85,0.161
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,175.807,6.006,0.001,1.062,5.92,0.163
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,161.417,6.025,0.001,1.062,5.936,0.16
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,161.315,6.022,0,1.065,5.936,0.166
GTX 780,Array3dAverage,THREE_D,168,1,4,8,18.0879,161.545,6.023,0,6.601,5.842,0.162
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,175.532,6.035,0.001,1.063,5.967,0.167
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,162.481,6.054,0.001,1.065,5.968,0.162
GTX 780,Array3dAverage,THREE_D,168,1,8,1,18.0879,161.555,6.033,0.001,9.535,5.922,0.167
GTX 780,Array3dAverage,THREE_D,168,1,8,2,18.0879,161.373,6.028,0.001,7.161,5.934,0.16
GTX 780,Array3dAverage,THREE_D,168,1,8,4,18.0879,161.311,6.027,0,6.594,5.958,0.159
GTX 780,Array3dAverage,THREE_D,168,1,8,8,18.0879,161.423,6.031,0.001,6.487,5.975,0.164
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,175.434,6.029,0,1.068,5.91,0.166
GTX 780,Array3dAverage,THREE_D,168,2,1,8,18.0879,161.42,6.016,0,4.896,5.888,0.161
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,175.265,6.042,0,1.062,5.923,0.16
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,161.757,6.026,0.001,1.062,5.927,0.161
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,161.847,6.03,0.001,1.063,5.933,0.162
GTX 780,Array3dAverage,THREE_D,168,2,2,8,18.0879,161.319,6.021,0.001,3.719,5.799,0.165
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,175.768,6.036,0.001,1.068,5.958,0.173
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,161.382,6.032,0,1.063,5.931,0.159
GTX 780,Array3dAverage,THREE_D,168,2,4,8,18.0879,161.852,6.103,0.001,3.392,5.862,0.16
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,175.313,6.025,0.001,1.066,5.943,0.161
GTX 780,Array3dAverage,THREE_D,168,2,8,1,18.0879,161.478,6.012,0.001,4.903,5.976,0.164
GTX 780,Array3dAverage,THREE_D,168,2,8,2,18.0879,161.424,6.032,0.001,3.682,5.917,0.16
GTX 780,Array3dAverage,THREE_D,168,2,8,4,18.0879,161.979,6.048,0.001,3.369,5.916,0.161
GTX 780,Array3dAverage,THREE_D,168,2,8,8,18.0879,161.591,6.039,0.001,3.379,5.934,0.161
GTX 780,Array3dAverage,THREE_D,168,4,1,8,18.0879,161.424,6.02,0.001,2.55,5.803,0.16
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,175.407,6.018,0.001,1.062,5.926,0.16
GTX 780,Array3dAverage,THREE_D,168,8,8,8,18.0879,161.365,6.036,0.001,1.062,5.91,0.159
GTX 780,Array3dAverage,THREE_D,168,4,2,8,18.0879,161.701,6.028,0.001,1.831,5.826,0.158
