device/C,kernel/C,workDimension/C,a/F,b/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Computation,ONE_D,823,476,1,1,1,384,0.007,0,0.001,0.032,0,0.005
GTX 780,Computation,ONE_D,823,476,2,1,1,384,0.003,0.001,0,0.015,0,0.006
GTX 780,Computation,ONE_D,823,476,4,1,1,384,0.003,0,0,0.014,0,0.006
GTX 780,Computation,ONE_D,823,476,8,1,1,384,0.003,0,0,0.013,0,0.006
GTX 780,Computation,ONE_D,823,476,16,1,1,384,0.003,0,0,0.013,0,0.005
GTX 780,Computation,ONE_D,823,476,32,1,1,384,0.003,0,0.001,0.013,0.001,0.005
GTX 780,Computation,ONE_D,823,476,64,1,1,384,0.003,0,0,0.014,0,0.005
GTX 780,Computation,ONE_D,823,476,128,1,1,384,0.002,0,0,0.013,0,0.005
GTX 780,Computation,ONE_D,823,476,256,1,1,384,0.002,0,0,0.014,0,0.005
GTX 780,Computation,ONE_D,823,476,512,1,1,384,0.003,0,0.001,0.013,0,0.005
GTX 780,Computation,ONE_D,823,476,1024,1,1,384,0.003,0,0,-1,-1,-1
