device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Convolution,ONE_D,3396,3396,64,64,1,1,1,43,224.873,40.189,0.002,44708.5,15.408,0.458
GTX 780,Convolution,ONE_D,3396,3396,64,64,2,1,1,43,226.25,39.993,0.003,22431.2,14.647,0.488
GTX 780,Convolution,ONE_D,3396,3396,64,64,4,1,1,43,226.901,40.245,0.002,11306.7,14.655,0.453
GTX 780,Convolution,ONE_D,3396,3396,64,64,8,1,1,43,226.424,39.915,0.017,5714.99,14.695,0.49
GTX 780,Convolution,ONE_D,3396,3396,64,64,16,1,1,43,227.243,39.869,0.003,2928.94,15.013,0.491
GTX 780,Convolution,ONE_D,3396,3396,64,64,32,1,1,43,226.347,39.913,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,3396,3396,64,64,64,1,1,43,226.038,39.909,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,3396,3396,64,64,128,1,1,43,226.56,40.222,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,3396,3396,64,64,256,1,1,43,225.923,39.999,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,3396,3396,64,64,512,1,1,43,225.915,39.915,0.002,-1,-1,-1
GTX 780,Convolution,ONE_D,3396,3396,64,64,1024,1,1,43,226.59,39.901,0.002,-1,-1,-1
