device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Array3dAverage,THREE_D,216,1,1,4,38.4434,372.541,13.18,0.002,35.083,19.029,0.351
GTX 780,Array3dAverage,THREE_D,216,1,1,8,38.4434,375.619,13.136,0.002,20.932,19.115,0.348
GTX 780,Array3dAverage,THREE_D,216,8,8,8,38.4434,368.537,13.144,0.002,2.223,19.027,0.352
GTX 780,Array3dAverage,THREE_D,216,8,8,8,38.4434,374.235,13.125,0.002,2.224,19.018,0.358
GTX 780,Array3dAverage,THREE_D,216,8,8,8,38.4434,375.009,13.084,0.003,2.222,19.026,0.346
GTX 780,Array3dAverage,THREE_D,216,8,8,8,38.4434,374.822,13.17,0.003,2.235,19.207,0.359
GTX 780,Array3dAverage,THREE_D,216,1,2,4,38.4434,372.846,13.159,0.002,20.968,19.31,0.344
GTX 780,Array3dAverage,THREE_D,216,1,2,8,38.4434,377.677,13.194,0.002,15.154,19.012,0.357
GTX 780,Array3dAverage,THREE_D,216,8,8,8,38.4434,367.378,13.118,0.002,2.228,19.05,0.336
GTX 780,Array3dAverage,THREE_D,216,8,8,8,38.4434,375.012,13.228,0.002,2.228,19.033,0.343
GTX 780,Array3dAverage,THREE_D,216,8,8,8,38.4434,374.178,13.1,0.002,2.231,19.061,0.347
GTX 780,Array3dAverage,THREE_D,216,1,4,1,38.4434,375.218,13.2,0.002,32.85,19.074,0.341
GTX 780,Array3dAverage,THREE_D,216,1,4,2,38.4434,374.731,13.089,0.002,20.798,19.013,0.352
GTX 780,Array3dAverage,THREE_D,216,1,4,4,38.4434,374.211,13.12,0.002,15.2,19.018,0.353
GTX 780,Array3dAverage,THREE_D,216,1,4,8,38.4434,375.16,13.096,0.002,14.002,19.122,0.351
GTX 780,Array3dAverage,THREE_D,216,8,8,8,38.4434,367.792,13.273,0.002,2.225,19.05,0.355
GTX 780,Array3dAverage,THREE_D,216,8,8,8,38.4434,375.07,13.267,0.002,2.232,19.028,0.346
GTX 780,Array3dAverage,THREE_D,216,1,8,1,38.4434,374.422,13.121,0.001,20.233,19.035,0.346
GTX 780,Array3dAverage,THREE_D,216,1,8,2,38.4434,374.26,13.1,0.002,15.198,19.019,0.353
GTX 780,Array3dAverage,THREE_D,216,1,8,4,38.4434,376.311,13.098,0.001,13.999,19.139,0.352
GTX 780,Array3dAverage,THREE_D,216,1,8,8,38.4434,373.956,13.172,0.002,13.755,19.025,0.345
GTX 780,Array3dAverage,THREE_D,216,8,8,8,38.4434,368.554,13.159,0.002,2.232,19.03,0.348
GTX 780,Array3dAverage,THREE_D,216,2,1,4,38.4434,373.275,13.122,0.002,17.218,19.027,0.353
GTX 780,Array3dAverage,THREE_D,216,2,1,8,38.4434,374.346,13.082,0.001,10.404,19.086,0.347
GTX 780,Array3dAverage,THREE_D,216,8,8,8,38.4434,367.892,13.16,0.002,2.248,19.065,0.351
GTX 780,Array3dAverage,THREE_D,216,8,8,8,38.4434,375.047,13.166,0.002,2.228,19.017,0.36
GTX 780,Array3dAverage,THREE_D,216,8,8,8,38.4434,373.965,13.144,0.002,2.23,19.068,0.343
GTX 780,Array3dAverage,THREE_D,216,2,2,4,38.4434,372.444,13.121,0.002,10.435,19.244,0.352
GTX 780,Array3dAverage,THREE_D,216,2,2,8,38.4434,379.222,13.131,0.002,7.867,19.008,0.351
GTX 780,Array3dAverage,THREE_D,216,8,8,8,38.4434,367.665,13.074,0.002,2.233,19.029,0.349
GTX 780,Array3dAverage,THREE_D,216,8,8,8,38.4434,374.766,13.148,0.002,2.233,19.018,0.347
GTX 780,Array3dAverage,THREE_D,216,2,4,1,38.4434,373.915,13.177,0.002,16.694,19.108,0.342
GTX 780,Array3dAverage,THREE_D,216,2,4,2,38.4434,374.929,13.104,0.002,10.363,19.209,0.348
GTX 780,Array3dAverage,THREE_D,216,2,4,4,38.4434,375.666,13.165,0.002,7.858,19.034,0.361
GTX 780,Array3dAverage,THREE_D,216,2,4,8,38.4434,374.667,13.146,0.002,7.158,19.101,0.349
GTX 780,Array3dAverage,THREE_D,216,8,8,8,38.4434,369.291,13.166,0.002,2.232,19.023,0.336
GTX 780,Array3dAverage,THREE_D,216,2,8,1,38.4434,373.82,13.098,0.003,10.375,19.026,0.344
GTX 780,Array3dAverage,THREE_D,216,2,8,2,38.4434,375.822,13.707,0.002,7.857,21.659,0.366
GTX 780,Array3dAverage,THREE_D,216,2,8,4,38.4434,387.204,13.103,0.002,7.129,19.07,0.353
GTX 780,Array3dAverage,THREE_D,216,2,8,8,38.4434,374.527,13.15,0.002,7.159,19.078,0.35
