device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,FluidSimulation,ONE_D,43,2401,2401,3,1,1,1,44,679.663,139.505,0.003,2576.48,0.001,4.085
GTX 780,FluidSimulation,ONE_D,43,2401,2401,3,2,1,1,44,702.407,141.26,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,43,2401,2401,3,4,1,1,44,903.991,163.609,0.005,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,43,2401,2401,3,8,1,1,44,684.833,138.908,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,43,2401,2401,3,16,1,1,44,694.22,139.163,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,43,2401,2401,3,32,1,1,44,686.528,139.096,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,43,2401,2401,3,64,1,1,44,685.045,138.974,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,43,2401,2401,3,128,1,1,44,684.94,139.111,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,43,2401,2401,3,256,1,1,44,688.684,138.955,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,43,2401,2401,3,512,1,1,44,685.582,139.014,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,43,2401,2401,3,1024,1,1,44,684.409,139.166,0.003,-1,-1,-1
