device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Array3dAverage,THREE_D,192,1,1,4,27,244.056,8.943,0.001,24.217,9.571,0.196
GTX 780,Array3dAverage,THREE_D,192,1,1,8,27,244.437,9,0.001,14.692,9.601,0.195
GTX 780,Array3dAverage,THREE_D,192,1,1,16,27,243.977,8.932,0.001,10.699,9.63,0.196
GTX 780,Array3dAverage,THREE_D,192,1,1,32,27,242.86,8.943,0.001,10.023,9.58,0.196
GTX 780,Array3dAverage,THREE_D,192,1,1,64,27,243.087,8.908,0.001,10.894,9.633,0.203
GTX 780,Array3dAverage,THREE_D,192,8,8,8,27,245.682,8.958,0.001,1.564,9.614,0.202
GTX 780,Array3dAverage,THREE_D,192,8,8,8,27,243.209,8.903,0.001,1.558,9.589,0.202
GTX 780,Array3dAverage,THREE_D,192,8,8,8,27,242.624,8.936,0.001,1.56,9.627,0.193
GTX 780,Array3dAverage,THREE_D,192,8,8,8,27,242.648,8.924,0,1.575,9.62,0.197
GTX 780,Array3dAverage,THREE_D,192,1,2,4,27,243.547,8.93,0.001,14.637,9.565,0.192
GTX 780,Array3dAverage,THREE_D,192,1,2,8,27,246.095,8.981,0.001,10.65,9.584,0.197
GTX 780,Array3dAverage,THREE_D,192,1,2,16,27,243.827,8.924,0.001,9.815,9.693,0.196
GTX 780,Array3dAverage,THREE_D,192,1,2,32,27,243.011,8.913,0.001,9.647,9.586,0.196
GTX 780,Array3dAverage,THREE_D,192,1,2,64,27,242.797,8.917,0.001,9.657,9.593,0.197
GTX 780,Array3dAverage,THREE_D,192,8,8,8,27,245.764,8.974,0.001,1.563,9.625,0.198
GTX 780,Array3dAverage,THREE_D,192,8,8,8,27,243.187,8.934,0.001,1.562,9.671,0.201
GTX 780,Array3dAverage,THREE_D,192,8,8,8,27,244.232,8.94,0.001,1.56,9.613,0.196
GTX 780,Array3dAverage,THREE_D,192,1,4,1,27,243.454,8.97,0.001,23.038,9.66,0.202
GTX 780,Array3dAverage,THREE_D,192,1,4,2,27,246.395,8.927,0.001,14.599,9.643,0.195
GTX 780,Array3dAverage,THREE_D,192,1,4,4,27,243.262,8.913,0.001,10.662,9.577,0.196
GTX 780,Array3dAverage,THREE_D,192,1,4,8,27,242.955,8.925,0.001,9.827,9.581,0.196
GTX 780,Array3dAverage,THREE_D,192,1,4,16,27,244.109,9.024,0.001,9.661,9.593,0.196
GTX 780,Array3dAverage,THREE_D,192,1,4,32,27,243.204,8.944,0.001,9.651,9.598,0.199
GTX 780,Array3dAverage,THREE_D,192,1,4,64,27,242.706,8.926,0.001,9.696,9.631,0.194
GTX 780,Array3dAverage,THREE_D,192,8,8,8,27,242.835,8.925,0.001,1.561,9.6,0.213
GTX 780,Array3dAverage,THREE_D,192,8,8,8,27,245.894,8.977,0.001,1.562,9.624,0.216
GTX 780,Array3dAverage,THREE_D,192,1,8,1,27,243.026,8.902,0.001,14.19,9.637,0.199
GTX 780,Array3dAverage,THREE_D,192,1,8,2,27,242.698,8.918,0.001,10.669,9.565,0.194
GTX 780,Array3dAverage,THREE_D,192,1,8,4,27,242.964,8.976,0.001,9.817,9.663,0.2
GTX 780,Array3dAverage,THREE_D,192,1,8,8,27,243.983,8.941,0.001,9.659,9.592,0.196
GTX 780,Array3dAverage,THREE_D,192,1,8,16,27,242.58,8.911,0.001,9.653,9.584,0.198
GTX 780,Array3dAverage,THREE_D,192,1,8,32,27,242.604,8.915,0.001,9.703,9.49,0.196
GTX 780,Array3dAverage,THREE_D,192,1,8,64,27,244.409,8.926,0.001,9.729,9.646,0.259
GTX 780,Array3dAverage,THREE_D,192,8,8,8,27,241.525,8.866,0.001,1.565,9.547,0.2
GTX 780,Array3dAverage,THREE_D,192,1,16,1,27,239.416,8.87,0.001,10.557,9.56,0.198
GTX 780,Array3dAverage,THREE_D,192,1,16,2,27,239.357,8.906,0.001,9.811,9.624,0.198
GTX 780,Array3dAverage,THREE_D,192,1,16,4,27,241.074,8.902,0.001,9.659,9.598,0.198
GTX 780,Array3dAverage,THREE_D,192,1,16,8,27,240.043,8.871,0.001,9.655,9.541,0.201
GTX 780,Array3dAverage,THREE_D,192,1,16,16,27,239.237,8.885,0.001,9.71,9.637,0.2
GTX 780,Array3dAverage,THREE_D,192,1,16,32,27,239.623,8.961,0.001,9.726,9.532,0.197
GTX 780,Array3dAverage,THREE_D,192,1,16,64,27,242.082,8.9,0.001,9.823,9.52,0.197
GTX 780,Array3dAverage,THREE_D,192,1,32,1,27,239.433,8.872,0.001,9.816,9.545,0.195
GTX 780,Array3dAverage,THREE_D,192,1,32,2,27,239.28,8.858,0.001,9.663,9.612,0.2
GTX 780,Array3dAverage,THREE_D,192,1,32,4,27,240.892,9.002,0.001,9.657,9.53,0.199
GTX 780,Array3dAverage,THREE_D,192,1,32,8,27,241.347,8.946,0.001,9.709,9.541,0.197
GTX 780,Array3dAverage,THREE_D,192,1,32,16,27,239.317,8.866,0.001,9.727,9.534,0.205
GTX 780,Array3dAverage,THREE_D,192,1,32,32,27,239.592,8.882,0.001,9.81,9.529,0.204
GTX 780,Array3dAverage,THREE_D,192,1,64,1,27,241.615,8.982,0.001,9.653,9.528,0.202
GTX 780,Array3dAverage,THREE_D,192,1,64,2,27,239.904,8.84,0.001,9.657,9.56,0.195
GTX 780,Array3dAverage,THREE_D,192,1,64,4,27,239.234,8.868,0.001,9.699,9.535,0.197
GTX 780,Array3dAverage,THREE_D,192,1,64,8,27,239.183,9.113,0.001,9.735,9.533,0.198
GTX 780,Array3dAverage,THREE_D,192,1,64,16,27,240.858,8.9,0.001,9.813,9.607,0.19
GTX 780,Array3dAverage,THREE_D,192,2,1,4,27,241.663,8.878,0.002,12.018,9.591,0.196
GTX 780,Array3dAverage,THREE_D,192,2,1,8,27,240.263,8.879,0.001,7.303,9.545,0.202
GTX 780,Array3dAverage,THREE_D,192,2,1,16,27,247.246,8.956,0.001,5.546,9.56,0.202
GTX 780,Array3dAverage,THREE_D,192,2,1,32,27,241.779,8.932,0.001,5.088,9.576,0.2
GTX 780,Array3dAverage,THREE_D,192,2,1,64,27,240.049,8.907,0.001,5.621,9.605,0.199
GTX 780,Array3dAverage,THREE_D,192,8,8,8,27,240.968,8.96,0.001,1.561,9.572,0.195
GTX 780,Array3dAverage,THREE_D,192,8,8,8,27,240.107,8.935,0.001,1.563,9.58,0.198
