device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,VectorAdd,ONE_D,7.34003e+06,1,1,1,28,281.701,19.574,0.003,24.817,14.191,0.911
GTX 780,VectorAdd,ONE_D,7.34003e+06,2,1,1,28,289.591,19.616,0.002,12.538,14.078,0.899
GTX 780,VectorAdd,ONE_D,7.34003e+06,4,1,1,28,290.283,19.598,0.002,6.307,14.125,0.896
GTX 780,VectorAdd,ONE_D,7.34003e+06,8,1,1,28,290.175,19.554,0.002,3.243,14.112,0.874
GTX 780,VectorAdd,ONE_D,7.34003e+06,16,1,1,28,289.779,19.644,0.003,1.721,14.106,0.866
GTX 780,VectorAdd,ONE_D,7.34003e+06,32,1,1,28,289.874,19.699,0.003,0.976,14.046,0.886
GTX 780,VectorAdd,ONE_D,7.34003e+06,64,1,1,28,290.309,19.59,0.003,0.695,14.052,0.878
GTX 780,VectorAdd,ONE_D,7.34003e+06,128,1,1,28,289.726,19.584,0.002,0.555,14.139,1.135
GTX 780,VectorAdd,ONE_D,7.34003e+06,256,1,1,28,289.697,19.817,0.002,0.564,14.196,0.902
GTX 780,VectorAdd,ONE_D,7.34003e+06,512,1,1,28,290.208,19.573,0.002,0.568,14.069,0.896
GTX 780,VectorAdd,ONE_D,7.34003e+06,1024,1,1,28,289.681,19.588,0.002,0.579,14.064,0.885
