device/C,kernel/C,workDimension/C,actualMB/F,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,1,1,1,16,248.727,105.705,0.005,929.652,0.001,2.58
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,2,1,1,16,252.304,51.28,0.003,722.848,0.001,2.571
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,4,1,1,16,252.193,51.422,0.003,620.61,0.001,2.613
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,8,1,1,16,252.088,51.256,0.003,568.103,0.001,2.602
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,16,1,1,16,252.186,51.269,0.005,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,32,1,1,16,253.491,51.272,0.005,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,64,1,1,16,254.4,51.543,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,128,1,1,16,252.506,51.247,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,256,1,1,16,252.341,51.311,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,512,1,1,16,254.54,56.891,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,1024,1,1,16,252.718,51.28,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,1,1,1,16,249.43,51.3,0.004,925.062,0.002,2.542
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,2,1,1,16,252.03,51.227,0.004,723.829,0.001,2.709
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,4,1,1,16,252.101,51.293,0.005,622.873,0.001,2.646
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,8,1,1,16,252.195,51.373,0.003,570.906,0.001,2.609
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,16,1,1,16,252.338,51.62,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,32,1,1,16,252.15,51.285,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,64,1,1,16,252.486,51.224,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,128,1,1,16,252.12,51.285,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,256,1,1,16,252.542,51.287,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,512,1,1,16,252.136,51.201,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,1024,1,1,16,253.355,51.261,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,1,1,1,16,249.332,51.612,0.004,929.759,0.001,2.849
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,2,1,1,16,252.394,51.593,0.004,727.607,0.001,2.582
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,4,1,1,16,253.386,51.622,0.004,626.29,0.001,2.807
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,8,1,1,16,256.481,51.637,0.004,576.673,0.001,2.595
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,16,1,1,16,252.587,51.559,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,32,1,1,16,256.117,51.879,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,64,1,1,16,252.842,51.559,0.005,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,128,1,1,16,252.547,51.713,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,256,1,1,16,252.862,51.903,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,512,1,1,16,252.786,51.836,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,1024,1,1,16,252.241,51.661,0.005,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,1,1,1,16,249.001,51.272,0.007,926.086,0.001,2.831
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,2,1,1,16,252.408,51.381,0.004,724.517,0.001,2.579
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,4,1,1,16,251.896,51.475,0.004,622.187,0.001,2.665
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,8,1,1,16,252.162,51.344,0.005,571.218,0.001,2.622
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,16,1,1,16,252.086,51.412,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,32,1,1,16,252.76,51.667,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,64,1,1,16,253.261,51.484,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,128,1,1,16,252.679,51.626,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,256,1,1,16,252.922,51.404,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,512,1,1,16,252.481,51.567,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,1024,1,1,16,253.877,51.303,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,1,1,1,16,250.767,51.561,0.005,928.687,0.001,2.593
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,2,1,1,16,252.425,51.583,0.004,727.764,0.001,2.644
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,4,1,1,16,252.294,51.558,0.004,625.246,0.001,2.547
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,8,1,1,16,252.816,51.591,0.004,574.289,0.001,2.581
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,16,1,1,16,253.403,51.568,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,32,1,1,16,252.864,51.664,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,64,1,1,16,252.418,51.603,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,128,1,1,16,252.288,51.627,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,256,1,1,16,253.533,51.512,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,512,1,1,16,252.3,51.564,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,1024,1,1,16,252.472,51.474,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,1,1,1,16,249.251,51.419,0.004,925.466,0.001,2.587
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,2,1,1,16,252.531,51.485,0.004,723.047,0.001,2.646
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,4,1,1,16,253.818,51.478,0.004,621.132,0.002,2.599
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,8,1,1,16,252.547,51.325,0.004,570.155,0.001,2.692
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,16,1,1,16,252.452,51.696,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,32,1,1,16,252.406,51.725,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,64,1,1,16,252.288,51.477,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,128,1,1,16,252.073,51.669,0.003,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,256,1,1,16,252.377,51.89,0.005,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,512,1,1,16,253.406,51.447,0.004,-1,-1,-1
GTX 780,FluidSimulation,ONE_D,15,1448,1448,3,1024,1,1,16,252.195,51.481,0.004,-1,-1,-1
