device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,MatrixMultiplication,TWO_D,2896,2896,2896,1,1,1,31,328.446,22.665,0.002,21067.2,16.013,1.038
GTX 780,MatrixMultiplication,TWO_D,2896,2896,2896,1,2,1,31,331.83,22.622,0.002,10585.4,16.058,0.949
GTX 780,MatrixMultiplication,TWO_D,2896,2896,2896,1,4,1,31,332.002,22.601,0.002,6156.11,16.076,0.916
GTX 780,MatrixMultiplication,TWO_D,2896,2896,2896,1,8,1,31,331.316,22.623,0.002,4657.84,16.099,0.922
GTX 780,MatrixMultiplication,TWO_D,2896,2896,2896,1,16,1,31,331.47,22.657,0.002,4325.13,16.035,0.915
GTX 780,MatrixMultiplication,TWO_D,2896,2896,2896,1,32,1,31,331.681,22.624,0.003,-1,-1,-1
GTX 780,MatrixMultiplication,TWO_D,2896,2896,2896,1,64,1,31,331.298,22.666,0.002,-1,-1,-1
GTX 780,MatrixMultiplication,TWO_D,2896,2896,2896,1,128,1,31,331.818,22.641,0.002,-1,-1,-1
GTX 780,MatrixMultiplication,TWO_D,2896,2896,2896,1,256,1,31,331.308,22.701,0.003,-1,-1,-1
GTX 780,MatrixMultiplication,TWO_D,2896,2896,2896,1,512,1,31,331.381,22.628,0.002,-1,-1,-1
GTX 780,MatrixMultiplication,TWO_D,2896,2896,2896,1,1024,1,31,332.237,22.645,0.003,-1,-1,-1
GTX 780,MatrixMultiplication,TWO_D,2896,2896,2896,2,1,1,31,333.291,22.689,0.002,10591.9,16.004,0.923
GTX 780,MatrixMultiplication,TWO_D,2896,2896,2896,2,2,1,31,331.348,22.614,0.002,5348.64,16.153,0.918
GTX 780,MatrixMultiplication,TWO_D,2896,2896,2896,2,4,1,31,331.993,22.608,0.002,2986.07,16.08,0.906
GTX 780,MatrixMultiplication,TWO_D,2896,2896,2896,2,8,1,31,331.323,22.677,0.003,2291.27,16.087,0.927
GTX 780,MatrixMultiplication,TWO_D,2896,2896,2896,2,16,1,31,331.647,22.65,0.002,2160.78,16.092,0.902
GTX 780,MatrixMultiplication,TWO_D,2896,2896,2896,2,32,1,31,331.875,22.564,0.002,-1,-1,-1
GTX 780,MatrixMultiplication,TWO_D,2896,2896,2896,2,64,1,31,332.4,22.638,0.002,-1,-1,-1
GTX 780,MatrixMultiplication,TWO_D,2896,2896,2896,2,128,1,31,331.286,22.585,0.002,-1,-1,-1
GTX 780,MatrixMultiplication,TWO_D,2896,2896,2896,2,256,1,31,331.601,22.767,0.003,-1,-1,-1
GTX 780,MatrixMultiplication,TWO_D,2896,2896,2896,2,512,1,31,331.564,22.668,0.002,-1,-1,-1
