device/C,kernel/C,workDimension/C,width/F,height/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,MatrixTranspose,TWO_D,2048,2048,1,1,1,16,81.068,5.46,0.001,13.333,4.568,0.163
GTX 780,MatrixTranspose,TWO_D,2048,2048,1,2,1,16,79.262,5.328,0,7.244,5.264,0.157
GTX 780,MatrixTranspose,TWO_D,2048,2048,1,4,1,16,79.186,5.327,0,3.975,5.265,0.159
GTX 780,MatrixTranspose,TWO_D,2048,2048,1,8,1,16,79.402,5.341,0.001,2.369,5.269,0.157
GTX 780,MatrixTranspose,TWO_D,2048,2048,1,16,1,16,79.139,5.407,0.001,1.56,5.273,0.158
GTX 780,MatrixTranspose,TWO_D,2048,2048,1,32,1,16,79.514,5.382,0,1.372,5.272,0.155
GTX 780,MatrixTranspose,TWO_D,2048,2048,1,64,1,16,79.17,5.312,0.001,1.201,5.323,0.16
GTX 780,MatrixTranspose,TWO_D,2048,2048,1,128,1,16,79.264,5.334,0.001,1.197,5.262,0.153
GTX 780,MatrixTranspose,TWO_D,2048,2048,1,256,1,16,79.263,5.347,0,1.21,5.259,0.153
GTX 780,MatrixTranspose,TWO_D,2048,2048,1,512,1,16,79.519,5.332,0,1.205,5.253,0.167
GTX 780,MatrixTranspose,TWO_D,2048,2048,1,1024,1,16,79.159,5.331,0,1.238,5.274,0.154
GTX 780,MatrixTranspose,TWO_D,2048,2048,2,1,1,16,79.273,5.331,0.001,6.695,5.269,0.153
GTX 780,MatrixTranspose,TWO_D,2048,2048,2,2,1,16,79.255,5.37,0.001,3.701,5.263,0.153
GTX 780,MatrixTranspose,TWO_D,2048,2048,2,4,1,16,79.155,5.323,0.001,2.052,5.256,0.152
GTX 780,MatrixTranspose,TWO_D,2048,2048,2,8,1,16,79.4,5.318,0,1.26,5.262,0.158
GTX 780,MatrixTranspose,TWO_D,2048,2048,2,16,1,16,79.18,5.446,0,0.857,5.264,0.154
GTX 780,MatrixTranspose,TWO_D,2048,2048,2,32,1,16,79.512,5.325,0.001,0.684,5.265,0.154
GTX 780,MatrixTranspose,TWO_D,2048,2048,2,64,1,16,79.264,5.328,0,0.665,5.338,0.153
GTX 780,MatrixTranspose,TWO_D,2048,2048,2,128,1,16,79.196,5.336,0.001,0.665,5.344,0.152
GTX 780,MatrixTranspose,TWO_D,2048,2048,2,256,1,16,79.485,5.335,0,0.671,5.304,0.152
GTX 780,MatrixTranspose,TWO_D,2048,2048,2,512,1,16,79.727,5.329,0.001,0.714,5.265,0.154
GTX 780,MatrixTranspose,TWO_D,2048,2048,4,1,1,16,79.14,5.311,0.001,3.395,5.332,0.153
GTX 780,MatrixTranspose,TWO_D,2048,2048,4,2,1,16,79.161,5.321,0.001,1.906,5.346,0.152
GTX 780,MatrixTranspose,TWO_D,2048,2048,4,4,1,16,79.203,5.336,0.001,1.084,5.256,0.152
GTX 780,MatrixTranspose,TWO_D,2048,2048,4,8,1,16,79.138,5.321,0.001,0.693,5.258,0.152
GTX 780,MatrixTranspose,TWO_D,2048,2048,4,16,1,16,79.415,5.336,0.001,0.47,5.256,0.155
GTX 780,MatrixTranspose,TWO_D,2048,2048,4,32,1,16,79.185,5.454,0,0.422,5.254,0.153
GTX 780,MatrixTranspose,TWO_D,2048,2048,4,64,1,16,79.417,5.336,0.001,0.426,5.254,0.156
GTX 780,MatrixTranspose,TWO_D,2048,2048,4,128,1,16,80.344,5.331,0.001,0.451,5.337,0.157
GTX 780,MatrixTranspose,TWO_D,2048,2048,4,256,1,16,79.354,5.322,0.001,0.498,5.299,0.156
GTX 780,MatrixTranspose,TWO_D,2048,2048,8,1,1,16,79.225,5.373,0.001,1.931,5.296,0.156
GTX 780,MatrixTranspose,TWO_D,2048,2048,8,2,1,16,80.523,5.358,0,1.11,5.25,0.161
GTX 780,MatrixTranspose,TWO_D,2048,2048,8,4,1,16,79.167,5.327,0.001,0.657,5.339,0.155
GTX 780,MatrixTranspose,TWO_D,2048,2048,8,8,1,16,79.141,5.322,0.001,0.42,5.522,0.155
GTX 780,MatrixTranspose,TWO_D,2048,2048,8,16,1,16,79.201,5.335,0.001,0.323,5.252,0.156
GTX 780,MatrixTranspose,TWO_D,2048,2048,8,32,1,16,79.148,5.334,0.001,0.323,5.253,0.153
GTX 780,MatrixTranspose,TWO_D,2048,2048,8,64,1,16,88.944,5.332,0.001,0.329,5.271,0.16
GTX 780,MatrixTranspose,TWO_D,2048,2048,8,128,1,16,79.22,5.37,0,2.721,5.265,0.176
GTX 780,MatrixTranspose,TWO_D,2048,2048,16,1,1,16,79.207,5.383,0.001,1.033,5.269,0.165
GTX 780,MatrixTranspose,TWO_D,2048,2048,16,2,1,16,79.22,5.364,0,0.616,5.261,0.153
GTX 780,MatrixTranspose,TWO_D,2048,2048,16,4,1,16,79.118,5.36,0,0.387,5.258,0.164
GTX 780,MatrixTranspose,TWO_D,2048,2048,16,8,1,16,79.495,5.339,0,0.295,5.282,0.155
GTX 780,MatrixTranspose,TWO_D,2048,2048,16,16,1,16,79.49,5.327,0.001,0.29,5.273,0.153
GTX 780,MatrixTranspose,TWO_D,2048,2048,16,32,1,16,79.138,5.337,0.001,0.292,5.255,0.153
GTX 780,MatrixTranspose,TWO_D,2048,2048,16,64,1,16,79.097,5.352,0.001,0.302,5.247,0.152
GTX 780,MatrixTranspose,TWO_D,2048,2048,32,1,1,16,79.145,5.322,0,0.579,5.261,0.152
GTX 780,MatrixTranspose,TWO_D,2048,2048,32,2,1,16,79.11,5.319,0,0.371,5.266,0.151
GTX 780,MatrixTranspose,TWO_D,2048,2048,32,4,1,16,79.184,5.31,0,0.28,5.256,0.152
GTX 780,MatrixTranspose,TWO_D,2048,2048,32,8,1,16,79.189,5.302,0.001,0.282,5.328,0.155
GTX 780,MatrixTranspose,TWO_D,2048,2048,32,16,1,16,79.223,5.309,0.001,0.286,5.26,0.152
GTX 780,MatrixTranspose,TWO_D,2048,2048,32,32,1,16,79.182,5.354,0,0.293,5.275,0.203
GTX 780,MatrixTranspose,TWO_D,2048,2048,64,1,1,16,79.066,5.383,0.001,0.372,5.255,0.2
