device/C,kernel/C,workDimension/C,width/F,height/F,steps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,MonteCarloAsian,TWO_D,1024,2048,4,1,1,1,32,721.032,1.964,0.001,4450.56,0.002,2.448
GTX 780,MonteCarloAsian,TWO_D,1024,2048,4,1,2,1,32,721.194,1.933,0.002,2370.07,0.002,2.436
GTX 780,MonteCarloAsian,TWO_D,1024,2048,4,1,4,1,32,721.412,1.952,0.002,1312.49,0.002,2.445
GTX 780,MonteCarloAsian,TWO_D,1024,2048,4,1,8,1,32,720.928,1.945,0.003,771.685,0.002,2.398
GTX 780,MonteCarloAsian,TWO_D,1024,2048,4,1,16,1,32,720.758,1.932,0.002,496.876,0.001,2.432
GTX 780,MonteCarloAsian,TWO_D,1024,2048,4,1,32,1,32,721.283,1.941,0.002,360.815,0.002,2.432
GTX 780,MonteCarloAsian,TWO_D,1024,2048,4,1,64,1,32,721.215,1.933,0.002,358.257,0.002,2.446
GTX 780,MonteCarloAsian,TWO_D,1024,2048,4,1,128,1,32,721.062,1.947,0.001,356.877,0.002,2.461
GTX 780,MonteCarloAsian,TWO_D,1024,2048,4,1,256,1,32,720.736,1.938,0.002,359.264,0.002,2.427
GTX 780,MonteCarloAsian,TWO_D,1024,2048,4,1,512,1,32,720.701,1.936,0.002,364.069,0.002,2.413
GTX 780,MonteCarloAsian,TWO_D,1024,2048,4,1,1024,1,32,721.21,1.937,0.002,-1,-1,-1
GTX 780,MonteCarloAsian,TWO_D,1024,2048,4,2,1,1,32,721.332,1.936,0.002,2376.41,0.002,2.555
GTX 780,MonteCarloAsian,TWO_D,1024,2048,4,2,2,1,32,736.655,1.959,0.002,1314.27,0.003,2.636
GTX 780,MonteCarloAsian,TWO_D,1024,2048,4,2,4,1,32,723.037,1.964,0.002,771.301,0.002,2.514
GTX 780,MonteCarloAsian,TWO_D,1024,2048,4,2,8,1,32,723.285,1.958,0.002,496.928,0.002,2.546
GTX 780,MonteCarloAsian,TWO_D,1024,2048,4,2,16,1,32,723.423,1.944,0.002,361.22,0.003,2.606
GTX 780,MonteCarloAsian,TWO_D,1024,2048,4,2,32,1,32,724.998,1.949,0.002,357.869,0.002,2.504
GTX 780,MonteCarloAsian,TWO_D,1024,2048,4,2,64,1,32,722.425,1.936,0.003,355.891,0.002,2.524
GTX 780,MonteCarloAsian,TWO_D,1024,2048,4,2,128,1,32,722.068,1.994,0.002,357.883,0.003,2.589
