device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Convolution,ONE_D,1448,1448,64,64,1,1,1,7,40.103,5.778,0,8029.46,2.103,0.165
GTX 780,Convolution,ONE_D,1448,1448,64,64,2,1,1,7,40.144,5.743,0,4027.51,1.979,0.159
GTX 780,Convolution,ONE_D,1448,1448,64,64,4,1,1,7,40.212,5.782,0,2031.17,1.986,0.16
GTX 780,Convolution,ONE_D,1448,1448,64,64,8,1,1,7,40.126,5.759,0.001,1032.31,1.971,0.158
GTX 780,Convolution,ONE_D,1448,1448,64,64,16,1,1,7,40.136,5.769,0,527.578,1.968,0.157
GTX 780,Convolution,ONE_D,1448,1448,64,64,32,1,1,7,40.136,5.725,0.001,275.827,1.999,0.156
GTX 780,Convolution,ONE_D,1448,1448,64,64,64,1,1,7,40.089,5.792,0.001,152.945,2,0.155
GTX 780,Convolution,ONE_D,1448,1448,64,64,128,1,1,7,40.056,5.787,0.001,-1,-1,-1
GTX 780,Convolution,ONE_D,1448,1448,64,64,256,1,1,7,40.119,5.792,0,-1,-1,-1
GTX 780,Convolution,ONE_D,1448,1448,64,64,512,1,1,7,40.286,5.831,0,-1,-1,-1
GTX 780,Convolution,ONE_D,1448,1448,64,64,1024,1,1,7,40.09,5.762,0.001,-1,-1,-1
GTX 780,Convolution,ONE_D,1448,1448,64,64,1,1,1,7,40.144,5.751,0.001,8028.35,1.879,0.177
GTX 780,Convolution,ONE_D,1448,1448,64,64,2,1,1,7,40.194,5.761,0.001,4032.32,2.08,0.178
GTX 780,Convolution,ONE_D,1448,1448,64,64,4,1,1,7,40.318,5.739,0.001,2035.9,1.796,0.168
GTX 780,Convolution,ONE_D,1448,1448,64,64,8,1,1,7,40.195,5.716,0.001,1030.93,1.775,0.166
GTX 780,Convolution,ONE_D,1448,1448,64,64,16,1,1,7,40.791,5.706,0.001,527.275,1.704,0.168
GTX 780,Convolution,ONE_D,1448,1448,64,64,32,1,1,7,40.174,5.696,0.001,276.289,1.73,0.164
GTX 780,Convolution,ONE_D,1448,1448,64,64,64,1,1,7,40.108,5.709,0.001,153.087,1.72,0.177
GTX 780,Convolution,ONE_D,1448,1448,64,64,128,1,1,7,40.196,5.698,0.001,-1,-1,-1
GTX 780,Convolution,ONE_D,1448,1448,64,64,256,1,1,7,40.172,5.747,0.001,-1,-1,-1
GTX 780,Convolution,ONE_D,1448,1448,64,64,512,1,1,7,40.121,5.741,0.001,-1,-1,-1
GTX 780,Convolution,ONE_D,1448,1448,64,64,1024,1,1,7,40.188,5.694,0,-1,-1,-1
GTX 780,Convolution,ONE_D,1448,1448,64,64,1,1,1,7,40.258,5.793,0.001,8025.25,2.041,0.167
GTX 780,Convolution,ONE_D,1448,1448,64,64,2,1,1,7,40.284,5.802,0.001,4032.12,1.913,0.164
GTX 780,Convolution,ONE_D,1448,1448,64,64,4,1,1,7,40.168,5.755,0.001,2035.85,1.954,0.159
GTX 780,Convolution,ONE_D,1448,1448,64,64,8,1,1,7,40.375,5.77,0,1031.7,1.917,0.159
GTX 780,Convolution,ONE_D,1448,1448,64,64,16,1,1,7,40.505,5.735,0,527.798,1.896,0.161
GTX 780,Convolution,ONE_D,1448,1448,64,64,32,1,1,7,40.287,5.784,0.001,275.829,1.896,0.156
GTX 780,Convolution,ONE_D,1448,1448,64,64,64,1,1,7,40.614,5.752,0,153.047,1.899,0.157
GTX 780,Convolution,ONE_D,1448,1448,64,64,128,1,1,7,40.153,5.758,0,-1,-1,-1
