device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,1.17441e+08,1,1,1,448,2334.98,75.151,0.008,597.277,197.554,6.466
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,1.17441e+08,2,1,1,448,2393.5,75.282,0.026,358.311,166.053,5.531
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,1.17441e+08,4,1,1,448,2320.89,76.008,0.026,281.599,163.484,5.351
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,1.17441e+08,8,1,1,448,2347.47,76.834,0.009,245.489,165.861,5.287
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,1.17441e+08,16,1,1,448,2319.8,76.405,0.009,222.885,164.463,5.755
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,1.17441e+08,32,1,1,448,2319.91,76.089,0.025,213.624,164.704,5.561
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,1.17441e+08,64,1,1,448,2317.04,73.532,0.009,215.359,161.895,5.498
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,1.17441e+08,128,1,1,448,2320.49,75.969,0.009,216.771,169.781,8.113
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,1.17441e+08,256,1,1,448,2375.09,75.354,0.009,221.572,193.556,6.577
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,1.17441e+08,512,1,1,448,2396.04,75.122,0.01,221.179,165.492,5.657
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,1.17441e+08,1024,1,1,448,2320.4,75.074,0.009,221.965,161.961,5.435
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,1.17441e+08,2048,1,1,448,2321.93,75.185,0.009,222.771,161.747,5.549
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,1.17441e+08,4096,1,1,448,2319.91,74.944,0.009,219.761,160.898,5.63
Intel Xeon Phi coprocessor x100 family,Memory,ONE_D,1.17441e+08,8192,1,1,448,2319.27,75.458,0.009,221.953,163.848,5.683
