device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,1,1,1,5,84.303,9.146,0.007,302.071,5.521,2
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,1,2,1,5,87.401,14.059,0.006,292.317,2.906,1.933
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,1,4,1,5,87.993,9.708,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,1,8,1,5,80.98,7.475,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,1,16,1,5,79.205,7.46,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,1,32,1,5,79.21,7.256,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,1,64,1,5,79.22,7.267,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,1,128,1,5,79.236,7.298,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,1,256,1,5,79.209,7.502,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,1,512,1,5,79.612,7.453,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,1,1024,1,5,79.356,7.428,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,1,2048,1,5,79.25,7.178,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,1,4096,1,5,79.195,6.961,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,1,8192,1,5,79.222,7.451,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,2,1,1,5,79.203,7.453,0.005,304.193,2.619,1.506
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,2,2,1,5,81.388,9.381,0.008,290.616,4.113,1.509
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,2,4,1,5,80.029,9.531,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,2,8,1,5,78.782,7.584,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,2,16,1,5,78.782,7.881,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,2,32,1,5,79.221,7.299,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,2,64,1,5,79.228,7.41,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,2,128,1,5,79.207,7.264,0.011,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,2,256,1,5,79.193,7.225,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,2,512,1,5,79.211,7.823,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,2,1024,1,5,79.615,7.218,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,2,2048,1,5,79.232,7.458,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,2,4096,1,5,79.327,7.246,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,4,1,1,5,79.252,7.415,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,4,2,1,5,79.205,7.167,0.004,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,4,4,1,5,79.217,7.449,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,4,8,1,5,79.216,7.412,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,4,16,1,5,79.23,7.208,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,4,32,1,5,79.207,6.963,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,4,64,1,5,79.193,7.071,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,4,128,1,5,79.219,7.079,0.004,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,4,256,1,5,79.196,6.957,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,4,512,1,5,79.221,7.045,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,4,1024,1,5,79.246,7.213,0.01,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,4,2048,1,5,79.249,7.229,0.004,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,8,1,1,5,79.214,7.247,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,8,2,1,5,79.216,7.294,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,8,4,1,5,79.213,7.177,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,8,8,1,5,79.214,7.162,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,8,16,1,5,79.245,7.212,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,8,32,1,5,79.252,7.274,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,8,64,1,5,79.256,7.238,0.004,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,8,128,1,5,79.234,7.251,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,8,256,1,5,79.231,7.025,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,8,512,1,5,79.292,7.229,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,8,1024,1,5,79.25,6.964,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,16,1,1,5,79.222,7.258,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,16,2,1,5,79.233,7.296,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,16,4,1,5,79.221,7.447,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,16,8,1,5,79.211,6.945,0.004,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,16,16,1,5,79.228,7.245,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,16,32,1,5,79.204,6.948,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,16,64,1,5,78.767,7.308,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,16,128,1,5,79.041,7.242,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,16,256,1,5,78.771,7.23,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,16,512,1,5,79.099,7.663,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,32,1,1,5,79.082,7.464,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,32,2,1,5,78.766,6.986,0.004,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,32,4,1,5,78.765,7.085,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,32,8,1,5,78.769,7.173,0.004,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,32,16,1,5,78.764,6.903,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,32,32,1,5,78.754,7.221,0.006,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,32,64,1,5,78.763,7.196,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,32,128,1,5,79.165,7.217,0.004,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,32,256,1,5,79.172,7.373,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,64,1,1,5,79.179,7.483,0.004,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,64,2,1,5,79.652,7.455,0.005,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,MatrixMultiplication,TWO_D,1254,1254,1254,64,4,1,5,79.232,7.237,0.006,-1,-1,-1
