device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,8.9129e+06,1,1,1,34,185.496,24.325,0.01,44.704,14.951,1.496
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,8.9129e+06,2,1,1,34,181.635,25.791,0.01,35.213,15.296,1.638
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,8.9129e+06,4,1,1,34,181.595,25.905,0.01,25.74,14.971,1.49
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,8.9129e+06,8,1,1,34,181.553,26.181,0.01,28.285,18.51,1.486
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,8.9129e+06,16,1,1,34,185.787,26.973,0.01,30.044,17.199,1.445
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,8.9129e+06,32,1,1,34,186.846,26.45,0.01,19.631,16.718,1.423
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,8.9129e+06,64,1,1,34,186.852,26.519,0.011,29.248,16.247,1.538
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,8.9129e+06,128,1,1,34,187.031,27.54,0.01,23.369,18.282,1.33
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,8.9129e+06,256,1,1,34,186.123,27.418,0.01,34.679,11.948,1.211
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,8.9129e+06,512,1,1,34,179.95,27.633,0.011,32.955,15.159,1.304
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,8.9129e+06,1024,1,1,34,186.857,20.937,0.025,29.986,12.886,1.592
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,8.9129e+06,2048,1,1,34,186.227,21.108,0.009,32.34,13.969,1.571
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,8.9129e+06,4096,1,1,34,180.458,20.884,0.01,26.791,12.988,1.316
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,8.9129e+06,8192,1,1,34,188.245,20.876,0.025,34.718,15.82,2.857
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,8.9129e+06,1,1,1,34,175.468,24.131,0.01,46.199,15.899,1.344
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,8.9129e+06,2,1,1,34,180.976,26.524,0.011,32.639,16.788,1.356
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,8.9129e+06,4,1,1,34,180.956,26.581,0.01,34.051,17.163,1.421
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,8.9129e+06,8,1,1,34,176.955,26.216,0.01,31.915,15.243,1.251
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,8.9129e+06,16,1,1,34,181.258,26.521,0.01,24.661,15.465,1.224
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,8.9129e+06,32,1,1,34,181.276,26.4,0.01,23.394,16.551,1.284
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,8.9129e+06,64,1,1,34,181.265,26.088,0.013,24.2,16.701,1.171
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,8.9129e+06,128,1,1,34,179.959,26.31,0.01,31.674,14.107,1.171
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,8.9129e+06,256,1,1,34,181.255,26.33,0.01,26.958,14.234,1.303
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,8.9129e+06,512,1,1,34,181.302,26.581,0.01,28.462,17.99,1.326
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,8.9129e+06,1024,1,1,34,181.303,26.325,0.01,26.385,16.351,1.248
