device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3238,3238,64,64,1,1,1,39,213.342,60.177,0.007,3854.68,22.811,2.094
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3238,3238,64,64,2,1,1,39,255.744,61.518,0.008,3834.64,22.309,2.076
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3238,3238,64,64,4,1,1,39,243.613,61.379,0.007,3810.79,22.262,2.1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3238,3238,64,64,8,1,1,39,245.237,61.736,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3238,3238,64,64,16,1,1,39,218.982,59.728,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3238,3238,64,64,32,1,1,39,216.283,59.495,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3238,3238,64,64,64,1,1,39,221.407,59.489,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3238,3238,64,64,128,1,1,39,212.409,60.365,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3238,3238,64,64,256,1,1,39,212.842,60.224,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3238,3238,64,64,512,1,1,39,213.427,60.278,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3238,3238,64,64,1024,1,1,39,215.091,59.792,0.014,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3238,3238,64,64,2048,1,1,39,213.647,60.255,0.013,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3238,3238,64,64,4096,1,1,39,220.232,59.733,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3238,3238,64,64,8192,1,1,39,216.421,59.61,0.007,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3238,3238,64,64,1,1,1,39,214.89,59.064,0.008,3857.28,23.909,2.606
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3238,3238,64,64,2,1,1,39,244.119,63.072,0.012,3810.87,23.498,2.04
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3238,3238,64,64,4,1,1,39,244.333,62.627,0.009,3788.66,23.651,2.353
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3238,3238,64,64,8,1,1,39,239.706,62.796,0.009,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Convolution,ONE_D,3238,3238,64,64,16,1,1,39,216.167,60.345,0.009,-1,-1,-1
