device/C,kernel/C,workDimension/C,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1,1,1,16,0,0,0,1.245,0,0.826
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2,1,1,16,0.001,0,0,0.96,0.001,1.042
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4,1,1,16,0,0,0,0.36,0.001,1.011
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8,1,1,16,0.001,0.001,0,0.253,0.001,0.999
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,16,1,1,16,0,0,0.001,0.243,0.001,0.977
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,32,1,1,16,0.001,0.001,0,0.215,0.001,0.951
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,64,1,1,16,0.001,0.001,0,0.219,0.001,0.961
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,128,1,1,16,0.001,0,0.001,0.205,0,0.984
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,256,1,1,16,0.001,0,0.001,0.194,0.001,0.957
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,512,1,1,16,0,0,0,0.187,0,0.95
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1024,1,1,16,0.001,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2048,1,1,16,0.001,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4096,1,1,16,0.001,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8192,1,1,16,0.001,0,0.001,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1,1,1,16,0.001,0,0,1.411,0.001,1.088
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2,1,1,16,0,0,0,0.608,0,0.926
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4,1,1,16,0,0,0,0.437,0.001,0.894
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8,1,1,16,0,0,0,0.42,0.001,0.941
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,16,1,1,16,0,0,0,0.421,0,0.857
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,32,1,1,16,0,0,0,0.203,0.001,0.911
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,64,1,1,16,0,0,0,0.199,0,0.904
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,128,1,1,16,0,0,0,0.188,0,0.998
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,256,1,1,16,0,0,0,0.326,0,0.935
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,512,1,1,16,0,0,0,0.367,0.001,0.91
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1024,1,1,16,0,0.001,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2048,1,1,16,0,0.001,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4096,1,1,16,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8192,1,1,16,0.001,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1,1,1,16,0.001,0,0.001,1.344,0.001,1.053
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2,1,1,16,0.001,0.001,0,0.757,0.001,0.955
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4,1,1,16,0,0,0,0.376,0.001,0.948
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8,1,1,16,0,0.001,0,0.369,0.001,0.947
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,16,1,1,16,0.001,0,0.001,0.366,0,0.963
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,32,1,1,16,0,0.001,0,0.281,0.001,0.939
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,64,1,1,16,0,0,0,0.382,0.001,0.935
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,128,1,1,16,0.001,0,0,0.373,0.001,0.951
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,256,1,1,16,0,0,0,0.367,0,0.94
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,512,1,1,16,0,0,0,0.351,0.001,0.934
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1024,1,1,16,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2048,1,1,16,0.001,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4096,1,1,16,0.001,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8192,1,1,16,0.001,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1,1,1,16,0,0,0,1.321,0,0.972
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2,1,1,16,0.001,0,0,1.24,0,0.934
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4,1,1,16,0.001,0.001,0,0.355,0.001,1.003
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8,1,1,16,0.001,0.001,0,0.329,0.001,0.991
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,16,1,1,16,0,0,0,0.345,0.001,0.99
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,32,1,1,16,0.001,0,0,0.454,0.001,0.95
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,64,1,1,16,0,0,0.001,0.35,0.001,1.034
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,128,1,1,16,0.001,0,0,0.312,0.001,0.973
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,256,1,1,16,0,0.001,0,0.334,0.001,0.971
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,512,1,1,16,0,0,0.001,0.384,0,1.014
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1024,1,1,16,0.001,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2048,1,1,16,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4096,1,1,16,0,0.001,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8192,1,1,16,0,0.001,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1,1,1,16,0.001,0,0,1.622,0,0.988
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2,1,1,16,0.001,0,0,0.728,0.001,0.986
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4,1,1,16,0.001,0.001,0,0.288,0,0.989
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8,1,1,16,0,0,0.001,0.266,0.001,1.012
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,16,1,1,16,0.001,0,0,0.256,0.001,1.004
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,32,1,1,16,0,0,0.001,0.239,0,1.008
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,64,1,1,16,0,0,0.001,0.233,0.001,1.011
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,128,1,1,16,0,0.001,0,0.282,0,1.005
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,256,1,1,16,0.001,0.001,0,0.219,0.001,1.011
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,512,1,1,16,0.001,0.001,0,0.206,0,1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1024,1,1,16,0.001,0.001,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2048,1,1,16,0,0,0.001,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4096,1,1,16,0.001,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8192,1,1,16,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1,1,1,16,0.001,0,0.001,1.376,0.001,1.262
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2,1,1,16,0.001,0,0,0.675,0,0.966
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4,1,1,16,0.001,0,0,0.36,0.001,0.986
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8,1,1,16,0,0,0.001,0.35,0,0.996
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,16,1,1,16,0,0,0.001,0.342,0.001,1.045
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,32,1,1,16,0,0,0,0.34,0.001,0.958
