device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,4.71859e+06,1,1,1,18,125.602,16.05,0.007,27.341,11.762,1.647
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,4.71859e+06,2,1,1,18,121.095,17.752,0.006,20.392,10.514,1.521
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,4.71859e+06,4,1,1,18,122.039,17.516,0.007,18.029,10.632,1.659
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,4.71859e+06,8,1,1,18,121.349,17.324,0.007,15.663,11.775,1.73
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,4.71859e+06,16,1,1,18,121.132,17.507,0.007,13.787,16.284,2.215
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,4.71859e+06,32,1,1,18,123.455,17.203,0.007,25.194,11.218,1.664
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,4.71859e+06,64,1,1,18,121.987,14.004,0.006,16.614,4.554,1.342
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,4.71859e+06,128,1,1,18,120.131,20.518,0.005,16.073,17.207,1.367
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,4.71859e+06,256,1,1,18,121.659,19.221,0.005,15.715,10.999,1.598
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,4.71859e+06,512,1,1,18,122.916,13.412,0.004,12.974,4.734,1.497
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,4.71859e+06,1024,1,1,18,120.052,20.451,0.006,15.807,19.378,1.25
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,4.71859e+06,2048,1,1,18,120.631,17.814,0.006,17.057,13.665,1.562
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,4.71859e+06,4096,1,1,18,125.333,16.999,0.005,14.888,19.564,1.72
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,4.71859e+06,8192,1,1,18,119.753,19.221,0.004,16.008,6.41,5.553
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,4.71859e+06,1,1,1,18,101.538,12.245,0.007,25.984,8.971,2.186
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,4.71859e+06,2,1,1,18,125.853,18.492,0.006,22.012,18.642,1.667
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,4.71859e+06,4,1,1,18,123.206,20.132,0.006,19.764,18.956,1.733
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,4.71859e+06,8,1,1,18,92.639,13.122,0.005,14.876,9.975,1.653
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,4.71859e+06,16,1,1,18,94.311,13.101,0.006,13.338,11.392,2.003
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,4.71859e+06,32,1,1,18,97.589,16.177,0.018,15.259,2.861,2.17
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,4.71859e+06,64,1,1,18,97.045,16.387,0.005,14.603,6.856,1.523
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,4.71859e+06,128,1,1,18,97.606,13.225,0.006,14.767,11.825,1.486
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,4.71859e+06,256,1,1,18,96.838,13.061,0.005,19,10.603,1.596
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,4.71859e+06,512,1,1,18,95.69,13.601,0.005,16.8,12.302,1.564
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,4.71859e+06,1024,1,1,18,94.876,13.06,0.005,16.693,12.791,1.562
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,4.71859e+06,2048,1,1,18,96.452,12.973,0.005,16.331,10.667,1.649
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,4.71859e+06,4096,1,1,18,97.843,13.031,0.007,18.159,12.312,1.578
Intel Xeon Phi coprocessor x100 family,SquareArray,ONE_D,4.71859e+06,8192,1,1,18,95.938,12.944,0.005,16.262,12.247,1.563
