device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,1.70394e+06,1,1,1,26,153.099,24.487,0.014,9.731,21.546,2.295
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,1.70394e+06,2,1,1,26,178.026,26.987,0.013,7.021,13.534,2.431
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,1.70394e+06,4,1,1,26,182.217,25.468,0.012,6.302,6.895,1.901
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,1.70394e+06,8,1,1,26,179.705,24.706,0.012,6.682,3.563,2.56
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,1.70394e+06,16,1,1,26,180.562,23.832,0.025,5.518,1.871,2.457
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,1.70394e+06,32,1,1,26,178.202,24.209,0.009,4.511,0.954,2.357
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,1.70394e+06,64,1,1,26,173.27,21.664,0.008,5.972,0.625,3.214
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,1.70394e+06,128,1,1,26,139.296,21.124,0.007,9.483,0.27,2.503
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,1.70394e+06,256,1,1,26,137.862,21.151,0.008,4.507,0.202,1.744
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,1.70394e+06,512,1,1,26,133.303,20.228,0.007,6.291,0.161,2.505
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,1.70394e+06,1024,1,1,26,138.545,20.339,0.006,4.527,0.28,3.563
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,1.70394e+06,2048,1,1,26,140.058,20.804,0.006,10.375,0.156,1.97
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,1.70394e+06,4096,1,1,26,137.753,21.354,0.008,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Reduction,ONE_D,1.70394e+06,8192,1,1,26,136.198,19.313,0.007,-1,-1,-1
