device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,1,1,1,32,172.435,23.051,0.008,318.431,17.132,1.865
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,2,1,1,32,174.35,24.487,0.009,212.95,14.513,1.983
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,4,1,1,32,175.109,25.062,0.009,157.996,13.913,1.971
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,8,1,1,32,166.888,24.511,0.008,131.55,13.253,1.526
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,16,1,1,32,168.984,25.819,0.008,40.696,13.528,1.292
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,32,1,1,32,168.821,25.751,0.009,36.683,15.467,1.27
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,64,1,1,32,169.405,25.661,0.009,29.397,12.805,1.291
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,128,1,1,32,162.191,25.213,0.008,27.713,13.05,1.245
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,256,1,1,32,164.379,26.431,0.007,23.569,17.876,1.325
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,512,1,1,32,174.871,25.81,0.008,23.2,15.316,1.201
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,1024,1,1,32,207.938,26.405,0.006,22.326,9.399,1.138
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,2048,1,1,32,168.062,19.757,0.005,22.441,9.25,1.186
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,4096,1,1,32,167.343,20.459,0.005,24.567,14.335,1.127
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,8192,1,1,32,169.184,20.367,0.006,30.297,14.473,1.897
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,1,1,1,32,179.713,24.067,0.008,318.258,25.938,1.502
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,2,1,1,32,174.73,25.379,0.007,215.686,14.236,1.315
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,4,1,1,32,176.378,25.511,0.009,158.986,13.874,1.31
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,8,1,1,32,169.239,25.175,0.008,129.812,13.366,1.437
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,16,1,1,32,169.441,25.049,0.008,38.81,15.794,1.36
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,32,1,1,32,169.426,25.106,0.008,31.535,13.94,1.337
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,64,1,1,32,169.389,25.024,0.008,29.112,14.341,1.328
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,128,1,1,32,170.097,24.872,0.008,23.522,12.324,1.333
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,256,1,1,32,170.238,25.292,0.008,23.621,15.994,1.36
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,512,1,1,32,170.066,24.571,0.008,26.781,17.804,1.94
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,1024,1,1,32,190.027,23.907,0.005,22.305,16.939,1.952
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,2048,1,1,32,174.611,25.952,0.006,22.156,13.261,1.276
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,4096,1,1,32,166.757,25.175,0.008,23.238,13.185,1.34
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,8192,1,1,32,166.805,25,0.008,35.54,12.133,1.273
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,1,1,1,32,172.92,24.286,0.007,319.218,16.121,1.217
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,2,1,1,32,162.893,25.93,0.005,212.842,15.733,1.499
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,4,1,1,32,163.056,26.199,0.006,158.806,16.65,1.892
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,8,1,1,32,219.19,28.685,0.009,131.535,21.337,1.702
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,16,1,1,32,173.52,25.171,0.005,38.828,17.192,1.855
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,32,1,1,32,219.216,33.494,0.007,31.064,26.865,1.337
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,64,1,1,32,219.21,28.55,0.008,26.25,14.036,1.736
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,128,1,1,32,214.555,28.756,0.008,24.743,30.716,1.348
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,256,1,1,32,219.165,28.717,0.008,25.053,25.671,1.367
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,512,1,1,32,220.943,28.514,0.009,29.085,16.585,1.432
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,1024,1,1,32,217.129,28.899,0.008,23.435,14.591,1.954
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,2048,1,1,32,204.966,25.051,0.004,25.5,17.005,1.481
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,4096,1,1,32,162.186,25.754,0.005,25.074,16.816,1.355
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,8192,1,1,32,164.292,26.813,0.005,32.002,17.952,1.234
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,1,1,1,32,183.488,24.467,0.009,321.065,17.034,1.305
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,2,1,1,32,170.35,25.797,0.008,212.835,17.172,1.323
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,4,1,1,32,165.918,25.103,0.009,158.076,17.406,1.255
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,8,1,1,32,167.8,25.835,0.011,129.889,17.064,1.283
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,16,1,1,32,172.287,25.81,0.009,37.958,17.147,1.322
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,32,1,1,32,168.525,25.856,0.009,29.965,17.144,1.293
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,64,1,1,32,172.665,25.84,0.009,28.516,17.084,1.109
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,128,1,1,32,168.747,25.958,0.009,23.975,12.994,1.129
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,256,1,1,32,167.78,25.801,0.01,21.91,17.186,1.326
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,512,1,1,32,171.298,25.845,0.013,21.79,17.202,1.297
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,1024,1,1,32,173.426,25.955,0.008,21.825,17.161,1.301
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,2048,1,1,32,172.93,26.003,0.009,23.289,17.122,1.277
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,4096,1,1,32,172.569,25.696,0.009,23.477,17.157,1.098
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,8192,1,1,32,172.513,25.784,0.009,27.479,17.21,1.284
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,1,1,1,32,172.931,24.255,0.01,320.022,17.908,1.31
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,2,1,1,32,162.397,24.97,0.009,213.652,17.415,1.35
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,4,1,1,32,162.783,24.898,0.01,157.898,17.151,1.345
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,8,1,1,32,172.367,25.417,0.009,130.924,17.844,1.346
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,16,1,1,32,173.334,24.89,0.01,39.445,17.895,1.355
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,32,1,1,32,170.191,24.586,0.011,32.623,13.756,1.397
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,64,1,1,32,173.877,24.46,0.009,26.665,13.742,1.261
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,128,1,1,32,167.69,25.088,0.011,25.55,17.31,1.374
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,256,1,1,32,169.167,24.586,0.01,23.288,13.12,1.305
Intel Xeon Phi coprocessor x100 family,FWT,ONE_D,8.38861e+06,512,1,1,32,172.41,24.677,0.01,23.696,17.877,1.318
